entry_time,base_exit_time,exit_time,direction,entry_reference,entry_price,exit_price,shares,stop_pct,rr,stop_price,target_price,exit_reason,gross_pnl,slippage,commissions,costs,net_pnl,duration_bars
2024-08-23 12:48:00-04:00,2024-08-23 13:23:00-04:00,2024-08-23 12:51:00-04:00,LONG,126.9,126.92538,127.35039982500001,157,0.0075,0.5,125.94825,127.37587500000001,TAKE_PROFIT_BRACKET,74.71237500000032,7.984262474999255,1.099,9.083262474999255,65.62911252500106,3
2024-08-26 13:03:00-04:00,2024-08-26 13:51:00-04:00,2024-08-26 14:01:00-04:00,LONG,126.6722,126.69753444,125.6970140683,157,0.0075,0.5,125.7221585,127.14722075,STOP,-149.1565154999996,7.925182856899056,1.099,9.024182856899056,-158.18069835689866,58
2024-08-26 15:46:00-04:00,2024-08-26 15:49:00-04:00,2024-08-26 15:50:00-04:00,LONG,126.265,126.29025299999999,126.71314605125,158,0.0075,0.5,125.3180125,126.73849375,TAKE_PROFIT_BRACKET,74.81201250000046,7.9949104024982205,1.106,9.10091040249822,65.71110209750225,4
2024-08-30 15:52:00-04:00,2024-08-30 15:56:00-04:00,2024-08-30 15:59:00-04:00,LONG,119.23,119.253846,119.336128,167,0.0075,0.5,118.335775,119.6771125,FORCED_EOD,21.70999999999924,7.968905999998171,1.169,9.137905999998171,12.57209400000107,7
2024-09-03 10:46:00-04:00,2024-09-03 11:09:00-04:00,2024-09-03 10:49:00-04:00,LONG,110.505,110.52710099999999,109.6542772575,180,0.0075,0.5,109.67621249999999,110.91939375,STOP,-149.18175000000076,7.92652364999725,1.26,9.18652364999725,-158.368273649998,3
2024-09-03 12:10:00-04:00,2024-09-03 12:42:00-04:00,2024-09-03 12:49:00-04:00,LONG,110.26,110.28205200000001,110.65134030500002,181,0.0075,0.5,109.43305000000001,110.67347500000001,TAKE_PROFIT_BRACKET,74.83897500000097,7.997791794998804,1.2670000000000001,9.264791794998803,65.57418320500217,39
2024-09-05 12:55:00-04:00,2024-09-05 14:53:00-04:00,2024-09-05 12:57:00-04:00,LONG,106.79,106.811358,107.16902440750002,187,0.0075,0.5,105.989075,107.19046250000001,TAKE_PROFIT_BRACKET,74.88648750000061,8.002869297496957,1.309,9.311869297496957,65.57461820250366,2
2024-09-06 14:06:00-04:00,2024-09-06 14:21:00-04:00,2024-09-06 14:24:00-04:00,SHORT,102.26,102.23954800000001,101.896900305,195,0.0075,0.5,103.02695,101.876525,TAKE_PROFIT_BRACKET,74.77762500000082,7.961324474998719,1.365,9.326324474998719,65.45130052500211,18
2024-09-11 12:01:00-04:00,2024-09-11 12:44:00-04:00,2024-09-11 12:05:00-04:00,SHORT,111.185,111.162763,112.04129127750001,179,0.0075,0.5,112.0188875,110.76805625,STOP,-149.26586250000054,7.990699172501223,1.2530000000000001,9.243699172501223,-158.50956167250177,4
2024-09-20 14:28:00-04:00,2024-09-20 14:53:00-04:00,2024-09-20 15:21:00-04:00,SHORT,115.7809,115.75774382,116.67258660135,172,0.0075,0.5,116.64925675,115.346721625,STOP,-149.35736100000065,7.995597392199954,1.204,9.199597392199955,-158.5569583922006,53
2024-09-23 10:44:00-04:00,2024-09-23 11:33:00-04:00,2024-09-23 10:53:00-04:00,LONG,115.37,115.393074,115.7794769725,173,0.0075,0.5,114.50472500000001,115.8026375,TAKE_PROFIT_BRACKET,74.84628749999973,7.99857325749835,1.211,9.20957325749835,65.63671424250138,9
2024-09-23 11:49:00-04:00,2024-09-23 12:28:00-04:00,2024-09-23 12:12:00-04:00,SHORT,116.0908,116.06758184,115.6785905919,172,0.0075,0.5,116.961481,115.6554595,TAKE_PROFIT_BRACKET,74.87856599999918,7.972071326799494,1.204,9.176071326799494,65.7024946731997,23
2024-09-24 10:46:00-04:00,2024-09-24 11:22:00-04:00,2024-09-24 11:03:00-04:00,LONG,115.74,115.76314799999999,116.150790195,172,0.0075,0.5,114.87195,116.174025,TAKE_PROFIT_BRACKET,74.65230000000093,7.97784245999884,1.204,9.18184245999884,65.4704575400021,17
2024-09-24 11:43:00-04:00,2024-09-24 14:39:00-04:00,2024-09-24 11:49:00-04:00,SHORT,119.415,119.39111700000001,120.3346746225,167,0.0075,0.5,120.3106125,118.96719375,STOP,-149.56728749999976,8.006835457499378,1.169,9.175835457499378,-158.74312295749914,6
2024-09-24 15:14:00-04:00,2024-09-24 15:52:00-04:00,2024-09-24 15:59:00-04:00,LONG,120.894,120.9181788,120.92581,165,0.0075,0.5,119.987295,121.3473525,FORCED_EOD,9.239999999999569,7.980852000000951,1.155,9.13585200000095,0.10414799999861768,45
2024-09-26 10:55:00-04:00,2024-09-26 11:43:00-04:00,2024-09-26 10:55:00-04:00,LONG,123.6599,123.68463197999999,122.70790425985,161,0.0075,0.5,122.73245075,124.12362462499999,STOP,-149.3193292499992,7.933833694149996,1.127,9.060833694149997,-158.38016294414922,0
2024-09-26 15:28:00-04:00,2024-09-26 15:41:00-04:00,2024-09-26 15:40:00-04:00,SHORT,124.376,124.35112480000001,123.93437191800001,160,0.0075,0.5,125.30882000000001,123.90959000000001,TAKE_PROFIT_BRACKET,74.6255999999994,7.945138879999831,1.12,9.065138879999832,65.56046111999956,12
2024-09-27 13:02:00-04:00,2024-09-27 13:37:00-04:00,2024-09-27 14:26:00-04:00,LONG,120.9107,120.93488214,119.97986897605001,165,0.0075,0.5,120.00386975,121.36411512500001,STOP,-149.62699124999978,7.950180801747777,1.155,9.105180801747776,-158.73217205174754,84
2024-09-30 14:14:00-04:00,2024-09-30 14:38:00-04:00,2024-09-30 14:17:00-04:00,SHORT,120.35,120.32593,119.9226672375,166,0.0075,0.5,121.252625,119.8986875,TAKE_PROFIT_BRACKET,74.91787500000004,7.976256424999036,1.162,9.138256424999035,65.779618575001,3
2024-10-02 13:52:00-04:00,2024-10-02 14:20:00-04:00,2024-10-02 14:25:00-04:00,LONG,118.4245,118.44818489999999,118.844818156625,168,0.0075,0.5,117.53631625,118.86859187499999,TAKE_PROFIT_BRACKET,74.60743499999967,7.973047886998188,1.176,9.149047886998188,65.45838711300148,33
2024-10-04 09:59:00-04:00,2024-10-04 10:52:00-04:00,2024-10-04 10:01:00-04:00,SHORT,123.1837,123.15906326000001,122.746305477225,162,0.0075,0.5,124.10757775,122.721761125,TAKE_PROFIT_BRACKET,74.83409775000021,7.96733694044741,1.1340000000000001,9.10133694044741,65.7327608095528,2
2024-10-08 13:52:00-04:00,2024-10-08 14:05:00-04:00,2024-10-08 15:36:00-04:00,SHORT,132.375,132.348525,133.39448606250002,151,0.0075,0.5,133.3678125,131.87859375,STOP,-149.91468750000206,8.02543293750196,1.057,9.082432937501961,-158.997120437504,104
2024-10-09 14:30:00-04:00,2024-10-09 15:10:00-04:00,2024-10-09 14:49:00-04:00,SHORT,132.64,132.613472,132.16902851999998,150,0.0075,0.5,133.63479999999998,132.1426,TAKE_PROFIT_BRACKET,74.60999999999984,7.943477999997128,1.05,8.993477999997129,65.61652200000272,19
2024-10-14 14:37:00-04:00,2024-10-14 14:39:00-04:00,2024-10-14 15:59:00-04:00,LONG,138.66,138.68773199999998,138.11247197999998,144,0.0075,0.5,137.62005,139.17997499999998,FORCED_EOD,-74.865600000001,7.971842879999258,1.008,8.979842879999257,-83.84544288000025,82
2024-10-15 09:48:00-04:00,2024-10-15 10:49:00-04:00,2024-10-15 10:09:00-04:00,LONG,136.1214,136.14862427999998,135.0734694021,146,0.0075,0.5,135.10048949999998,136.63185525,STOP,-149.05293300000199,7.9196791733966165,1.022,8.941679173396617,-157.9946121733986,21
2024-10-16 13:14:00-04:00,2024-10-16 14:13:00-04:00,2024-10-16 13:49:00-04:00,SHORT,135.115,135.08797700000002,136.15558817250002,148,0.0075,0.5,136.1283625,134.60831875,STOP,-149.97764999999993,8.028803529999209,1.036,9.064803529999208,-159.04245352999914,35
2024-10-16 14:23:00-04:00,2024-10-16 14:41:00-04:00,2024-10-16 14:53:00-04:00,LONG,136.026,136.0532052,136.50879028050002,147,0.0075,0.5,135.005805,136.5360975,TAKE_PROFIT_BRACKET,74.98433250000008,8.013325666497906,1.029,9.042325666497906,65.94200683350218,30
2024-10-16 15:41:00-04:00,2024-10-16 15:56:00-04:00,2024-10-16 15:59:00-04:00,LONG,135.51,135.53710199999998,135.68275802,147,0.0075,0.5,134.493675,136.0181625,FORCED_EOD,29.38530000000202,7.973865059999326,1.029,9.002865059999326,20.382434940002693,18
2024-10-18 13:32:00-04:00,2024-10-18 14:12:00-04:00,2024-10-18 15:59:00-04:00,SHORT,138.32,138.292336,138.00759599999998,144,0.0075,0.5,139.35739999999998,137.8013,FORCED_EOD,48.96000000000049,7.957439999996495,1.008,8.965439999996494,39.99456000000399,147
2024-10-21 10:47:00-04:00,2024-10-21 11:48:00-04:00,2024-10-21 11:57:00-04:00,SHORT,140.27,140.241946,141.35028940499998,142,0.0075,0.5,141.322025,139.7439875,STOP,-149.38754999999804,7.9972135099978345,0.994,8.991213509997834,-158.37876350999588,70
