entry_time,exit_time,direction,entry_price,exit_price,shares,entry_z,exit_z,duration_bars,gross_pnl,costs,net_pnl,exit_reason
2024-08-22 11:39:00-04:00,2024-08-22 12:23:00-04:00,LONG,126.55030500000001,126.38481798000001,158,-3.3303842615858787,0.4248658852714007,44,-18.154200000000912,9.098749159999164,-27.252949160000078,TAKE_PROFIT
2024-08-22 13:02:00-04:00,2024-08-22 13:35:00-04:00,SHORT,125.83472802,125.29205339999999,158,2.579149950799842,0.155445325653213,33,93.67820000000003,9.04161003999784,84.6365899600022,TAKE_PROFIT
2024-08-22 13:55:00-04:00,2024-08-22 14:30:00-04:00,LONG,123.884772,124.86502200000001,161,-2.912207785386495,0.11260670457926336,35,165.83000000000018,9.136749999998207,156.69325000000197,TAKE_PROFIT
2024-08-22 15:19:00-04:00,2024-08-22 15:47:00-04:00,LONG,124.064808,123.650265,161,-3.1959129592071904,0.25746252181025897,28,-58.765000000001464,9.103422999997695,-67.86842299999915,TAKE_PROFIT
2024-08-23 12:14:00-04:00,2024-08-23 12:34:00-04:00,LONG,127.515498,127.67446000000001,156,-2.731247731137164,-0.13178996560900497,20,32.76000000000124,9.053927999998637,23.706072000002607,TAKE_PROFIT
2024-08-23 12:45:00-04:00,2024-08-23 13:23:00-04:00,LONG,127.065408,127.78443800000001,157,-2.5253984661175917,0.4637687021608679,38,120.88999999999938,9.101289999998809,111.78871000000056,TAKE_PROFIT
2024-08-23 14:03:00-04:00,2024-08-23 14:55:00-04:00,SHORT,128.36592168,128.60071499999998,155,2.9396268554249705,-0.8667721181946878,52,-28.426999999996525,9.050964599998188,-37.47796459999471,TAKE_PROFIT
2024-08-23 14:59:00-04:00,2024-08-23 15:45:00-04:00,LONG,128.26554798,128.49439598,155,-2.7746492181823803,-0.3947066052717433,46,43.431000000001205,9.044560000001319,34.38643999999989,TAKE_PROFIT
2024-08-26 13:02:00-04:00,2024-08-26 13:44:00-04:00,LONG,126.57530999999999,126.229749,158,-2.8956882834383157,0.1464271769394227,42,-46.61000000000027,9.094637999998048,-55.70463799999832,TAKE_PROFIT
2024-08-26 15:45:00-04:00,2024-08-26 15:49:00-04:00,LONG,126.18023099999999,126.364722,158,-2.6838372063610807,1.9195842945443984,4,37.12999999999991,9.086421999998583,28.043578000001325,TAKE_PROFIT
2024-08-26 15:51:00-04:00,2024-08-26 15:56:00-04:00,SHORT,126.679659,126.445284,157,2.889921183632369,-0.6539472421936108,5,44.744999999999465,9.047124999999465,35.697874999999996,TAKE_PROFIT
2024-08-27 12:21:00-04:00,2024-08-27 12:33:00-04:00,LONG,127.790553,128.22435000000002,156,-2.642730383685917,0.678017279543906,12,75.65999999999991,9.07966799999794,66.58033200000197,TAKE_PROFIT
2024-08-27 14:13:00-04:00,2024-08-27 14:46:00-04:00,LONG,128.610717,128.72444996000002,155,-3.47544352718036,0.04072275306364216,33,25.605999999999796,9.062391199996476,16.54360880000332,TAKE_PROFIT
2024-08-28 11:00:00-04:00,2024-08-28 11:31:00-04:00,LONG,125.13502199999999,124.1476655,159,-2.6698159986875636,0.5639910866419553,31,-149.0625,9.040183499998406,-158.10268349999842,TAKE_PROFIT
2024-08-28 13:54:00-04:00,2024-08-28 14:03:00-04:00,LONG,124.61451792,124.46500202000001,160,-2.9833731320959225,1.2515533788388704,9,-15.95199999999977,9.090543999997518,-25.04254399999729,TAKE_PROFIT
2024-08-28 15:55:00-04:00,2024-08-28 15:56:00-04:00,SHORT,126.634668,126.315258,157,3.431172102090103,1.3437673122974108,1,58.08999999999848,9.04162999999772,49.04837000000076,TAKE_PROFIT
2024-08-29 12:53:00-04:00,2024-08-29 13:07:00-04:00,LONG,120.42408,120.840827,166,-2.8990107203336697,0.11968073667192103,14,77.18999999999821,9.171997999998062,68.01800200000014,TAKE_PROFIT
2024-08-29 14:08:00-04:00,2024-08-29 14:15:00-04:00,LONG,120.129021,120.430909,166,-2.5381239208204462,-0.4432778265168766,7,58.099999999999056,9.148591999998182,48.951408000000875,TAKE_PROFIT
2024-08-29 14:35:00-04:00,2024-08-29 15:01:00-04:00,LONG,118.56430811999999,117.74644599999999,168,-2.819170970462559,0.09742969959784653,26,-129.4608000000003,9.116036159999863,-138.57683616000014,TAKE_PROFIT
2024-08-30 14:01:00-04:00,2024-08-30 14:12:00-04:00,SHORT,118.096376,118.35366599999999,169,2.811680254135972,0.0287689801446571,11,-35.48999999999894,9.175009999998245,-44.66500999999719,TAKE_PROFIT
2024-08-30 14:50:00-04:00,2024-08-30 15:56:00-04:00,LONG,118.89377400000001,119.156164,168,-2.7376955598371984,-2.144915095213664,66,52.08000000000038,9.174480000000996,42.905519999999385,TAKE_PROFIT
2024-09-03 10:44:00-04:00,2024-09-03 10:55:00-04:00,LONG,110.652126,110.39291700000001,180,-2.928629838560187,-0.6083380529792015,11,-38.699999999998056,9.21761999999911,-47.917619999997164,TAKE_PROFIT
2024-09-03 11:12:00-04:00,2024-09-03 11:58:00-04:00,SHORT,111.24754604,110.46108779999999,179,2.508749532745102,-0.2554299884048785,46,148.7132000000019,9.190175039999048,139.52302496000286,TAKE_PROFIT
2024-09-03 12:09:00-04:00,2024-09-03 12:42:00-04:00,LONG,110.112018,110.337928,181,-3.0490530131909024,1.0139974112065908,33,48.86999999999928,9.24728999999947,39.62270999999981,TAKE_PROFIT
2024-09-03 14:03:00-04:00,2024-09-03 14:56:00-04:00,LONG,109.161828,108.52918982,183,-2.5862800932422427,0.42826467525612355,53,-107.80530000000036,9.248486939999774,-117.05378694000014,TAKE_PROFIT
2024-09-03 15:03:00-04:00,2024-09-03 15:23:00-04:00,SHORT,109.13806801999999,108.58671299999999,183,2.6214407301843763,-0.05686676389322205,20,108.86669999999918,9.249731339998712,99.61696866000047,TAKE_PROFIT
2024-09-04 14:08:00-04:00,2024-09-04 15:52:00-04:00,LONG,108.40297625999999,106.71865199999999,184,-2.5687542018563105,1.1286681145198285,104,-301.9992000000002,9.20446383999921,-311.2036638399994,TAKE_PROFIT
2024-09-05 11:44:00-04:00,2024-09-05 11:52:00-04:00,SHORT,106.93870798,106.676331,187,2.637512069713179,0.560128562216058,8,57.05369999999924,9.298204739999408,47.75549525999983,TAKE_PROFIT
2024-09-05 12:49:00-04:00,2024-09-05 14:53:00-04:00,LONG,107.201436,107.22855,186,-3.026674199831611,0.12092450728203415,124,13.019999999998731,9.278795999999211,3.74120399999952,TAKE_PROFIT
2024-09-05 15:16:00-04:00,2024-09-05 15:56:00-04:00,SHORT,106.748646,106.891374,187,2.5081344979372973,0.7303761676358558,40,-18.700000000001594,9.299135999999395,-27.999136000000988,TAKE_PROFIT
2024-09-06 12:04:00-04:00,2024-09-06 12:09:00-04:00,LONG,101.205237,101.719652,197,-2.5852882011116245,0.10045122230337418,5,109.33499999999854,9.374244999998618,99.96075499999992,TAKE_PROFIT
2024-09-06 13:42:00-04:00,2024-09-06 13:53:00-04:00,LONG,102.040404,102.23114968,196,-2.642995412114051,0.19391711159284988,11,45.39360000000005,9.379446719998825,36.014153280001224,TAKE_PROFIT
2024-09-06 14:05:00-04:00,2024-09-06 14:16:00-04:00,SHORT,102.29953599999999,102.145425,195,3.311547663711809,-0.21509857794268508,11,38.02499999999867,9.338355000001377,28.68664499999729,TAKE_PROFIT
2024-09-06 15:31:00-04:00,2024-09-06 15:48:00-04:00,SHORT,103.2913376,103.145625,193,3.080914127743746,-0.5477233071998372,17,36.09099999999954,9.319468199997573,26.771531800001966,TAKE_PROFIT
2024-09-09 11:14:00-04:00,2024-09-09 11:41:00-04:00,SHORT,103.924211,104.990994,192,2.894782077352111,-0.03221294125383085,27,-196.8000000000011,9.366335999999086,-206.16633600000017,TAKE_PROFIT
2024-09-09 12:42:00-04:00,2024-09-09 12:55:00-04:00,LONG,105.406077,105.89381700000001,189,-2.7062497670158074,-0.0026118235756767898,13,100.17000000000021,9.310139999997098,90.85986000000312,TAKE_PROFIT
2024-09-09 13:57:00-04:00,2024-09-09 15:07:00-04:00,SHORT,105.498896,105.116019,189,2.6662300935858045,-0.17106537527009363,70,80.32499999999946,9.284246999998011,71.04075300000144,TAKE_PROFIT
2024-09-10 11:26:00-04:00,2024-09-10 11:51:00-04:00,LONG,107.18643300000001,105.9548048,186,-2.6397335855197417,0.7358554936159796,25,-221.15400000000133,9.230845199999216,-230.38484520000054,TAKE_PROFIT
2024-09-10 12:55:00-04:00,2024-09-10 14:10:00-04:00,LONG,106.211238,107.043587,188,-2.52225532494063,0.4490948178072,75,164.5,9.334387999998539,155.16561200000146,TAKE_PROFIT
2024-09-10 15:15:00-04:00,2024-09-10 15:33:00-04:00,LONG,107.18643300000001,107.82843,186,-3.3971784490227668,1.4746462529776847,18,127.40999999999778,9.300557999999775,118.10944199999801,TAKE_PROFIT
2024-09-10 15:51:00-04:00,2024-09-10 15:56:00-04:00,SHORT,107.538488,107.936583,185,2.9347456749625747,3.627714865978583,5,-65.67500000000074,9.26757499999887,-74.94257499999961,TAKE_PROFIT
2024-09-11 11:54:00-04:00,2024-09-11 12:41:00-04:00,SHORT,110.67786000000001,112.4564868,180,2.7002618847417215,-0.18815145795822155,47,-312.11999999999904,9.292823999998015,-321.41282399999704,TAKE_PROFIT
2024-09-12 13:56:00-04:00,2024-09-12 14:07:00-04:00,SHORT,120.745846,120.364068,165,2.6399864966007036,0.39475856452186625,11,70.94999999999878,9.111629999999264,61.838369999999514,TAKE_PROFIT
2024-09-13 11:49:00-04:00,2024-09-13 12:22:00-04:00,LONG,119.12382,118.57548016,167,-2.6050887279824595,0.3126325217894387,33,-83.63359999999969,9.108153279999815,-92.7417532799995,TAKE_PROFIT
2024-09-13 14:26:00-04:00,2024-09-13 15:24:00-04:00,SHORT,118.49639598,118.963788,168,2.629825029051569,-0.021449763274043722,58,-70.54319999999973,9.154659359998801,-79.69785935999853,TAKE_PROFIT
2024-09-13 15:42:00-04:00,2024-09-13 15:56:00-04:00,LONG,118.89557436,119.06608202,168,-3.472726227557273,-0.27400895500944833,14,36.64080000000115,9.17151312000142,27.46928687999973,TAKE_PROFIT
2024-09-16 10:35:00-04:00,2024-09-16 10:51:00-04:00,SHORT,116.296736,116.77335,171,2.6922314381348476,0.22714639416089502,16,-73.53000000000117,9.167993999998469,-82.69799399999964,TAKE_PROFIT
2024-09-16 15:00:00-04:00,2024-09-16 15:05:00-04:00,LONG,116.368269,116.39171700000001,171,-2.79236691336966,0.1285876092488717,5,11.970000000001264,9.157391999998506,2.812608000002758,TAKE_PROFIT
