trade_id,ticker,direction,entry_time,entry_reference_price,entry_price,exit_time,exit_reference_price,exit_price,shares,position_value,gross_pnl,commission,slippage,net_pnl,return_pct,exit_reason,duration_bars,entry_z_score,exit_z_score,max_holding_bars,stop_loss_pct
15,NVDA,1,2024-09-24 15:14:00-04:00,120.894000000000,120.918178800000,2024-09-24 15:52:00-04:00,121.100000000000,121.075780000000,165,19947.510000000002,33.989999999998,1.155000000000,7.985802000000,24.849197999998,0.001245729317,TAKE_PROFIT,38,-2.458182347698,0.236840253951,61,0.007080038008
16,NVDA,1,2024-09-26 10:55:00-04:00,123.659900000000,123.684631980000,2024-09-26 10:55:00-04:00,122.784383207950,122.759826331309,161,19909.243899999998,-140.958203520017,1.127000000000,7.935505919295,-150.020709439311,-0.007535228871,STOP_LOSS,0,-2.942915610646,-3.494088915684,61,0.007080038008
17,NVDA,-1,2024-09-26 15:28:00-04:00,124.376000000000,124.351124800000,2024-09-26 15:41:00-04:00,123.930000000000,123.954786000000,160,19900.160000000000,71.360000000000,1.120000000000,7.945791999998,62.294208000002,0.003130337043,TAKE_PROFIT,13,2.838665467698,-0.235117729775,61,0.007080038008
18,NVDA,1,2024-09-27 13:02:00-04:00,120.910700000000,120.934882140000,2024-09-27 13:37:00-04:00,120.320800000000,120.296735840000,165,19950.265500000001,-97.333500000000,1.155000000000,7.960639499998,-106.449139499998,-0.005335725457,TAKE_PROFIT,35,-2.851111533278,0.143046121072,61,0.007080038008
19,NVDA,-1,2024-09-30 14:14:00-04:00,120.350000000000,120.325930000000,2024-09-30 14:38:00-04:00,119.809800000000,119.833761960000,166,19978.099999999999,89.673200000000,1.162000000000,7.973305359998,80.537894640002,0.004031309015,TAKE_PROFIT,24,3.062941742804,-0.071896240780,61,0.007080038008
20,NVDA,1,2024-10-02 13:52:00-04:00,118.424500000000,118.448184900000,2024-10-02 14:20:00-04:00,118.726200000000,118.702454760000,168,19895.315999999999,50.685600000002,1.176000000000,7.968263519998,41.541336480004,0.002087995812,TAKE_PROFIT,28,-3.102124666044,1.029600737354,61,0.007080038008
21,NVDA,-1,2024-10-04 09:59:00-04:00,123.183700000000,123.159063260000,2024-10-04 10:52:00-04:00,123.340000000000,123.364668000000,162,19955.759399999999,-25.320600000000,1.134000000000,7.987367879997,-34.441967879997,-0.001725916172,TAKE_PROFIT,53,2.781081183935,-0.608464144233,61,0.007080038008
22,NVDA,-1,2024-10-08 13:52:00-04:00,132.375000000000,132.348525000000,2024-10-08 14:05:00-04:00,132.340000000000,132.366468000000,151,19988.625000000000,5.284999999999,1.057000000000,7.994393000000,-3.766393000000,-0.000188426818,TAKE_PROFIT,13,2.414595136070,-0.971212222955,61,0.007080038008
23,NVDA,-1,2024-10-09 14:30:00-04:00,132.640000000000,132.613472000000,2024-10-09 15:10:00-04:00,132.225000000000,132.251445000000,150,19895.999999999996,62.249999999999,1.050000000000,7.945949999997,53.254050000002,0.002676620929,TAKE_PROFIT,40,3.194582153817,0.637035528354,61,0.007080038008
24,NVDA,1,2024-10-14 14:37:00-04:00,138.660000000000,138.687732000000,2024-10-14 14:39:00-04:00,138.830000000000,138.802234000000,144,19967.040000000001,24.480000000002,1.008000000000,7.991711999996,15.480288000006,0.000775292081,TAKE_PROFIT,2,-1.408216947312,-0.046811918445,61,0.007080038008
25,NVDA,1,2024-10-15 09:48:00-04:00,136.121400000000,136.148624280000,2024-10-15 10:09:00-04:00,135.157655314315,135.130623783252,146,19873.724399999999,-140.706724109996,1.022000000000,7.921348415173,-149.650072525169,-0.007530046684,STOP_LOSS,21,-2.204160445129,-1.487053126207,61,0.007080038008
26,NVDA,-1,2024-10-16 13:14:00-04:00,135.115000000000,135.087977000000,2024-10-16 13:46:00-04:00,136.071619335434,136.098833659301,148,19997.020000000000,-141.579661644202,1.036000000000,8.027123932324,-150.642785576527,-0.007533261735,STOP_LOSS,32,2.732545482779,1.291659789977,61,0.007080038008
27,NVDA,1,2024-10-16 14:23:00-04:00,136.026000000000,136.053205200000,2024-10-16 14:41:00-04:00,136.280100000000,136.252843980000,147,19995.822000000000,37.352699999999,1.029000000000,8.005799340001,28.317900659998,0.001416190875,TAKE_PROFIT,18,-2.795800657205,0.213362117873,61,0.007080038008
28,NVDA,1,2024-10-16 15:41:00-04:00,135.510000000000,135.537102000000,2024-10-16 15:56:00-04:00,135.625000000000,135.597875000000,147,19919.969999999998,16.905000000001,1.029000000000,7.971368999995,7.904631000006,0.000396819423,FORCED_EOD,15,-2.690416024470,-1.635635399853,61,0.007080038008
29,NVDA,-1,2024-10-18 13:32:00-04:00,138.320000000000,138.292336000000,2024-10-18 14:12:00-04:00,138.230000000000,138.257646000000,144,19918.079999999998,12.960000000000,1.008000000000,7.964639999999,3.987360000002,0.000200187970,TAKE_PROFIT,40,2.493856526555,0.000459733972,61,0.007080038008
30,NVDA,-1,2024-10-21 10:47:00-04:00,140.270000000000,140.241946000000,2024-10-21 11:48:00-04:00,141.035000000000,141.063207000000,142,19918.340000000000,-108.629999999998,0.994000000000,7.989062000001,-117.613061999999,-0.005904762244,TAKE_PROFIT,61,2.515305565900,-0.429379484938,61,0.007080038008
31,NVDA,1,2024-10-23 10:06:00-04:00,139.170000000000,139.197834000000,2024-10-23 10:33:00-04:00,140.483000000000,140.454903400000,143,19901.309999999998,187.759000000002,1.001000000000,7.998075799997,178.759924200005,0.008982319465,TAKE_PROFIT,27,-2.643653348317,0.337882592633,61,0.007080038008
32,NVDA,-1,2024-10-24 14:25:00-04:00,139.999100000000,139.971100180000,2024-10-24 15:13:00-04:00,140.025500000000,140.053505100000,142,19879.872199999998,-3.748799999999,0.994000000000,7.952698639999,-12.695498639998,-0.000638610677,TAKE_PROFIT,48,2.822890735673,-0.782352615043,61,0.007080038008
33,NVDA,-1,2024-10-24 15:32:00-04:00,140.719900000000,140.691756020000,2024-10-24 15:56:00-04:00,140.460000000000,140.488092000000,142,19982.225800000000,36.905799999998,0.994000000000,7.985509160000,27.926290839999,0.001397556564,FORCED_EOD,24,2.525869837346,0.084625580319,61,0.007080038008
34,NVDA,1,2024-10-25 12:19:00-04:00,143.490000000000,143.518698000000,2024-10-25 13:04:00-04:00,143.310000000000,143.281338000000,139,19945.110000000001,-25.020000000001,0.973000000000,7.973039999998,-33.966039999999,-0.001702975817,TAKE_PROFIT,45,-2.271800458836,0.312926540316,61,0.007080038008
35,NVDA,-1,2024-10-28 13:07:00-04:00,140.850100000000,140.821929980000,2024-10-28 14:08:00-04:00,141.405800000000,141.434081160000,142,20000.714199999999,-78.909400000000,0.994000000000,8.016067560001,-87.919467560002,-0.004395816403,TIME_STOP,61,2.708808004088,1.775851020746,61,0.007080038008
36,NVDA,1,2024-10-29 12:47:00-04:00,141.440000000000,141.468288000000,2024-10-29 13:48:00-04:00,141.440000000000,141.411712000000,141,19943.040000000001,0.000000000000,0.987000000000,7.977216000001,-8.964216000001,-0.000449490950,TIME_STOP,61,-2.828054088531,-1.681994302230,61,0.007080038008
37,NVDA,1,2024-10-29 15:37:00-04:00,141.895000000000,141.923379000000,2024-10-29 15:56:00-04:00,141.370000000000,141.341726000000,140,19865.300000000003,-73.500000000001,0.980000000000,7.931420000002,-82.411420000002,-0.004148511223,FORCED_EOD,19,-2.966425109249,-2.354839068416,61,0.007080038008
38,NVDA,-1,2024-10-30 12:52:00-04:00,140.200000000000,140.171960000000,2024-10-30 13:34:00-04:00,139.540000000000,139.567908000000,142,19908.399999999998,93.720000000000,0.994000000000,7.944616000000,84.781383999999,0.004258573466,TAKE_PROFIT,42,2.820858659401,-0.493842629792,61,0.007080038008
39,NVDA,-1,2024-10-30 14:12:00-04:00,140.089900000000,140.061882020000,2024-10-30 14:50:00-04:00,140.010000000000,140.038002000000,142,19892.765800000001,11.345800000001,0.994000000000,7.954837159996,2.396962840005,0.000120494197,TAKE_PROFIT,38,2.767484870996,0.188419861648,61,0.007080038008
40,NVDA,-1,2024-10-30 15:53:00-04:00,139.910000000000,139.882018000000,2024-10-30 15:56:00-04:00,139.345000000000,139.372869000000,142,19867.220000000001,80.230000000000,0.994000000000,7.930842000003,71.305157999997,0.003589085841,FORCED_EOD,3,2.747575327943,1.302111405207,61,0.007080038008
41,NVDA,1,2024-10-31 11:54:00-04:00,132.470000000000,132.496494000000,2024-10-31 12:14:00-04:00,133.505000000000,133.478299000000,150,19870.500000000000,155.249999999999,1.050000000000,7.979249999998,146.220750000001,0.007358684985,TAKE_PROFIT,20,-2.930269120549,0.227768170658,61,0.007080038008
42,NVDA,1,2024-10-31 14:54:00-04:00,132.160000000000,132.186432000000,2024-10-31 15:01:00-04:00,132.955000000000,132.928409000000,151,19956.160000000000,120.045000000002,1.057000000000,8.006472999999,110.981527000003,0.005561266646,TAKE_PROFIT,7,-2.854722268914,0.788960392909,61,0.007080038008
43,NVDA,1,2024-11-01 11:10:00-04:00,136.059900000000,136.087111980000,2024-11-01 11:32:00-04:00,136.880000000000,136.852624000000,146,19864.745400000000,119.734599999999,1.022000000000,7.969845080001,110.742754919998,0.005574838876,TAKE_PROFIT,22,-2.878714532512,0.034193608134,61,0.007080038008
44,NVDA,-1,2024-11-04 11:15:00-05:00,138.788400000000,138.760642320000,2024-11-04 12:16:00-05:00,137.555000000000,137.582511000000,144,19985.529599999998,177.609599999998,1.008000000000,7.958689920002,168.642910079997,0.008438250747,TIME_STOP,61,2.694743288321,-0.008297426128,61,0.007080038008
45,NVDA,1,2024-11-05 15:42:00-05:00,139.425000000000,139.452885000000,2024-11-05 15:53:00-05:00,139.620000000000,139.592076000000,143,19937.775000000001,27.884999999999,1.001000000000,7.980686999997,18.903313000002,0.000948115474,TAKE_PROFIT,11,-2.504442968619,0.017704577683,61,0.007080038008
46,NVDA,1,2024-11-07 13:17:00-05:00,147.700000000000,147.729540000000,2024-11-07 13:32:00-05:00,147.770000000000,147.740446000000,135,19939.500000000000,9.450000000003,0.945000000000,7.977689999998,0.527310000005,0.000026445498,TAKE_PROFIT,15,-2.567399339822,0.570988902302,61,0.007080038008
47,NVDA,1,2024-11-07 15:18:00-05:00,148.340100000000,148.369768020000,2024-11-07 15:44:00-05:00,148.305000000000,148.275339000000,134,19877.573400000001,-4.703400000000,0.938000000000,7.950088680001,-13.591488680001,-0.000683759954,TAKE_PROFIT,26,-2.948622495716,-0.000734824626,61,0.007080038008
48,NVDA,1,2024-11-08 11:05:00-05:00,146.565000000000,146.594313000000,2024-11-08 11:13:00-05:00,147.380000000000,147.350524000000,136,19932.840000000000,110.840000000000,0.952000000000,7.995303999999,101.892696000001,0.005111800225,TAKE_PROFIT,8,-2.385508873420,0.910700634413,61,0.007080038008
49,NVDA,-1,2024-11-08 15:18:00-05:00,147.320000000000,147.290536000000,2024-11-08 15:56:00-05:00,147.580000000000,147.609516000000,135,19888.200000000001,-35.100000000003,0.945000000000,7.962299999999,-44.007300000001,-0.002212734184,FORCED_EOD,38,2.454690181574,1.456040448747,61,0.007080038008
50,NVDA,-1,2024-11-11 14:42:00-05:00,145.236200000000,145.207152760000,2024-11-11 15:29:00-05:00,145.370000000000,145.399074000000,137,19897.359400000001,-18.330600000001,0.959000000000,7.962609879999,-27.252209880000,-0.001369639525,TAKE_PROFIT,47,2.735274980640,-0.517209959575,61,0.007080038008
51,NVDA,1,2024-11-13 11:38:00-05:00,146.960000000000,146.989392000000,2024-11-13 11:42:00-05:00,145.919517614363,145.890333710840,136,19986.560000000001,-141.505604446637,0.952000000000,7.966322879110,-150.423927325746,-0.007526254009,STOP_LOSS,4,-2.974116740984,-3.470328882538,61,0.007080038008
52,NVDA,-1,2024-11-14 10:02:00-05:00,147.847400000000,147.817830520000,2024-11-14 11:03:00-05:00,148.731500000000,148.761246300000,135,19959.398999999998,-119.353500000002,0.945000000000,8.007630299999,-128.306130300001,-0.006428356400,TIME_STOP,61,2.621086101980,1.719884501846,61,0.007080038008
53,NVDA,1,2024-11-15 10:24:00-05:00,142.420000000000,142.448484000000,2024-11-15 10:55:00-05:00,142.994000000000,142.965401200000,140,19938.799999999999,80.360000000002,0.980000000000,7.991591999998,71.388408000003,0.003580376352,TAKE_PROFIT,31,-2.003220626521,-0.024106335931,61,0.007080038008
54,NVDA,-1,2024-11-18 15:19:00-05:00,140.960000000000,140.931808000000,2024-11-18 15:42:00-05:00,140.375000000000,140.403075000000,141,19875.360000000001,82.485000000001,0.987000000000,7.933646999999,73.564353000002,0.003701284052,TAKE_PROFIT,23,2.888152021093,-0.019079456768,61,0.007080038008
55,NVDA,1,2024-11-22 14:16:00-05:00,141.363900000000,141.392172780000,2024-11-22 14:36:00-05:00,141.860000000000,141.831628000000,141,19932.309900000000,69.950100000002,0.987000000000,7.986913980000,60.976186020002,0.003059163054,TAKE_PROFIT,20,-2.137059693904,0.866045598616,61,0.007080038008
56,NVDA,1,2024-11-27 13:16:00-05:00,133.400200000000,133.426880040000,2024-11-27 13:28:00-05:00,133.499900000000,133.473200020000,149,19876.629800000002,14.855299999998,1.043000000000,7.953622979999,5.858677019999,0.000294752032,TAKE_PROFIT,12,-2.391898910277,0.382474423806,61,0.007080038008
57,NVDA,-1,2024-11-27 15:05:00-05:00,134.915000000000,134.888017000000,2024-11-27 15:56:00-05:00,135.040000000000,135.067008000000,148,19967.419999999998,-18.500000000000,1.036000000000,7.990667999999,-27.526667999999,-0.001378579105,FORCED_EOD,51,2.149571960946,1.424783926101,61,0.007080038008
58,NVDA,1,2024-12-04 15:49:00-05:00,145.005000000000,145.034001000000,2024-12-04 15:56:00-05:00,145.100000000000,145.070980000000,137,19865.684999999998,13.015000000000,0.959000000000,7.948877000000,4.107123000000,0.000206744595,FORCED_EOD,7,-2.730266150631,-0.989174985949,61,0.007080038008
59,NVDA,1,2024-12-05 13:28:00-05:00,144.751900000000,144.780850380000,2024-12-05 14:08:00-05:00,144.705000000000,144.676059000000,138,19975.762200000001,-6.472199999999,0.966000000000,7.989010440000,-15.427210439999,-0.000772296460,TAKE_PROFIT,40,-2.540614988405,0.188808751795,61,0.007080038008
60,NVDA,-1,2024-12-06 14:33:00-05:00,142.590000000000,142.561482000000,2024-12-06 14:45:00-05:00,142.445000000000,142.473489000000,140,19962.600000000002,20.300000000001,0.980000000000,7.980980000000,11.339020000002,0.000568013185,TAKE_PROFIT,12,1.943486994986,-0.301189560406,61,0.007080038008
61,NVDA,1,2024-12-09 13:57:00-05:00,139.120000000000,139.147824000000,2024-12-09 14:51:00-05:00,138.135025112345,138.107398107322,143,19894.160000000000,-140.851408934710,1.001000000000,7.929493718212,-149.781902652922,-0.007528938274,STOP_LOSS,54,-2.791337790333,-1.725250548180,61,0.007080038008
62,NVDA,1,2024-12-10 14:40:00-05:00,135.190000000000,135.217038000000,2024-12-10 14:45:00-05:00,135.630900000000,135.603773820000,147,19872.930000000000,64.812300000000,1.029000000000,7.962134460002,55.821165539998,0.002808904653,TAKE_PROFIT,5,-2.662676749255,0.176335799638,61,0.007080038008
63,NVDA,1,2024-12-10 14:58:00-05:00,134.993500000000,135.020498700000,2024-12-10 15:05:00-05:00,134.037740889184,134.010933341006,148,19979.038000000000,-141.452348400741,1.036000000000,7.963324730320,-150.451673131061,-0.007530476349,STOP_LOSS,7,-2.116579060900,-3.083523959318,61,0.007080038008
64,NVDA,1,2024-12-11 15:54:00-05:00,139.240000000000,139.267848000000,2024-12-11 15:56:00-05:00,139.340000000000,139.312132000000,143,19911.320000000000,14.299999999999,1.001000000000,7.967387999999,5.331612000001,0.000267767883,FORCED_EOD,2,-2.152090511505,-0.931454542597,61,0.007080038008
65,NVDA,-1,2024-12-16 13:08:00-05:00,131.918400000000,131.892016320000,2024-12-16 13:20:00-05:00,131.535000000000,131.561307000000,151,19919.678399999997,57.893399999999,1.057000000000,7.956292680002,48.880107319997,0.002453860265,TAKE_PROFIT,12,2.718076146592,-0.193401248042,61,0.007080038008
66,NVDA,-1,2024-12-16 14:36:00-05:00,132.250000000000,132.223550000000,2024-12-16 14:56:00-05:00,131.890000000000,131.916378000000,151,19969.750000000000,54.360000000002,1.057000000000,7.977028000001,45.325972000001,0.002269731569,TAKE_PROFIT,20,2.439670235011,-0.195185182608,61,0.007080038008
67,NVDA,-1,2024-12-17 11:42:00-05:00,130.220000000000,130.193956000000,2024-12-17 12:29:00-05:00,131.141962549385,131.168190941895,153,19923.660000000000,-141.060270055944,1.071000000000,7.997676054007,-150.128946109951,-0.007535209199,STOP_LOSS,47,2.897652795998,2.225918767497,61,0.007080038008
68,NVDA,1,2024-12-18 14:11:00-05:00,133.940000000000,133.966788000000,2024-12-18 14:48:00-05:00,132.991699709225,132.965101369284,149,19957.060000000001,-141.296743325406,1.043000000000,7.954564651336,-150.294307976742,-0.007530884207,STOP_LOSS,37,-2.724980648001,-1.720980331988,61,0.007080038008
69,NVDA,-1,2024-12-19 14:01:00-05:00,132.731800000000,132.705253640000,2024-12-19 14:23:00-05:00,132.180000000000,132.206436000000,150,19909.770000000000,82.769999999998,1.050000000000,7.947353999998,73.772646000000,0.003705348982,TAKE_PROFIT,22,2.548410733118,0.110262807902,61,0.007080038008
70,NVDA,1,2024-12-19 15:38:00-05:00,131.089900000000,131.116117980000,2024-12-19 15:42:00-05:00,131.585000000000,131.558683000000,152,19925.664799999999,75.255200000001,1.064000000000,7.985316959998,66.205883040003,0.003322643621,TAKE_PROFIT,4,-1.516249132971,0.178103354715,61,0.007080038008
71,NVDA,1,2024-12-20 13:18:00-05:00,133.710000000000,133.736742000000,2024-12-20 13:54:00-05:00,134.055000000000,134.028189000000,149,19922.790000000001,51.405000000000,1.043000000000,7.979396999999,42.382603000001,0.002127342757,TAKE_PROFIT,36,-2.658067102852,0.680691412820,61,0.007080038008
72,NVDA,-1,2024-12-23 13:04:00-05:00,138.490000000000,138.462302000000,2024-12-23 14:05:00-05:00,139.215000000000,139.242843000000,144,19942.560000000001,-104.399999999999,1.008000000000,7.997903999997,-113.405903999996,-0.005686627193,TIME_STOP,61,1.662440459787,1.859087888059,61,0.007080038008
73,NVDA,1,2024-12-24 11:53:00-05:00,140.769500000000,140.797653900000,2024-12-24 12:26:00-05:00,140.941900000000,140.913711620000,142,19989.269000000000,24.480800000001,0.994000000000,8.000603759999,15.486196240002,0.000774725491,TAKE_PROFIT,33,-2.784201299752,-0.101974829223,61,0.007080038008
74,NVDA,1,2024-12-26 15:39:00-05:00,139.989900000000,140.017897980000,2024-12-26 15:42:00-05:00,140.205000000000,140.176959000000,142,19878.565800000000,30.544200000001,0.994000000000,7.957535160002,21.592664839999,0.001086228506,TAKE_PROFIT,3,-2.826214115379,0.295690856808,61,0.007080038008
75,NVDA,-1,2024-12-27 11:31:00-05:00,136.739900000000,136.712552020000,2024-12-27 12:00:00-05:00,136.030000000000,136.057206000000,146,19964.025400000002,103.645400000001,1.022000000000,7.964881080001,94.658518919999,0.004741454543,TAKE_PROFIT,29,2.930896736687,0.192119235055,61,0.007080038008
76,NVDA,1,2024-12-30 13:55:00-05:00,139.410000000000,139.437882000000,2024-12-30 14:22:00-05:00,139.070000000000,139.042186000000,143,19935.630000000001,-48.620000000000,1.001000000000,7.964528000002,-57.585528000002,-0.002888573273,TAKE_PROFIT,27,-2.713038231465,0.093358876282,61,0.007080038008
77,NVDA,1,2025-01-03 11:34:00-05:00,143.430400000000,143.459086080000,2025-01-03 12:15:00-05:00,143.730000000000,143.701254000000,139,19936.825600000000,41.644400000000,0.973000000000,7.983059119998,32.688340880002,0.001639596069,TAKE_PROFIT,41,-2.784784926919,-0.219921493573,61,0.007080038008
78,NVDA,-1,2025-01-03 12:46:00-05:00,144.158000000000,144.129168400000,2025-01-03 13:18:00-05:00,144.190000000000,144.218838000000,138,19893.803999999996,-4.416000000001,0.966000000000,7.958404800000,-13.340404800001,-0.000670580890,TAKE_PROFIT,32,3.151718179760,-0.799534599709,61,0.007080038008
79,NVDA,-1,2025-01-03 15:47:00-05:00,144.565000000000,144.536087000000,2025-01-03 15:56:00-05:00,144.330000000000,144.358866000000,138,19949.970000000001,32.429999999998,0.966000000000,7.973501999998,23.490498000000,0.001177470342,FORCED_EOD,9,2.772457391396,0.449337533794,61,0.007080038008
80,NVDA,1,2025-01-06 14:13:00-05:00,150.065000000000,150.095013000000,2025-01-06 14:42:00-05:00,150.330000000000,150.299934000000,133,19958.645000000000,35.245000000002,0.931000000000,7.990507000000,26.323493000002,0.001318901809,TAKE_PROFIT,29,-2.795719113005,0.297632983791,61,0.007080038008
81,NVDA,1,2025-01-06 15:38:00-05:00,150.260000000000,150.290052000000,2025-01-06 15:47:00-05:00,149.196153488937,149.166314258239,133,19984.579999999998,-141.491585971382,0.931000000000,7.965533682802,-150.388119654183,-0.007525207918,STOP_LOSS,9,-2.727152062046,-3.795697811569,61,0.007080038008
82,NVDA,1,2025-01-07 14:14:00-05:00,142.120000000000,142.148424000000,2025-01-07 14:40:00-05:00,141.113784998321,141.085562241321,140,19896.799999999999,-140.870100235049,0.980000000000,7.930545979954,-149.780646215003,-0.007527876152,STOP_LOSS,26,-2.322486300718,-0.895267522645,61,0.007080038008
83,NVDA,-1,2025-01-10 15:16:00-05:00,135.889900000000,135.862722020000,2025-01-10 15:53:00-05:00,135.730000000000,135.757146000000,147,19975.815300000002,23.505300000003,1.029000000000,7.985625059999,14.490674940004,0.000725410939,TAKE_PROFIT,37,2.075154084817,0.011900444631,61,0.007080038008
84,NVDA,-1,2025-01-15 10:57:00-05:00,135.190000000000,135.162962000000,2025-01-15 11:58:00-05:00,133.860000000000,133.886772000000,147,19872.930000000000,195.509999999998,1.029000000000,7.910070000000,186.570929999998,0.009388194393,TIME_STOP,61,2.688375916444,0.606101924290,61,0.007080038008
85,NVDA,1,2025-01-16 13:16:00-05:00,134.815000000000,134.841963000000,2025-01-16 13:39:00-05:00,133.860504675969,133.833732575033,148,19952.619999999999,-141.265307956651,1.036000000000,7.952794938410,-150.254102895061,-0.007530545006,STOP_LOSS,23,-2.170579651570,-1.095721102632,61,0.007080038008
86,NVDA,-1,2025-01-22 13:47:00-05:00,147.380000000000,147.350524000000,2025-01-22 14:48:00-05:00,147.540000000000,147.569508000000,135,19896.299999999999,-21.600000000000,0.945000000000,7.962839999997,-30.507839999997,-0.001533342380,TIME_STOP,61,2.651031289867,0.850450076577,61,0.007080038008
87,NVDA,1,2025-01-27 11:31:00-05:00,119.150000000000,119.173830000000,2025-01-27 11:34:00-05:00,118.306413471362,118.282752188668,167,19898.049999999999,-140.878950282560,1.169000000000,7.931044209943,-149.978994492503,-0.007537371476,STOP_LOSS,3,-2.994304883819,-3.174560176382,61,0.007080038008
88,NVDA,-1,2025-01-28 13:57:00-05:00,126.580500000000,126.555183900000,2025-01-28 14:30:00-05:00,126.770000000000,126.795354000000,158,19999.719000000001,-29.940999999999,1.106000000000,8.005875799999,-39.052875799998,-0.001952671225,TAKE_PROFIT,33,2.482434699932,-0.137041939968,61,0.007080038008
89,NVDA,-1,2025-01-28 15:45:00-05:00,127.725000000000,127.699455000000,2025-01-28 15:56:00-05:00,128.380000000000,128.405676000000,156,19925.099999999999,-102.180000000000,1.092000000000,7.990476000000,-111.262476000000,-0.005584036015,FORCED_EOD,11,2.417760373345,1.544880585154,61,0.007080038008
