stop_usd,target_usd,sessions,raw_bars,trades,active_days,gross_pnl,costs,commissions,slippage,net_pnl,positive_mass,loss_mass,win_rate_pct,profit_factor,net_sharpe,mtm_dd_usd,pnl_over_dd,cvar5_loss_usd,worst_loss_usd,clipped_current_winner_net_usd,avoided_current_loser_net_usd,stops,targets,forced_eod,total_pnl,mean_block_pnl,median_block_pnl,se_mean_block_pnl,positive_blocks,agg_trades,agg_active_days,agg_costs,agg_clipped,viable,pareto,cluster_mean_block_pnl,cluster_pnl_over_dd,cluster_cvar5_loss_usd,cluster_worst_loss_usd,cluster_agg_clipped,viable_neighbor_count,neighbor_ids,viable_neighbor_ids,stable_pareto,one_se,is_current,selected_candidate,candidate_fold_anchored_count,candidate_fold_rolling_count
6.7500000000,0.2500000000,188.0000000000,72960.0000000000,685.0000000000,188.0000000000,1987.8914000000,5964.3441568794,510.6080000000,5453.7361568794,-3976.4527568794,10552.4608018005,-14528.9135586799,86.5693430657,0.7263076320,-2.0522966140,5013.0009685996,-0.7932280049,318.7208009120,771.6275060000,18946.8404706000,12707.8595863400,3.0000000000,589.0000000000,93.0000000000,-3976.4527568794,-441.8280840977,-400.1890628199,197.1118431877,2,685.0000000000,188.0000000000,5964.3441568794,18946.8404706000,False,False,,,,,,0,,,False,False,False,False,0,0
6.7500000000,0.5000000000,188.0000000000,72960.0000000000,512.0000000000,188.0000000000,3592.1805000000,4457.6291376995,381.5420000000,4076.0871376995,-865.4486376996,17265.3498814203,-18130.7985191199,77.7343750000,0.9522663805,-0.3511859256,3417.9455417399,-0.2532072636,414.7359831454,771.6275060000,14211.0804734400,9597.8510264400,4.0000000000,383.0000000000,125.0000000000,-865.4486376996,-96.1609597444,19.2680169000,191.1265123461,5,512.0000000000,188.0000000000,4457.6291376996,14211.0804734400,False,False,,,,,,0,,,False,False,False,False,0,0
6.7500000000,0.7500000000,188.0000000000,72960.0000000000,423.0000000000,188.0000000000,5283.2751000000,3682.7197274196,315.1190000000,3367.6007274196,1600.5553725804,20374.2877011003,-18773.7323285199,71.3947990544,1.0852550438,0.6499167746,2378.5949536600,0.6728995074,441.0191617573,771.6275060000,9809.3360296000,6712.6319505000,4.0000000000,279.0000000000,140.0000000000,1600.5553725804,177.8394858423,123.6851109800,189.0290972997,5,423.0000000000,188.0000000000,3682.7197274196,9809.3360296000,False,False,,,,,,0,,,False,False,False,False,0,0
6.7500000000,1.0000000000,188.0000000000,72960.0000000000,358.0000000000,188.0000000000,5337.2369000000,3116.9523326597,266.6510000000,2850.3013326597,2220.2845673403,20692.8673631802,-18472.5827958399,65.0837988827,1.1201935101,0.8519984639,2192.6446664600,1.0126057365,476.0438020578,771.6275060000,5747.3932856000,2923.3336868400,4.0000000000,200.0000000000,154.0000000000,2220.2845673403,246.6982852600,290.7941387000,226.0507197160,5,358.0000000000,188.0000000000,3116.9523326597,5747.3932856000,False,False,,,,,,0,,,False,False,False,False,0,0
6.7500000000,1.2500000000,188.0000000000,72960.0000000000,324.0000000000,188.0000000000,6812.2777000000,2821.2945356597,241.3460000000,2579.9485356597,3990.9831643403,21895.5912843202,-17904.6081199799,63.2716049383,1.2229025700,1.4492936757,1950.8605937600,2.0457551796,488.5722625400,771.6275060000,391.3464161600,-110.0185974200,4.0000000000,161.0000000000,159.0000000000,3990.9831643403,443.4425738156,577.1683263400,265.5179223272,7,324.0000000000,188.0000000000,2821.2945356597,391.3464161600,True,False,,,,,,0,,,False,False,False,False,0,0
6.7500000000,1.5000000000,188.0000000000,72960.0000000000,288.0000000000,188.0000000000,4240.6177000000,2507.6533418598,214.4100000000,2293.2433418598,1732.9643581402,20225.1914385001,-18492.2270803599,58.3333333333,1.0937131234,0.6585328083,3329.9196619199,0.5204222726,505.8491797840,771.6275060000,5948.3281301601,1774.5370628000,4.0000000000,115.0000000000,169.0000000000,1732.9643581402,192.5515953489,570.8142583400,319.3154923940,6,288.0000000000,188.0000000000,2507.6533418598,5948.3281301601,True,False,,,,,,0,,,False,False,False,False,0,0
6.7500000000,1.7500000000,188.0000000000,72960.0000000000,271.0000000000,188.0000000000,5208.4667000000,2359.3569506597,201.7750000000,2157.5819506597,2849.1097493402,20867.3290172801,-18018.2192679399,57.9335793358,1.1581238249,1.0376319716,3268.0100134799,0.8718179374,517.6442354829,771.6275060000,7570.5776345601,2879.4398213400,4.0000000000,98.0000000000,169.0000000000,2849.1097493403,316.5677499267,517.6728753400,356.8502882492,7,271.0000000000,188.0000000000,2359.3569506597,7570.5776345601,True,False,,,,,,0,,,False,False,False,False,0,0
6.7500000000,2.0000000000,188.0000000000,72960.0000000000,253.0000000000,188.0000000000,4759.1512000000,2203.0397929198,188.5590000000,2014.4807929198,2556.1114070802,20475.7888168201,-17919.6774097399,57.3122529644,1.1426427133,0.9292132762,4050.4264534999,0.6310721689,523.3188899815,771.6275060000,9088.9240358401,3089.1851613400,4.0000000000,77.0000000000,172.0000000000,2556.1114070802,284.0123785645,479.6289947200,395.9879670283,6,253.0000000000,188.0000000000,2203.0397929198,9088.9240358401,True,False,,,,,,0,,,False,False,False,False,0,0
6.7500000000,2.2500000000,188.0000000000,72960.0000000000,245.0000000000,188.0000000000,4511.7769000000,2133.4067857398,182.5600000000,1950.8467857398,2378.3701142602,20208.2667004401,-17829.8965861799,55.9183673469,1.1333922551,0.8525952517,4304.5605851799,0.5525233220,523.3188899815,771.6275060000,9913.1459514401,3330.3722233400,4.0000000000,65.0000000000,176.0000000000,2378.3701142602,264.2633460289,600.3405373400,365.9339173172,6,245.0000000000,188.0000000000,2133.4067857398,9913.1459514401,True,False,,,,,,0,,,False,False,False,False,0,0
6.7500000000,2.5000000000,188.0000000000,72960.0000000000,230.0000000000,188.0000000000,3766.9654000000,2002.8069675998,171.4160000000,1831.3909675998,1764.1584324002,19151.7519070601,-17387.5934746599,55.6521739130,1.1014607591,0.6391824662,4949.6993088399,0.3564172937,536.2201899800,771.6275060000,11110.7422315601,3584.4536673400,4.0000000000,50.0000000000,176.0000000000,1764.1584324002,196.0176036000,391.0439133200,409.1510821839,6,230.0000000000,188.0000000000,2002.8069675998,11110.7422315601,True,False,,,,,,0,,,False,False,False,False,0,0
6.7500000000,2.7500000000,188.0000000000,72960.0000000000,226.0000000000,188.0000000000,5019.4400000000,1967.9014466798,168.3500000000,1799.5514466798,3051.5385533202,20002.9801413801,-16951.4415880599,56.6371681416,1.1800164628,1.0589666605,4586.6818952399,0.6653041617,536.2201899800,771.6275060000,11112.9826795601,3733.1815173400,4.0000000000,44.0000000000,178.0000000000,3051.5385533202,339.0598392578,547.1683923200,436.3363182151,6,226.0000000000,188.0000000000,1967.9014466798,11112.9826795601,True,False,,,,,,0,,,False,False,False,False,0,0
