stop_usd,target_usd,sessions,raw_bars,trades,active_days,gross_pnl,costs,commissions,slippage,net_pnl,positive_mass,loss_mass,win_rate_pct,profit_factor,net_sharpe,mtm_dd_usd,pnl_over_dd,cvar5_loss_usd,worst_loss_usd,clipped_current_winner_net_usd,avoided_current_loser_net_usd,stops,targets,forced_eod,block
0.2500000000,8.0000000000,21.0000000000,8190.0000000000,80.0000000000,21.0000000000,315.5800000000,700.8737659599,63.4830000000,637.3907659599,-385.2937659599,1991.9999614000,-2377.2937273599,18.7500000000,0.8379275722,-1.3768140212,1259.5478498400,-0.3058984746,38.4363700000,38.8082880000,1554.6275499200,1284.4411807000,64.0000000000,0.0000000000,16.0000000000,0
0.2500000000,8.2500000000,21.0000000000,8190.0000000000,80.0000000000,21.0000000000,315.5800000000,700.8737659599,63.4830000000,637.3907659599,-385.2937659599,1991.9999614000,-2377.2937273599,18.7500000000,0.8379275722,-1.3768140212,1259.5478498400,-0.3058984746,38.4363700000,38.8082880000,1554.6275499200,1284.4411807000,64.0000000000,0.0000000000,16.0000000000,0
0.2500000000,8.5000000000,21.0000000000,8190.0000000000,80.0000000000,21.0000000000,315.5800000000,700.8737659599,63.4830000000,637.3907659599,-385.2937659599,1991.9999614000,-2377.2937273599,18.7500000000,0.8379275722,-1.3768140212,1259.5478498400,-0.3058984746,38.4363700000,38.8082880000,1554.6275499200,1284.4411807000,64.0000000000,0.0000000000,16.0000000000,0
0.2500000000,8.7500000000,21.0000000000,8190.0000000000,80.0000000000,21.0000000000,315.5800000000,700.8737659599,63.4830000000,637.3907659599,-385.2937659599,1991.9999614000,-2377.2937273599,18.7500000000,0.8379275722,-1.3768140212,1259.5478498400,-0.3058984746,38.4363700000,38.8082880000,1554.6275499200,1284.4411807000,64.0000000000,0.0000000000,16.0000000000,0
0.2500000000,9.0000000000,21.0000000000,8190.0000000000,80.0000000000,21.0000000000,315.5800000000,700.8737659599,63.4830000000,637.3907659599,-385.2937659599,1991.9999614000,-2377.2937273599,18.7500000000,0.8379275722,-1.3768140212,1259.5478498400,-0.3058984746,38.4363700000,38.8082880000,1554.6275499200,1284.4411807000,64.0000000000,0.0000000000,16.0000000000,0
0.2500000000,9.2500000000,21.0000000000,8190.0000000000,80.0000000000,21.0000000000,315.5800000000,700.8737659599,63.4830000000,637.3907659599,-385.2937659599,1991.9999614000,-2377.2937273599,18.7500000000,0.8379275722,-1.3768140212,1259.5478498400,-0.3058984746,38.4363700000,38.8082880000,1554.6275499200,1284.4411807000,64.0000000000,0.0000000000,16.0000000000,0
0.2500000000,9.5000000000,21.0000000000,8190.0000000000,80.0000000000,21.0000000000,315.5800000000,700.8737659599,63.4830000000,637.3907659599,-385.2937659599,1991.9999614000,-2377.2937273599,18.7500000000,0.8379275722,-1.3768140212,1259.5478498400,-0.3058984746,38.4363700000,38.8082880000,1554.6275499200,1284.4411807000,64.0000000000,0.0000000000,16.0000000000,0
0.2500000000,9.7500000000,21.0000000000,8190.0000000000,80.0000000000,21.0000000000,315.5800000000,700.8737659599,63.4830000000,637.3907659599,-385.2937659599,1991.9999614000,-2377.2937273599,18.7500000000,0.8379275722,-1.3768140212,1259.5478498400,-0.3058984746,38.4363700000,38.8082880000,1554.6275499200,1284.4411807000,64.0000000000,0.0000000000,16.0000000000,0
0.2500000000,10.0000000000,21.0000000000,8190.0000000000,80.0000000000,21.0000000000,315.5800000000,700.8737659599,63.4830000000,637.3907659599,-385.2937659599,1991.9999614000,-2377.2937273599,18.7500000000,0.8379275722,-1.3768140212,1259.5478498400,-0.3058984746,38.4363700000,38.8082880000,1554.6275499200,1284.4411807000,64.0000000000,0.0000000000,16.0000000000,0
0.2500000000,10.2500000000,21.0000000000,8190.0000000000,80.0000000000,21.0000000000,315.5800000000,700.8737659599,63.4830000000,637.3907659599,-385.2937659599,1991.9999614000,-2377.2937273599,18.7500000000,0.8379275722,-1.3768140212,1259.5478498400,-0.3058984746,38.4363700000,38.8082880000,1554.6275499200,1284.4411807000,64.0000000000,0.0000000000,16.0000000000,0
0.2500000000,10.5000000000,21.0000000000,8190.0000000000,80.0000000000,21.0000000000,315.5800000000,700.8737659599,63.4830000000,637.3907659599,-385.2937659599,1991.9999614000,-2377.2937273599,18.7500000000,0.8379275722,-1.3768140212,1259.5478498400,-0.3058984746,38.4363700000,38.8082880000,1554.6275499200,1284.4411807000,64.0000000000,0.0000000000,16.0000000000,0
0.2500000000,10.7500000000,21.0000000000,8190.0000000000,80.0000000000,21.0000000000,315.5800000000,700.8737659599,63.4830000000,637.3907659599,-385.2937659599,1991.9999614000,-2377.2937273599,18.7500000000,0.8379275722,-1.3768140212,1259.5478498400,-0.3058984746,38.4363700000,38.8082880000,1554.6275499200,1284.4411807000,64.0000000000,0.0000000000,16.0000000000,0
0.2500000000,11.0000000000,21.0000000000,8190.0000000000,80.0000000000,21.0000000000,315.5800000000,700.8737659599,63.4830000000,637.3907659599,-385.2937659599,1991.9999614000,-2377.2937273599,18.7500000000,0.8379275722,-1.3768140212,1259.5478498400,-0.3058984746,38.4363700000,38.8082880000,1554.6275499200,1284.4411807000,64.0000000000,0.0000000000,16.0000000000,0
0.5000000000,0.2500000000,21.0000000000,8190.0000000000,97.0000000000,21.0000000000,-400.9500000000,849.7919803199,76.9230000000,772.8689803199,-1250.7419803199,1140.6419993600,-2391.3839796799,61.8556701031,0.4769798615,-7.6346981121,1397.2849737200,-0.8951230449,67.7922272000,67.8223880000,1830.8005786000,1301.7770480200,36.0000000000,58.0000000000,3.0000000000,0
0.5000000000,0.5000000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,50.2600000000,736.1060558399,66.7240000000,669.3820558399,-685.8460558399,1928.4073626800,-2614.2534185199,50.0000000000,0.7376512732,-3.6605839687,1110.2308082399,-0.6177508773,67.7922272000,67.8223880000,1553.8103774800,1213.7705480200,39.0000000000,40.0000000000,5.0000000000,0
0.5000000000,0.7500000000,21.0000000000,8190.0000000000,79.0000000000,21.0000000000,737.2700000000,692.3870153199,62.7550000000,629.6320153199,44.8829846801,2657.6545132000,-2612.7715285199,46.8354430380,1.0171783044,0.2419695378,788.2101701999,0.0569429149,67.8002630000,67.8223880000,1236.6121274800,1160.7371480200,39.0000000000,34.0000000000,6.0000000000,0
0.5000000000,1.0000000000,21.0000000000,8190.0000000000,68.0000000000,21.0000000000,-163.8150000000,596.1389747999,54.0680000000,542.0709747999,-759.9539747999,2098.4822879600,-2858.4362627599,33.8235294118,0.7341364631,-3.3617251105,1210.2429931599,-0.6279350338,67.8080510000,67.8223880000,930.3316934800,875.7941480200,43.0000000000,18.0000000000,7.0000000000,0
