stop_usd,target_usd,sessions,raw_bars,trades,active_trade_days,generated_flat_signals,ignored_signals_while_open,gross_pnl,costs,commissions,slippage,net_pnl,net_return_pct,win_rate_pct,profit_factor,net_sharpe,net_sortino,max_drawdown_usd_daily,max_drawdown_pct_daily,avg_net_trade,avg_duration_bars,stops,targets,forced_eod,avg_gross_risk_usd,avg_gross_reward_usd
1.5000000000,5.0000000000,125.0000000000,48390.0000000000,239.0000000000,125.0000000000,239.0000000000,1338.0000000000,5043.2831000000,2057.9799322998,156.9960000000,1900.9839322998,2985.3031677002,2.9853031677,41.0041841004,1.1665829668,1.4470845956,2.3113619764,3009.0041823199,2.8574458311,12.4908082331,105.8075313808,113.0000000000,25.0000000000,101.0000000000,140.7615062762,469.2050209205
1.2500000000,5.7500000000,125.0000000000,48390.0000000000,259.0000000000,125.0000000000,259.0000000000,1318.0000000000,5012.7292000000,2231.4785086797,171.1150000000,2060.3635086797,2781.2506913203,2.7812506913,38.6100386100,1.1535617978,1.4392656837,2.2502076883,2632.5436010399,2.5123926027,10.7384196576,96.9613899614,139.0000000000,17.0000000000,103.0000000000,117.9777992278,542.6978764479
2.2500000000,4.0000000000,125.0000000000,48390.0000000000,222.0000000000,125.0000000000,222.0000000000,1355.0000000000,4751.3845000000,1910.7119127398,145.3270000000,1765.3849127398,2840.6725872602,2.8406725873,48.1981981982,1.1462581232,1.3933902792,2.1958277297,2511.1051057999,2.4136596881,12.7958224651,119.1396396396,79.0000000000,39.0000000000,104.0000000000,210.4155405405,374.0720720721
2.2500000000,3.7500000000,125.0000000000,48390.0000000000,228.0000000000,125.0000000000,228.0000000000,1349.0000000000,4774.1718000000,1962.7902794798,149.6950000000,1813.0952794798,2811.3815205202,2.8113815205,49.1228070175,1.1418370762,1.3851876975,2.1681672852,2492.2843713599,2.3958940000,12.3306207040,114.2543859649,80.0000000000,44.0000000000,104.0000000000,211.0361842105,351.7269736842
1.2500000000,3.7500000000,125.0000000000,48390.0000000000,295.0000000000,125.0000000000,295.0000000000,1282.0000000000,5123.3798000000,2540.5590599597,193.8440000000,2346.7150599597,2582.8207400403,2.5828207400,39.3220338983,1.1259887134,1.3792659700,2.1505474729,1492.3721628999,1.4474305070,8.7553245425,78.0474576271,158.0000000000,44.0000000000,93.0000000000,117.3389830508,352.0169491525
1.2500000000,5.5000000000,125.0000000000,48390.0000000000,261.0000000000,125.0000000000,261.0000000000,1316.0000000000,4916.0066000000,2248.6913691997,172.5500000000,2076.1413691997,2667.3152308002,2.6673152308,38.6973180077,1.1463542210,1.3693346720,2.1598320508,2569.8710690399,2.4567212277,10.2195985854,95.6168582375,140.0000000000,19.0000000000,102.0000000000,118.0555555556,519.4444444444
1.7500000000,5.7500000000,125.0000000000,48390.0000000000,215.0000000000,125.0000000000,215.0000000000,1362.0000000000,4697.3678000000,1851.1042531598,141.0220000000,1710.0822531598,2846.2635468402,2.8462635468,43.2558139535,1.1683177500,1.3452331225,2.2203711986,3194.0910661599,3.0365466610,13.2384351016,123.3720930233,88.0000000000,16.0000000000,111.0000000000,163.9790697674,538.7883720930
1.7500000000,5.5000000000,125.0000000000,48390.0000000000,216.0000000000,125.0000000000,216.0000000000,1361.0000000000,4700.4952000000,1859.7813636798,141.8620000000,1717.9193636798,2840.7138363202,2.8407138363,43.5185185185,1.1680076001,1.3397313394,2.2166997177,3203.1634841599,3.0450696157,13.1514529459,122.1157407407,88.0000000000,18.0000000000,110.0000000000,164.1921296296,516.0324074074
1.2500000000,4.7500000000,125.0000000000,48390.0000000000,277.0000000000,125.0000000000,277.0000000000,1300.0000000000,4927.8646000000,2386.2791391997,182.6720000000,2203.6071391997,2541.5854608003,2.5415854608,38.9891696751,1.1316445101,1.3386644702,2.0624479148,2053.9561926399,1.9774057323,9.1753987755,87.7328519856,149.0000000000,29.0000000000,99.0000000000,117.7617328520,447.4945848375
2.0000000000,4.2500000000,125.0000000000,48390.0000000000,235.0000000000,125.0000000000,235.0000000000,1342.0000000000,4704.3089000000,2022.5930037398,153.5660000000,1869.0270037398,2681.7158962602,2.6817158963,45.9574468085,1.1338621219,1.3300516623,2.0150566039,2108.8042704999,2.0307290030,11.4115570054,110.9574468085,94.0000000000,37.0000000000,104.0000000000,186.7063829787,396.7510638298
1.2500000000,5.2500000000,125.0000000000,48390.0000000000,262.0000000000,125.0000000000,262.0000000000,1315.0000000000,4852.6350000000,2257.4476788797,173.2220000000,2084.2256788797,2595.1873211203,2.5951873211,38.9312977099,1.1415849453,1.3285816722,2.0998685456,2447.9132690399,2.3444831141,9.9052951188,95.1335877863,141.0000000000,21.0000000000,100.0000000000,118.0629770992,495.8645038168
2.2500000000,4.7500000000,125.0000000000,48390.0000000000,211.0000000000,125.0000000000,211.0000000000,1366.0000000000,4644.3595000000,1816.7931328198,138.7470000000,1678.0461328198,2827.5663671802,2.8275663672,47.8672985782,1.1533676698,1.3092332748,2.0736124061,3313.9882029999,3.1557573494,13.4007884700,128.7488151659,74.0000000000,28.0000000000,109.0000000000,211.3613744076,446.2073459716
1.7500000000,5.2500000000,125.0000000000,48390.0000000000,217.0000000000,125.0000000000,217.0000000000,1360.0000000000,4603.6336000000,1868.4916833598,142.5340000000,1725.9576833598,2735.1419166402,2.7351419166,43.7788018433,1.1602480871,1.3006731021,2.1322378006,3008.0671021599,2.8677993135,12.6043406297,121.4377880184,89.0000000000,20.0000000000,108.0000000000,164.2096774194,492.6290322581
1.0000000000,5.0000000000,125.0000000000,48390.0000000000,291.0000000000,125.0000000000,291.0000000000,1286.0000000000,4939.2151000000,2508.4567232997,193.1160000000,2315.3407232997,2430.7583767003,2.4307583767,35.0515463918,1.1333697392,1.2782051341,2.0421221351,2615.0750727199,2.5068744870,8.3531215694,79.2749140893,175.0000000000,22.0000000000,94.0000000000,94.8041237113,474.0206185567
1.2500000000,4.0000000000,125.0000000000,48390.0000000000,290.0000000000,125.0000000000,290.0000000000,1287.0000000000,4932.1003000000,2497.0422676597,190.1130000000,2306.9292676597,2435.0580323403,2.4350580323,38.9655172414,1.1199832010,1.2774775724,1.9982309422,1816.0373637799,1.7589281921,8.3967518357,80.2448275862,157.0000000000,39.0000000000,94.0000000000,117.0646551724,374.6068965517
1.0000000000,5.2500000000,125.0000000000,48390.0000000000,286.0000000000,125.0000000000,286.0000000000,1291.0000000000,4925.3751000000,2465.6689608597,189.9380000000,2275.7309608597,2459.7061391403,2.4597061391,34.9650349650,1.1377639628,1.2674952600,2.0628548672,2585.4983371199,2.4785364541,8.6003711159,81.5629370629,171.0000000000,19.0000000000,96.0000000000,94.8741258741,498.0891608392
1.2500000000,4.5000000000,125.0000000000,48390.0000000000,284.0000000000,125.0000000000,284.0000000000,1293.0000000000,4744.7735000000,2445.9943108997,186.6620000000,2259.3323108997,2298.7791891003,2.2987791891,38.7323943662,1.1150477696,1.2588825830,1.9012682346,1737.1767957400,1.6800494807,8.0942929194,83.6197183099,155.0000000000,32.0000000000,97.0000000000,117.3679577465,422.5246478873
1.5000000000,3.7500000000,125.0000000000,48390.0000000000,263.0000000000,125.0000000000,263.0000000000,1314.0000000000,4637.3520000000,2264.1466332398,172.2840000000,2091.8626332398,2373.2053667602,2.3732053668,41.4448669202,1.1205966373,1.2432138745,1.9245094333,2409.5240347599,2.3218321133,9.0235945504,91.0912547529,125.0000000000,42.0000000000,96.0000000000,140.3726235741,350.9315589354
1.7500000000,6.2500000000,125.0000000000,48390.0000000000,210.0000000000,125.0000000000,210.0000000000,1367.0000000000,4327.4596000000,1808.3077943198,137.9770000000,1670.3307943198,2519.1518056802,2.5191518057,43.3333333333,1.1505545845,1.2401880757,1.9667032811,3047.1334272399,2.9099522800,11.9959609794,126.4619047619,88.0000000000,13.0000000000,109.0000000000,164.2583333333,586.6369047619
1.0000000000,5.5000000000,125.0000000000,48390.0000000000,285.0000000000,125.0000000000,285.0000000000,1292.0000000000,4843.3551000000,2456.9413294997,189.2660000000,2267.6753294997,2386.4137705003,2.3864137705,34.7368421053,1.1336894291,1.2399078841,2.0039297563,2812.5015482799,2.6921815795,8.3733816509,81.9684210526,171.0000000000,17.0000000000,97.0000000000,94.8701754386,521.7859649123
1.0000000000,5.7500000000,125.0000000000,48390.0000000000,282.0000000000,125.0000000000,282.0000000000,1295.0000000000,4775.0527000000,2431.1913639797,187.2360000000,2243.9553639797,2343.8613360203,2.3438613360,34.3971631206,1.1319892923,1.2347862697,1.9674960829,2824.1832802799,2.7041626434,8.3115650213,83.1950354610,170.0000000000,15.0000000000,97.0000000000,94.8510638298,545.3936170213
