signal_time,entry_time,exit_time,direction,entry_z,signal_nvda_close,signal_nvda_vwap,signal_qqq_vwap,signal_fair_nvda,entry_reference,entry_price,exit_reference,exit_price,shares,stop_usd_per_share,target_usd_per_share,gross_risk_usd,gross_reward_usd,risk_reward_ratio,stop_price,target_price,exit_reason,duration_bars,gross_pnl,slippage,commissions,costs,net_pnl
2025-09-04 11:10:00-04:00,2025-09-04 11:11:00-04:00,2025-09-04 15:57:00-04:00,LONG,-2.7735306417463956,170.3651,170.52622974981296,570.8328093707881,170.96325816583834,170.3677,170.40177354000002,171.6177,171.58337646,117,3.0,1.25,351.0,146.25,0.4166666666666667,167.3677,171.6177,TAKE_PROFIT_BRACKET,286,146.25,8.002458360001299,0.8190000000000001,8.8214583600013,137.4285416399987
2025-09-04 15:57:00-04:00,2025-09-04 15:58:00-04:00,2025-09-04 15:59:00-04:00,SHORT,3.8921117054450383,171.675,170.651787364622,572.34689860211,172.02227519037856,171.66,171.625668,171.64,171.67432799999997,116,3.0,1.25,348.0,145.0,0.4166666666666667,174.66,170.41,FORCED_EOD,1,2.320000000001187,7.964559999999324,0.812,8.776559999999323,-6.456559999998136
2025-09-05 13:37:00-04:00,2025-09-05 13:38:00-04:00,2025-09-05 15:59:00-04:00,LONG,-2.5870456062406078,166.13,166.26294840539097,576.0690611020929,165.46645527301263,166.131,166.1642262,167.04,167.00659199999998,120,3.0,1.25,360.0,150.0,0.4166666666666667,163.131,167.381,FORCED_EOD,141,109.07999999999902,7.996104000001196,0.84,8.836104000001196,100.24389599999782
2025-09-08 11:48:00-04:00,2025-09-08 11:49:00-04:00,2025-09-08 15:59:00-04:00,LONG,-2.7496112006118207,169.36,169.79104098619297,579.8338574006294,169.74877856755197,169.36,169.39387200000002,168.37,168.336326,118,3.0,1.25,354.0,147.5,0.4166666666666667,166.36,170.61,FORCED_EOD,250,-116.82000000000107,7.970427999999174,0.8260000000000001,8.796427999999175,-125.61642800000024
2025-09-09 10:50:00-04:00,2025-09-09 10:51:00-04:00,2025-09-09 11:53:00-04:00,LONG,-2.6304935854975344,166.84,168.2323273287206,578.8664730259629,167.59919668050745,166.85,166.88336999999999,168.1,168.06638,119,3.0,1.25,357.0,148.75,0.4166666666666667,163.85,168.1,TAKE_PROFIT_BRACKET,62,148.75,7.971809999997106,0.833,8.804809999997106,139.9451900000029
2025-09-09 12:56:00-04:00,2025-09-09 12:57:00-04:00,2025-09-09 15:17:00-04:00,LONG,-2.6656533466283845,168.34,168.12800908999594,578.7604446239542,168.41216532038857,168.345,168.378669,169.595,169.561081,118,3.0,1.25,354.0,147.5,0.4166666666666667,165.345,169.595,TAKE_PROFIT_BRACKET,140,147.5,7.975384000000076,0.8260000000000001,8.801384000000077,138.69861599999993
2025-09-10 11:40:00-04:00,2025-09-10 11:41:00-04:00,2025-09-10 15:59:00-04:00,LONG,-2.797479155478507,178.12,177.76072957935233,582.5606832128994,177.71611463743602,178.125,178.160625,177.3,177.26454,112,3.0,1.25,336.0,140.0,0.4166666666666667,175.125,179.375,FORCED_EOD,258,-92.39999999999873,7.961520000001201,0.784,8.745520000001202,-101.14551999999993
2025-09-11 12:24:00-04:00,2025-09-11 12:25:00-04:00,2025-09-11 15:59:00-04:00,LONG,-2.573517617287477,177.4551,178.0893442236512,583.505653616589,178.15370276237056,177.4581,177.49359162,177.09,177.054582,112,3.0,1.25,336.0,140.0,0.4166666666666667,174.4581,178.7081,FORCED_EOD,214,-41.22719999999981,7.941877439997825,0.784,8.725877439997825,-49.953077439997635
2025-09-12 11:29:00-04:00,2025-09-12 11:30:00-04:00,2025-09-12 15:59:00-04:00,LONG,-2.6060411697948926,177.675,177.75129626620128,585.5185054651125,177.78872726170164,177.665,177.70053299999998,177.79,177.75444199999998,112,3.0,1.25,336.0,140.0,0.4166666666666667,174.665,178.915,FORCED_EOD,269,14.0,7.962191999999504,0.784,8.746191999999505,5.253808000000495
2025-09-15 11:13:00-04:00,2025-09-15 11:14:00-04:00,2025-09-15 15:59:00-04:00,SHORT,3.337176560493082,175.81,175.4279117238752,589.8341372203483,175.46335591284702,175.815,175.77983700000001,178.815,178.850763,113,3.0,1.25,339.0,141.25,0.4166666666666667,178.815,174.565,STOP,285,-339.0,8.0146379999984,0.791,8.8056379999984,-347.8056379999984
2025-09-16 11:03:00-04:00,2025-09-16 11:04:00-04:00,2025-09-16 15:59:00-04:00,LONG,-2.83113438048768,176.0738,176.43957544083196,591.6741537455754,176.38744021918572,176.06,176.095212,174.86,174.82502800000003,113,3.0,1.25,339.0,141.25,0.4166666666666667,173.06,177.31,FORCED_EOD,295,-135.59999999999872,7.930791999998121,0.791,8.721791999998121,-144.32179199999683
2025-09-17 11:16:00-04:00,2025-09-17 11:17:00-04:00,2025-09-17 12:03:00-04:00,SHORT,2.81504701744462,170.6,170.77926623011783,589.7696252708062,170.73643165348952,170.605,170.570879,169.355,169.388871,117,3.0,1.25,351.0,146.25,0.4166666666666667,173.605,169.355,TAKE_PROFIT_BRACKET,46,146.25,7.955064000000448,0.8190000000000001,8.774064000000449,137.47593599999956
2025-09-17 13:42:00-04:00,2025-09-17 13:43:00-04:00,2025-09-17 14:11:00-04:00,SHORT,2.5341014921946354,171.0426,170.45793593470492,589.1905838633846,170.46286090172222,171.0483,171.01409034000002,169.7983,169.83225966,116,3.0,1.25,348.0,145.0,0.4166666666666667,174.0483,169.7983,TAKE_PROFIT_BRACKET,28,145.0,7.907641119997834,0.812,8.719641119997833,136.28035888000215
2025-09-17 14:13:00-04:00,2025-09-17 14:14:00-04:00,2025-09-17 15:02:00-04:00,LONG,-2.9582088794916017,169.125,170.47898968699698,589.2333682342605,170.3474419707077,169.13,169.163826,170.38,170.345924,118,3.0,1.25,354.0,147.5,0.4166666666666667,166.13,170.38,TAKE_PROFIT_BRACKET,48,147.5,8.012436000000434,0.8260000000000001,8.838436000000435,138.66156399999957
2025-09-18 11:52:00-04:00,2025-09-18 11:53:00-04:00,2025-09-18 15:59:00-04:00,SHORT,2.5354555862058286,175.535,174.99522965559746,596.1300963923453,175.03914822114152,175.52,175.48489600000002,174.27,174.304854,113,3.0,1.25,339.0,141.25,0.4166666666666667,178.52,174.27,TAKE_PROFIT_BRACKET,246,141.25,7.905253999998365,0.791,8.696253999998365,132.55374600000164
2025-09-19 13:27:00-04:00,2025-09-19 13:28:00-04:00,2025-09-19 15:59:00-04:00,SHORT,2.6183695317072977,175.75,176.5027506964801,597.3663865284477,177.16799423100713,175.75,175.71485,176.51,176.545302,113,3.0,1.25,339.0,141.25,0.4166666666666667,178.75,174.5,FORCED_EOD,151,-85.87999999999897,7.961075999998741,0.791,8.752075999998741,-94.63207599999771
2025-09-22 11:34:00-04:00,2025-09-22 11:35:00-04:00,2025-09-22 12:09:00-04:00,SHORT,3.0241910770171003,175.52,175.50176693006856,599.4187492926065,176.00911145801965,175.53,175.49489400000002,178.53,178.565706,113,3.0,1.25,339.0,141.25,0.4166666666666667,178.53,174.28,STOP,34,-339.0,8.001755999998807,0.791,8.792755999998807,-347.7927559999988
2025-09-22 12:09:00-04:00,2025-09-22 12:10:00-04:00,2025-09-22 12:21:00-04:00,SHORT,3.3915994878362516,178.829,175.93030592854086,599.6390451491332,177.16349119814774,178.82,178.784236,181.82,181.85636399999999,111,3.0,1.25,333.0,138.75,0.4166666666666667,181.82,177.57,STOP,11,-333.0,8.006207999999134,0.777,8.783207999999133,-341.78320799999915
2025-09-22 13:15:00-04:00,2025-09-22 13:16:00-04:00,2025-09-22 15:12:00-04:00,LONG,-2.6801439714466055,182.7,179.70190818559175,600.0729251797145,181.43487579332808,182.7,182.73654,183.95,183.91321,109,3.0,1.25,327.0,136.25,0.4166666666666667,179.7,183.95,TAKE_PROFIT_BRACKET,116,136.25,7.992969999999843,0.763,8.755969999999843,127.49403000000015
2025-09-23 11:42:00-04:00,2025-09-23 11:43:00-04:00,2025-09-23 13:25:00-04:00,SHORT,2.6397940728952296,179.9981,180.28886887513272,601.2849061279109,179.52738953995316,179.995,179.959001,178.745,178.78074900000001,111,3.0,1.25,333.0,138.75,0.4166666666666667,182.995,178.745,TAKE_PROFIT_BRACKET,102,138.75,7.96402800000152,0.777,8.741028000001519,130.0089719999985
2025-09-23 13:41:00-04:00,2025-09-23 13:42:00-04:00,2025-09-23 15:59:00-04:00,SHORT,2.9577803267988414,177.43,179.91031842341312,600.6713900068614,175.60761228180903,177.42,177.384516,178.44,178.475688,112,3.0,1.25,336.0,140.0,0.4166666666666667,180.42,176.17,FORCED_EOD,137,-114.24000000000115,7.971263999998882,0.784,8.755263999998883,-122.99526400000003
2025-09-24 11:11:00-04:00,2025-09-24 11:12:00-04:00,2025-09-24 11:48:00-04:00,SHORT,2.6142590966927974,178.115,178.58531527874598,598.0419594270966,177.42434201932807,178.11,178.07437800000002,176.86,176.895372,112,3.0,1.25,336.0,140.0,0.4166666666666667,181.11,176.86,TAKE_PROFIT_BRACKET,36,140.0,7.951327999998284,0.784,8.735327999998285,131.26467200000172
2025-09-24 11:52:00-04:00,2025-09-24 11:53:00-04:00,2025-09-24 12:12:00-04:00,SHORT,2.6840354884333033,176.71,178.37770153605763,597.7105515980983,175.60756700014983,176.71,176.67465800000002,175.46,175.495092,113,3.0,1.25,339.0,141.25,0.4166666666666667,179.71,175.46,TAKE_PROFIT_BRACKET,19,141.25,7.959041999997453,0.791,8.750041999997453,132.49995800000255
2025-09-24 15:45:00-04:00,2025-09-24 15:46:00-04:00,2025-09-24 15:59:00-04:00,SHORT,2.5078535097782453,176.7299,177.46714017093885,596.2289228434724,176.15876557301098,176.73,176.69465399999999,176.88,176.91537599999998,113,3.0,1.25,339.0,141.25,0.4166666666666667,179.73,175.48,FORCED_EOD,13,-16.950000000000642,7.99158599999879,0.791,8.78258599999879,-25.732585999999433
2025-09-25 11:08:00-04:00,2025-09-25 11:09:00-04:00,2025-09-25 14:00:00-04:00,SHORT,2.904258044539241,177.45,176.0078830709277,591.4156319158246,177.11195864378013,177.4401,177.40461198,176.1901,176.22533802,112,3.0,1.25,336.0,140.0,0.4166666666666667,180.4401,176.1901,TAKE_PROFIT_BRACKET,171,140.0,7.921316480001224,0.784,8.705316480001224,131.29468351999878
2025-09-25 14:01:00-04:00,2025-09-25 14:02:00-04:00,2025-09-25 15:59:00-04:00,SHORT,2.6688204016998394,175.983,177.39105696988725,592.245807740977,175.12997000840443,175.99,175.954802,177.68,177.71553600000001,113,3.0,1.25,339.0,141.25,0.4166666666666667,178.99,174.74,FORCED_EOD,117,-190.96999999999974,7.99294200000179,0.791,8.78394200000179,-199.75394200000153
2025-09-26 10:15:00-04:00,2025-09-26 10:16:00-04:00,2025-09-26 10:27:00-04:00,SHORT,2.5506409069675677,176.38,177.17048026828098,594.5527803946073,175.64389888256292,176.38,176.34472399999999,175.13,175.16502599999998,113,3.0,1.25,339.0,141.25,0.4166666666666667,179.38,175.13,TAKE_PROFIT_BRACKET,11,141.25,7.944125999999784,0.791,8.735125999999784,132.51487400000022
2025-09-26 12:20:00-04:00,2025-09-26 12:21:00-04:00,2025-09-26 14:17:00-04:00,LONG,-3.2483545643737517,176.405,176.51128732927774,593.4295806497588,176.92479959592387,176.41,176.445282,177.66,177.624468,113,3.0,1.25,339.0,141.25,0.4166666666666667,173.41,177.66,TAKE_PROFIT_BRACKET,116,141.25,8.001981999998236,0.791,8.792981999998236,132.45701800000177
2025-09-26 14:40:00-04:00,2025-09-26 14:41:00-04:00,2025-09-26 15:59:00-04:00,LONG,-2.787995299906385,177.505,176.73172535442959,593.9901138633252,178.485978923183,177.505,177.54050099999998,178.755,178.719249,112,3.0,1.25,336.0,140.0,0.4166666666666667,174.505,178.755,TAKE_PROFIT_BRACKET,78,140.0,7.980223999998543,0.784,8.764223999998544,131.23577600000147
2025-09-29 10:56:00-04:00,2025-09-29 10:57:00-04:00,2025-09-29 11:53:00-04:00,SHORT,2.524588635255528,183.18,182.9778541728771,600.882103586892,182.92921268281282,183.18,183.14336400000002,181.93,181.966386,109,3.0,1.25,327.0,136.25,0.4166666666666667,186.18,181.93,TAKE_PROFIT_BRACKET,56,136.25,7.9593979999978615,0.763,8.722397999997861,127.52760200000213
2025-09-29 12:10:00-04:00,2025-09-29 12:11:00-04:00,2025-09-29 15:59:00-04:00,LONG,-2.9209753717195,181.845,182.8493461265797,600.4354450583496,181.49132058491685,181.85,181.88637,181.83,181.79363400000003,109,3.0,1.25,327.0,136.25,0.4166666666666667,178.85,183.1,FORCED_EOD,228,-2.1799999999980173,7.928223999999119,0.763,8.691223999999119,-10.871223999997136
2025-09-30 10:03:00-04:00,2025-09-30 10:04:00-04:00,2025-09-30 10:06:00-04:00,SHORT,2.608881072763966,184.9,183.04141685681512,597.3869986736555,183.6859498763677,184.895,184.858021,183.645,183.68172900000002,108,3.0,1.25,324.0,135.0,0.4166666666666667,187.895,183.645,TAKE_PROFIT_BRACKET,2,135.0,7.960464000001139,0.756,8.716464000001139,126.28353599999886
2025-09-30 10:31:00-04:00,2025-09-30 10:32:00-04:00,2025-09-30 15:59:00-04:00,SHORT,2.533328308805303,185.805,183.75603336568943,597.361197877935,184.27233919902093,185.8001,185.76293998,186.58,186.61731600000002,107,3.0,1.25,321.0,133.75,0.4166666666666667,188.8001,184.5501,FORCED_EOD,327,-83.44930000000281,7.9689341399991065,0.749,8.717934139999107,-92.16723414000191
2025-10-01 10:29:00-04:00,2025-10-01 10:30:00-04:00,2025-10-01 15:59:00-04:00,SHORT,2.6060448445646487,186.655,185.07952598061308,598.2098183136094,186.31782244029583,186.655,186.617669,187.17,187.20743399999998,107,3.0,1.25,321.0,133.75,0.4166666666666667,189.655,185.405,FORCED_EOD,329,-55.10499999999854,7.999854999998405,0.749,8.748854999998406,-63.85385499999695
2025-10-02 13:59:00-04:00,2025-10-02 14:00:00-04:00,2025-10-02 15:59:00-04:00,LONG,-3.2013855771889483,188.76,189.52546049273914,604.6322966039997,189.6227577403633,188.76,188.79775199999997,188.92,188.882216,105,3.0,1.25,315.0,131.25,0.4166666666666667,185.76,190.01,FORCED_EOD,119,16.799999999999642,7.931279999996974,0.735,8.666279999996974,8.133720000002668
2025-10-03 12:37:00-04:00,2025-10-03 12:38:00-04:00,2025-10-03 15:59:00-04:00,LONG,-2.5323329938918815,188.1762,189.15178167672732,606.183425388394,189.17122625090806,188.1701,188.20773401999998,187.621,187.5834758,106,3.0,1.25,318.0,132.5,0.4166666666666667,185.1701,189.4201,FORCED_EOD,201,-58.20459999999804,7.966771319999111,0.742,8.708771319999112,-66.91337131999715
2025-10-06 13:32:00-04:00,2025-10-06 13:33:00-04:00,2025-10-06 15:59:00-04:00,LONG,-2.730320325004222,185.8601,185.74907728244312,607.4485503802263,186.46653955870826,185.86,185.897172,185.53,185.492894,107,3.0,1.25,321.0,133.75,0.4166666666666667,182.86,187.11,FORCED_EOD,146,-35.31000000000134,7.947745999999199,0.749,8.6967459999992,-44.00674600000054
2025-10-07 11:02:00-04:00,2025-10-07 11:03:00-04:00,2025-10-07 15:59:00-04:00,LONG,-2.6583275880964607,187.01,187.8757499125773,608.7577223393939,187.79811786980423,187.025,187.062405,184.025,183.98819500000002,106,3.0,1.25,318.0,132.5,0.4166666666666667,184.025,188.275,STOP,296,-318.0,7.866259999999329,0.742,8.60825999999933,-326.60825999999935
2025-10-08 13:11:00-04:00,2025-10-08 13:12:00-04:00,2025-10-08 15:57:00-04:00,LONG,-2.55263003431514,187.855,188.32910719159085,608.2123788500945,188.39485823619341,187.85,187.88756999999998,189.1,189.06218,106,3.0,1.25,318.0,132.5,0.4166666666666667,184.85,189.1,TAKE_PROFIT_BRACKET,165,132.5,7.991339999996853,0.742,8.733339999996854,123.76666000000314
2025-10-08 15:57:00-04:00,2025-10-08 15:58:00-04:00,2025-10-08 15:59:00-04:00,SHORT,2.8068909375175695,189.025,188.38481274691253,609.1847916547692,188.5366628819478,189.03,188.992194,189.06,189.097812,105,3.0,1.25,315.0,131.25,0.4166666666666667,192.03,187.78,FORCED_EOD,1,-3.1500000000001194,7.93988999999911,0.735,8.67488999999911,-11.824889999999229
2025-10-09 14:27:00-04:00,2025-10-09 14:28:00-04:00,2025-10-09 15:59:00-04:00,LONG,-2.506763730325816,192.72,193.42657724450672,609.4453670696842,193.27762496935463,192.72,192.758544,192.54,192.50149199999998,103,3.0,1.25,309.0,128.75,0.4166666666666667,189.72,193.97,FORCED_EOD,91,-18.540000000000703,7.936356000000927,0.721,8.657356000000927,-27.19735600000163
2025-10-10 10:59:00-04:00,2025-10-10 11:00:00-04:00,2025-10-10 11:17:00-04:00,LONG,-2.5707491788622923,194.1512,194.1469019664296,611.62841698802,193.4293742811552,194.15,194.18883,191.15,191.11177,102,3.0,1.25,306.0,127.5,0.4166666666666667,191.15,195.4,STOP,17,-306.0,7.860119999998858,0.714,8.574119999998858,-314.57411999999886
2025-10-10 11:18:00-04:00,2025-10-10 11:19:00-04:00,2025-10-10 11:32:00-04:00,LONG,-2.7361469448395357,190.4,193.64095685251877,608.9418458253436,192.14319922835045,190.39,190.42807799999997,187.39,187.352522,105,3.0,1.25,315.0,131.25,0.4166666666666667,187.39,191.64,STOP,13,-315.0,7.933379999997641,0.735,8.66837999999764,-323.6683799999976
2025-10-10 12:46:00-04:00,2025-10-10 12:47:00-04:00,2025-10-10 15:37:00-04:00,LONG,-3.038431622001127,188.19,191.56718214727545,603.6370804297686,190.1393158528877,188.1703,188.20793405999999,185.1703,185.13326594,106,3.0,1.25,318.0,132.5,0.4166666666666667,185.1703,189.4203,STOP,170,-318.0,7.914820719998318,0.742,8.656820719998318,-326.65682071999834
2025-10-10 15:37:00-04:00,2025-10-10 15:38:00-04:00,2025-10-10 15:59:00-04:00,LONG,-3.498991859007708,185.145,190.3694263640639,600.7909522961112,188.1640356163805,185.15,185.18703,182.15,182.11357,107,3.0,1.25,321.0,133.75,0.4166666666666667,182.15,186.4,STOP,21,-321.0,7.860219999998179,0.749,8.60921999999818,-329.6092199999982
2025-10-13 10:24:00-04:00,2025-10-13 10:25:00-04:00,2025-10-13 13:03:00-04:00,LONG,-2.8725418683703268,188.1383,188.8247271119018,599.701254792018,188.91209286988467,188.14,188.17762799999997,189.39,189.35212199999998,106,3.0,1.25,318.0,132.5,0.4166666666666667,185.14,189.39,TAKE_PROFIT_BRACKET,158,132.5,8.003635999998949,0.742,8.74563599999895,123.75436400000105
2025-10-13 14:01:00-04:00,2025-10-13 14:02:00-04:00,2025-10-13 15:59:00-04:00,LONG,-3.2862114935583784,188.2,188.36683789682627,600.3199443931471,189.08420216279504,188.19,188.22763799999998,188.32,188.282336,106,3.0,1.25,318.0,132.5,0.4166666666666667,185.19,189.44,FORCED_EOD,117,13.779999999999518,7.982011999999315,0.742,8.724011999999316,5.055988000000202
2025-10-14 10:46:00-04:00,2025-10-14 10:47:00-04:00,2025-10-14 11:47:00-04:00,LONG,-2.5205728246528407,181.7258,181.54983743541572,593.9814567334137,183.09864546132084,181.725,181.76134499999998,182.975,182.938405,110,3.0,1.25,330.0,137.5,0.4166666666666667,178.725,182.975,TAKE_PROFIT_BRACKET,60,137.5,8.02339999999873,0.77,8.79339999999873,128.70660000000126
2025-10-14 11:47:00-04:00,2025-10-14 11:48:00-04:00,2025-10-14 14:04:00-04:00,SHORT,2.758309319961701,182.885,181.59424419628357,595.1168994770265,183.33418529936225,182.89,182.853422,181.64,181.67632799999998,109,3.0,1.25,327.0,136.25,0.4166666666666667,185.89,181.64,TAKE_PROFIT_BRACKET,136,136.25,7.946753999998805,0.763,8.709753999998805,127.54024600000119
2025-10-14 15:37:00-04:00,2025-10-14 15:38:00-04:00,2025-10-14 15:59:00-04:00,SHORT,4.061278698585321,181.04,182.05883206462488,597.9241600615647,182.4179077851091,180.98,180.943804,180.07,180.106014,110,3.0,1.25,330.0,137.5,0.4166666666666667,183.98,179.73,FORCED_EOD,21,100.09999999999962,7.943099999998253,0.77,8.713099999998253,91.38690000000138
2025-10-15 10:31:00-04:00,2025-10-15 10:32:00-04:00,2025-10-15 13:05:00-04:00,LONG,-2.6022159112749828,182.11,182.54202733081073,604.3434669388096,183.6255459783961,182.1182,182.15462364,179.1182,179.08237636,109,3.0,1.25,327.0,136.25,0.4166666666666667,179.1182,183.3682,STOP,153,-327.0,7.874953519999906,0.763,8.637953519999906,-335.6379535199999
2025-10-15 13:41:00-04:00,2025-10-15 13:42:00-04:00,2025-10-15 14:33:00-04:00,LONG,-2.7163724684295376,178.83,181.21532808024625,602.7533171202109,179.91771367896294,178.805,178.84076100000001,180.055,180.018989,111,3.0,1.25,333.0,138.75,0.4166666666666667,175.805,180.055,TAKE_PROFIT_BRACKET,51,138.75,7.966692000001103,0.777,8.743692000001102,130.0063079999989
2025-10-15 15:48:00-04:00,2025-10-15 15:49:00-04:00,2025-10-15 15:55:00-04:00,SHORT,3.3036634159350635,180.135,180.9321670698942,602.5315133070578,180.55045499607493,180.13,180.093974,178.88,178.915776,111,3.0,1.25,333.0,138.75,0.4166666666666667,183.13,178.88,TAKE_PROFIT_BRACKET,6,138.75,7.970021999999005,0.777,8.747021999999005,130.002978000001
2025-10-15 15:55:00-04:00,2025-10-15 15:56:00-04:00,2025-10-15 15:59:00-04:00,LONG,-3.9716298650547155,178.6793,180.87230944305207,602.4926356844115,179.9027473517623,178.68,178.715736,179.93,179.894014,111,3.0,1.25,333.0,138.75,0.4166666666666667,175.68,179.93,TAKE_PROFIT_BRACKET,3,138.75,7.961141999999342,0.777,8.73814199999934,130.01185800000067
2025-10-16 11:30:00-04:00,2025-10-16 11:31:00-04:00,2025-10-16 12:30:00-04:00,SHORT,2.5739566626922534,182.0201,182.30922969622912,606.1302803224266,181.45531636132586,182.0288,181.99239423999998,180.7788,180.81495575999998,109,3.0,1.25,327.0,136.25,0.4166666666666667,185.0288,180.7788,TAKE_PROFIT_BRACKET,59,136.25,7.909205679999303,0.763,8.672205679999303,127.57779432000069
2025-10-16 12:44:00-04:00,2025-10-16 12:45:00-04:00,2025-10-16 15:59:00-04:00,SHORT,2.5349417672630605,180.53,182.01424039612428,604.5085524143042,179.77554776828362,180.52,180.48389600000002,181.811,181.8473622,110,3.0,1.25,330.0,137.5,0.4166666666666667,183.52,179.27,FORCED_EOD,194,-142.00999999999965,7.971281999997757,0.77,8.741281999997756,-150.75128199999742
