entry_time,base_convergence_exit_time_audit_only,exit_time,direction,entry_z,entry_reference,entry_price,exit_reference,exit_price,shares,stop_usd_per_share,target_usd_per_share,gross_risk_usd,gross_reward_usd,risk_reward_ratio,stop_price,target_price,exit_reason,gross_pnl,slippage,commissions,costs,net_pnl,duration_bars
2025-09-02 12:09:00-04:00,2025-09-02 12:20:00-04:00,2025-09-02 12:42:00-04:00,LONG,-2.571106391091372,167.25,167.28345,168.5,168.4663,119,2.0,1.25,238.0,148.75,0.625,165.25,168.5,TAKE_PROFIT_BRACKET,148.75,7.990849999999767,0.833,8.823849999999767,139.92615000000023,33
2025-09-02 15:32:00-04:00,2025-09-02 15:53:00-04:00,2025-09-02 15:59:00-04:00,SHORT,2.681894521610044,170.5801,170.54598398,170.75,170.78414999999998,117,2.0,1.25,234.0,146.25,0.625,172.5801,169.3301,FORCED_EOD,-19.878300000001474,7.987124339997848,0.8190000000000001,8.806124339997849,-28.684424339999325,27
2025-09-03 11:04:00-04:00,2025-09-03 11:30:00-04:00,2025-09-03 14:19:00-04:00,LONG,-2.531268352720001,171.585,171.619317,169.585,169.551083,116,2.0,1.25,232.0,145.0,0.625,169.585,172.835,STOP,-232.0,7.915143999998804,0.812,8.727143999998804,-240.72714399999882,195
2025-09-03 14:23:00-04:00,2025-09-03 15:01:00-04:00,2025-09-03 15:59:00-04:00,LONG,-2.812722650064863,169.445,169.47888899999998,170.62,170.585876,118,2.0,1.25,236.0,147.5,0.625,167.445,170.695,FORCED_EOD,138.65000000000134,8.025533999997549,0.8260000000000001,8.85153399999755,129.7984660000038,96
2025-09-04 11:11:00-04:00,2025-09-04 12:04:00-04:00,2025-09-04 15:57:00-04:00,LONG,-2.773530641746396,170.3677,170.40177354000002,171.6177,171.58337646,117,2.0,1.25,234.0,146.25,0.625,168.3677,171.6177,TAKE_PROFIT_BRACKET,146.25,8.002458360001299,0.8190000000000001,8.8214583600013,137.4285416399987,286
2025-09-05 13:38:00-04:00,2025-09-05 14:10:00-04:00,2025-09-05 15:59:00-04:00,LONG,-2.587045606240608,166.131,166.1642262,167.04,167.00659199999998,120,2.0,1.25,240.0,150.0,0.625,164.131,167.381,FORCED_EOD,109.07999999999902,7.996104000001196,0.84,8.836104000001196,100.24389599999782,141
2025-09-08 11:49:00-04:00,2025-09-08 12:00:00-04:00,2025-09-08 15:59:00-04:00,LONG,-2.7496112006118207,169.36,169.39387200000002,168.37,168.336326,118,2.0,1.25,236.0,147.5,0.625,167.36,170.61,FORCED_EOD,-116.82000000000107,7.970427999999174,0.8260000000000001,8.796427999999175,-125.61642800000024,250
2025-09-09 10:51:00-04:00,2025-09-09 11:06:00-04:00,2025-09-09 11:53:00-04:00,LONG,-2.6304935854975344,166.85,166.88336999999999,168.1,168.06638,119,2.0,1.25,238.0,148.75,0.625,164.85,168.1,TAKE_PROFIT_BRACKET,148.75,7.971809999997106,0.833,8.804809999997106,139.9451900000029,62
2025-09-09 12:57:00-04:00,2025-09-09 13:47:00-04:00,2025-09-09 15:17:00-04:00,LONG,-2.6656533466283845,168.345,168.378669,169.595,169.561081,118,2.0,1.25,236.0,147.5,0.625,166.345,169.595,TAKE_PROFIT_BRACKET,147.5,7.975384000000076,0.8260000000000001,8.801384000000077,138.69861599999993,140
2025-09-10 11:41:00-04:00,2025-09-10 12:23:00-04:00,2025-09-10 15:13:00-04:00,LONG,-2.797479155478507,178.125,178.160625,176.125,176.089775,112,2.0,1.25,224.0,140.0,0.625,176.125,179.375,STOP,-224.0,7.935200000000805,0.784,8.719200000000805,-232.7192000000008,212
2025-09-10 15:30:00-04:00,2025-09-10 15:52:00-04:00,2025-09-10 15:59:00-04:00,SHORT,2.511039278835564,176.73,176.69465399999999,177.3,177.33546,113,2.0,1.25,226.0,141.25,0.625,178.73,175.48,FORCED_EOD,-64.41000000000244,8.001078000000518,0.791,8.792078000000519,-73.20207800000296,29
2025-09-11 12:25:00-04:00,2025-09-11 13:12:00-04:00,2025-09-11 15:59:00-04:00,LONG,-2.573517617287477,177.4581,177.49359162,177.09,177.054582,112,2.0,1.25,224.0,140.0,0.625,175.4581,178.7081,FORCED_EOD,-41.22719999999981,7.941877439997825,0.784,8.725877439997825,-49.953077439997635,214
2025-09-12 11:30:00-04:00,2025-09-12 12:08:00-04:00,2025-09-12 15:59:00-04:00,LONG,-2.6060411697948926,177.665,177.70053299999998,177.79,177.75444199999998,112,2.0,1.25,224.0,140.0,0.625,175.665,178.915,FORCED_EOD,14.0,7.962191999999504,0.784,8.746191999999505,5.253808000000495,269
2025-09-15 11:14:00-04:00,2025-09-15 12:08:00-04:00,2025-09-15 11:48:00-04:00,SHORT,3.337176560493082,175.815,175.77983700000001,177.815,177.850563,113,2.0,1.25,226.0,141.25,0.625,177.815,174.565,STOP,-226.0,7.992037999997649,0.791,8.78303799999765,-234.78303799999765,34
2025-09-15 14:06:00-04:00,2025-09-15 14:25:00-04:00,2025-09-15 15:59:00-04:00,SHORT,2.5771908722507906,177.8483,177.81273034,177.79,177.825558,112,2.0,1.25,224.0,140.0,0.625,179.8483,176.5983,FORCED_EOD,6.5296000000003005,7.9662979200002155,0.784,8.750297920000216,-2.2206979199999157,113
2025-09-16 11:04:00-04:00,2025-09-16 12:46:00-04:00,2025-09-16 15:59:00-04:00,LONG,-2.83113438048768,176.06,176.095212,174.86,174.82502800000003,113,2.0,1.25,226.0,141.25,0.625,174.06,177.31,FORCED_EOD,-135.59999999999872,7.930791999998121,0.791,8.721791999998121,-144.32179199999683,295
2025-09-17 11:17:00-04:00,2025-09-17 11:35:00-04:00,2025-09-17 12:03:00-04:00,SHORT,2.81504701744462,170.605,170.570879,169.355,169.388871,117,2.0,1.25,234.0,146.25,0.625,172.605,169.355,TAKE_PROFIT_BRACKET,146.25,7.955064000000448,0.8190000000000001,8.774064000000449,137.47593599999956,46
2025-09-17 13:43:00-04:00,2025-09-17 14:07:00-04:00,2025-09-17 14:11:00-04:00,SHORT,2.5341014921946354,171.0483,171.01409034000002,169.7983,169.83225966,116,2.0,1.25,232.0,145.0,0.625,173.0483,169.7983,TAKE_PROFIT_BRACKET,145.0,7.907641119997834,0.812,8.719641119997833,136.28035888000215,28
2025-09-17 14:14:00-04:00,2025-09-17 15:00:00-04:00,2025-09-17 15:02:00-04:00,LONG,-2.9582088794916017,169.13,169.163826,170.38,170.345924,118,2.0,1.25,236.0,147.5,0.625,167.13,170.38,TAKE_PROFIT_BRACKET,147.5,8.012436000000434,0.8260000000000001,8.838436000000435,138.66156399999957,48
2025-09-18 11:53:00-04:00,2025-09-18 12:25:00-04:00,2025-09-18 15:59:00-04:00,SHORT,2.535455586205829,175.52,175.48489600000002,174.27,174.304854,113,2.0,1.25,226.0,141.25,0.625,177.52,174.27,TAKE_PROFIT_BRACKET,141.25,7.905253999998365,0.791,8.696253999998365,132.55374600000164,246
2025-09-19 13:28:00-04:00,2025-09-19 13:44:00-04:00,2025-09-19 15:59:00-04:00,SHORT,2.6183695317072977,175.75,175.71485,177.75,177.78555,113,2.0,1.25,226.0,141.25,0.625,177.75,174.5,STOP,-226.0,7.989099999998643,0.791,8.780099999998644,-234.78009999999864,151
2025-09-22 11:35:00-04:00,2025-09-22 13:01:00-04:00,2025-09-22 12:06:00-04:00,SHORT,3.0241910770171003,175.53,175.49489400000002,177.53,177.565506,113,2.0,1.25,226.0,141.25,0.625,177.53,174.28,STOP,-226.0,7.979155999998056,0.791,8.770155999998057,-234.77015599999805,31
2025-09-22 13:16:00-04:00,2025-09-22 14:55:00-04:00,2025-09-22 15:12:00-04:00,LONG,-2.680143971446605,182.7,182.73654,183.95,183.91321,109,2.0,1.25,218.0,136.25,0.625,180.7,183.95,TAKE_PROFIT_BRACKET,136.25,7.992969999999843,0.763,8.755969999999843,127.49403000000015,116
2025-09-23 11:43:00-04:00,2025-09-23 11:48:00-04:00,2025-09-23 13:25:00-04:00,SHORT,2.6397940728952296,179.995,179.959001,178.745,178.78074900000001,111,2.0,1.25,222.0,138.75,0.625,181.995,178.745,TAKE_PROFIT_BRACKET,138.75,7.96402800000152,0.777,8.741028000001519,130.0089719999985,102
2025-09-23 15:00:00-04:00,2025-09-23 15:18:00-04:00,2025-09-23 15:59:00-04:00,SHORT,2.5097764428475484,178.145,178.109371,176.895,176.93037900000002,112,2.0,1.25,224.0,140.0,0.625,180.145,176.895,TAKE_PROFIT_BRACKET,140.0,7.952896000000692,0.784,8.736896000000693,131.26310399999932,59
2025-09-24 11:12:00-04:00,2025-09-24 11:21:00-04:00,2025-09-24 11:48:00-04:00,SHORT,2.614259096692797,178.11,178.07437800000002,176.86,176.895372,112,2.0,1.25,224.0,140.0,0.625,180.11,176.86,TAKE_PROFIT_BRACKET,140.0,7.951327999998284,0.784,8.735327999998285,131.26467200000172,36
2025-09-24 11:53:00-04:00,2025-09-24 12:23:00-04:00,2025-09-24 12:12:00-04:00,SHORT,2.6840354884333038,176.71,176.67465800000002,175.46,175.495092,113,2.0,1.25,226.0,141.25,0.625,178.71,175.46,TAKE_PROFIT_BRACKET,141.25,7.959041999997453,0.791,8.750041999997453,132.49995800000255,19
2025-09-24 15:46:00-04:00,2025-09-24 15:49:00-04:00,2025-09-24 15:59:00-04:00,SHORT,2.5078535097782453,176.73,176.69465399999999,176.88,176.91537599999998,113,2.0,1.25,226.0,141.25,0.625,178.73,175.48,FORCED_EOD,-16.950000000000642,7.99158599999879,0.791,8.78258599999879,-25.732585999999433,13
2025-09-25 11:09:00-04:00,2025-09-25 11:18:00-04:00,2025-09-25 11:43:00-04:00,SHORT,2.904258044539241,177.4401,177.40461198,179.4401,179.47598802,112,2.0,1.25,224.0,140.0,0.625,179.4401,176.1901,STOP,-224.0,7.9941164799988655,0.784,8.778116479998866,-232.77811647999886,34
2025-09-25 14:02:00-04:00,2025-09-25 14:12:00-04:00,2025-09-25 15:54:00-04:00,SHORT,2.66882040169984,175.99,175.954802,177.99,178.025598,113,2.0,1.25,226.0,141.25,0.625,177.99,174.74,STOP,-226.0,7.99994800000016,0.791,8.79094800000016,-234.79094800000016,112
2025-09-26 10:16:00-04:00,2025-09-26 11:17:00-04:00,2025-09-26 10:27:00-04:00,SHORT,2.550640906967568,176.38,176.34472399999999,175.13,175.16502599999998,113,2.0,1.25,226.0,141.25,0.625,178.38,175.13,TAKE_PROFIT_BRACKET,141.25,7.944125999999784,0.791,8.735125999999784,132.51487400000022,11
2025-09-26 12:21:00-04:00,2025-09-26 12:51:00-04:00,2025-09-26 14:17:00-04:00,LONG,-3.248354564373752,176.41,176.445282,177.66,177.624468,113,2.0,1.25,226.0,141.25,0.625,174.41,177.66,TAKE_PROFIT_BRACKET,141.25,8.001981999998236,0.791,8.792981999998236,132.45701800000177,116
2025-09-26 14:41:00-04:00,2025-09-26 15:16:00-04:00,2025-09-26 15:59:00-04:00,LONG,-2.787995299906385,177.505,177.54050099999998,178.755,178.719249,112,2.0,1.25,224.0,140.0,0.625,175.505,178.755,TAKE_PROFIT_BRACKET,140.0,7.980223999998543,0.784,8.764223999998544,131.23577600000147,78
2025-09-29 10:57:00-04:00,2025-09-29 12:07:00-04:00,2025-09-29 11:53:00-04:00,SHORT,2.524588635255528,183.18,183.14336400000002,181.93,181.966386,109,2.0,1.25,218.0,136.25,0.625,185.18,181.93,TAKE_PROFIT_BRACKET,136.25,7.9593979999978615,0.763,8.722397999997861,127.52760200000213,56
2025-09-29 12:11:00-04:00,2025-09-29 12:45:00-04:00,2025-09-29 15:59:00-04:00,LONG,-2.9209753717195,181.85,181.88637,181.83,181.79363400000003,109,2.0,1.25,218.0,136.25,0.625,179.85,183.1,FORCED_EOD,-2.1799999999980173,7.928223999999119,0.763,8.691223999999119,-10.871223999997136,228
2025-09-30 10:04:00-04:00,2025-09-30 10:18:00-04:00,2025-09-30 10:06:00-04:00,SHORT,2.608881072763966,184.895,184.858021,183.645,183.68172900000002,108,2.0,1.25,216.0,135.0,0.625,186.895,183.645,TAKE_PROFIT_BRACKET,135.0,7.960464000001139,0.756,8.716464000001139,126.28353599999886,2
2025-09-30 10:32:00-04:00,2025-09-30 11:00:00-04:00,2025-09-30 15:59:00-04:00,SHORT,2.533328308805303,185.8001,185.76293998,186.58,186.61731600000002,107,2.0,1.25,214.0,133.75,0.625,187.8001,184.5501,FORCED_EOD,-83.44930000000281,7.9689341399991065,0.749,8.717934139999107,-92.16723414000191,327
2025-10-01 10:30:00-04:00,2025-10-01 11:14:00-04:00,2025-10-01 15:59:00-04:00,SHORT,2.6060448445646487,186.655,186.617669,187.17,187.20743399999998,107,2.0,1.25,214.0,133.75,0.625,188.655,185.405,FORCED_EOD,-55.10499999999854,7.999854999998405,0.749,8.748854999998406,-63.85385499999695,329
2025-10-02 14:00:00-04:00,2025-10-02 14:11:00-04:00,2025-10-02 15:59:00-04:00,LONG,-3.2013855771889483,188.76,188.79775199999997,188.92,188.882216,105,2.0,1.25,210.0,131.25,0.625,186.76,190.01,FORCED_EOD,16.799999999999642,7.931279999996974,0.735,8.666279999996974,8.133720000002668,119
2025-10-03 12:38:00-04:00,2025-10-03 13:13:00-04:00,2025-10-03 13:50:00-04:00,LONG,-2.532332993891881,188.1701,188.20773401999998,186.1701,186.13286598,106,2.0,1.25,212.0,132.5,0.625,186.1701,189.4201,STOP,-212.0,7.93601223999832,0.742,8.67801223999832,-220.6780122399983,72
2025-10-06 13:33:00-04:00,2025-10-06 14:46:00-04:00,2025-10-06 15:59:00-04:00,LONG,-2.730320325004222,185.86,185.897172,185.53,185.492894,107,2.0,1.25,214.0,133.75,0.625,183.86,187.11,FORCED_EOD,-35.31000000000134,7.947745999999199,0.749,8.6967459999992,-44.00674600000054,146
2025-10-07 11:03:00-04:00,2025-10-07 11:57:00-04:00,2025-10-07 11:08:00-04:00,LONG,-2.6583275880964607,187.025,187.062405,185.025,184.987995,106,2.0,1.25,212.0,132.5,0.625,185.025,188.275,STOP,-212.0,7.887460000000033,0.742,8.629460000000034,-220.62946000000002,5
2025-10-07 12:04:00-04:00,2025-10-07 12:20:00-04:00,2025-10-07 15:59:00-04:00,SHORT,2.5150721477894797,186.0901,186.05288198000002,184.8401,184.87706802,107,2.0,1.25,214.0,133.75,0.625,188.0901,184.8401,TAKE_PROFIT_BRACKET,133.75,7.937906279997037,0.749,8.686906279997038,125.06309372000297,235
2025-10-08 13:12:00-04:00,2025-10-08 13:32:00-04:00,2025-10-08 15:57:00-04:00,LONG,-2.55263003431514,187.85,187.88756999999998,189.1,189.06218,106,2.0,1.25,212.0,132.5,0.625,185.85,189.1,TAKE_PROFIT_BRACKET,132.5,7.991339999996853,0.742,8.733339999996854,123.76666000000314,165
2025-10-09 14:28:00-04:00,2025-10-09 15:05:00-04:00,2025-10-09 15:59:00-04:00,LONG,-2.506763730325816,192.72,192.758544,192.54,192.50149199999998,103,2.0,1.25,206.0,128.75,0.625,190.72,193.97,FORCED_EOD,-18.540000000000703,7.936356000000927,0.721,8.657356000000927,-27.19735600000163,91
2025-10-10 11:00:00-04:00,2025-10-10 11:53:00-04:00,2025-10-10 11:02:00-04:00,LONG,-2.5707491788622923,194.15,194.18883,192.15,192.11157,102,2.0,1.25,204.0,127.5,0.625,192.15,195.4,STOP,-204.0,7.880519999999535,0.714,8.594519999999536,-212.59451999999953,2
2025-10-10 12:47:00-04:00,2025-10-10 13:23:00-04:00,2025-10-10 15:28:00-04:00,LONG,-3.038431622001127,188.1703,188.20793405999999,186.1703,186.13306594,106,2.0,1.25,212.0,132.5,0.625,186.1703,189.4203,STOP,-212.0,7.936020719999021,0.742,8.678020719999022,-220.678020719999,161
2025-10-10 15:33:00-04:00,2025-10-10 15:56:00-04:00,2025-10-10 15:54:00-04:00,LONG,-2.7686145528165342,186.08,186.117216,184.08,184.04318400000002,107,2.0,1.25,214.0,133.75,0.625,184.08,187.33,STOP,-214.0,7.921423999998751,0.749,8.670423999998752,-222.67042399999875,21
2025-10-13 10:25:00-04:00,2025-10-13 11:12:00-04:00,2025-10-13 10:57:00-04:00,LONG,-2.8725418683703268,188.14,188.17762799999997,186.14,186.102772,106,2.0,1.25,212.0,132.5,0.625,186.14,189.39,STOP,-212.0,7.934735999998168,0.742,8.676735999998169,-220.67673599999816,32
2025-10-13 12:35:00-04:00,2025-10-13 13:24:00-04:00,2025-10-13 14:42:00-04:00,SHORT,2.5001207430153154,188.73,188.692254,187.48,187.517496,105,2.0,1.25,210.0,131.25,0.625,190.73,187.48,TAKE_PROFIT_BRACKET,131.25,7.900410000000306,0.735,8.635410000000306,122.6145899999997,127
2025-10-13 15:55:00-04:00,2025-10-13 15:56:00-04:00,2025-10-13 15:59:00-04:00,SHORT,4.249997078726031,188.655,188.617269,188.32,188.357664,106,2.0,1.25,212.0,132.5,0.625,190.655,187.405,FORCED_EOD,35.510000000000844,7.991870000001541,0.742,8.733870000001541,26.776129999999302,4
2025-10-14 10:47:00-04:00,2025-10-14 11:20:00-04:00,2025-10-14 11:47:00-04:00,LONG,-2.5205728246528407,181.725,181.76134499999998,182.975,182.938405,110,2.0,1.25,220.0,137.5,0.625,179.725,182.975,TAKE_PROFIT_BRACKET,137.5,8.02339999999873,0.77,8.79339999999873,128.70660000000126,60
2025-10-14 11:48:00-04:00,2025-10-14 12:50:00-04:00,2025-10-14 14:04:00-04:00,SHORT,2.758309319961701,182.89,182.853422,181.64,181.67632799999998,109,2.0,1.25,218.0,136.25,0.625,184.89,181.64,TAKE_PROFIT_BRACKET,136.25,7.946753999998805,0.763,8.709753999998805,127.54024600000119,136
2025-10-14 15:38:00-04:00,2025-10-14 15:56:00-04:00,2025-10-14 15:59:00-04:00,SHORT,4.061278698585321,180.98,180.943804,180.07,180.106014,110,2.0,1.25,220.0,137.5,0.625,182.98,179.73,FORCED_EOD,100.09999999999962,7.943099999998253,0.77,8.713099999998253,91.38690000000138,21
2025-10-15 10:32:00-04:00,2025-10-15 10:46:00-04:00,2025-10-15 11:50:00-04:00,LONG,-2.6022159112749828,182.1182,182.15462364,180.1182,180.08217636,109,2.0,1.25,218.0,136.25,0.625,180.1182,183.3682,STOP,-218.0,7.89675352000063,0.763,8.65975352000063,-226.65975352000063,78
2025-10-15 13:42:00-04:00,2025-10-15 14:10:00-04:00,2025-10-15 14:33:00-04:00,LONG,-2.7163724684295376,178.805,178.84076100000001,180.055,180.018989,111,2.0,1.25,222.0,138.75,0.625,176.805,180.055,TAKE_PROFIT_BRACKET,138.75,7.966692000001103,0.777,8.743692000001102,130.0063079999989,51
2025-10-15 15:49:00-04:00,2025-10-15 15:51:00-04:00,2025-10-15 15:55:00-04:00,SHORT,3.3036634159350635,180.13,180.093974,178.88,178.915776,111,2.0,1.25,222.0,138.75,0.625,182.13,178.88,TAKE_PROFIT_BRACKET,138.75,7.970021999999005,0.777,8.747021999999005,130.002978000001,6
2025-10-16 11:31:00-04:00,2025-10-16 12:18:00-04:00,2025-10-16 12:30:00-04:00,SHORT,2.573956662692253,182.0288,181.99239423999998,180.7788,180.81495575999998,109,2.0,1.25,218.0,136.25,0.625,184.0288,180.7788,TAKE_PROFIT_BRACKET,136.25,7.909205679999303,0.763,8.672205679999303,127.57779432000069,59
2025-10-16 12:45:00-04:00,2025-10-16 12:56:00-04:00,2025-10-16 13:39:00-04:00,SHORT,2.5349417672630605,180.52,180.48389600000002,182.52,182.55650400000002,110,2.0,1.25,220.0,137.5,0.625,182.52,179.27,STOP,-220.0,7.986880000000269,0.77,8.756880000000269,-228.75688000000028,54
2025-10-16 14:48:00-04:00,2025-10-16 14:59:00-04:00,2025-10-16 15:59:00-04:00,LONG,-2.9648942626879475,181.08,181.116216,182.33,182.29353400000002,110,2.0,1.25,220.0,137.5,0.625,179.08,182.33,TAKE_PROFIT_BRACKET,137.5,7.995019999998476,0.77,8.765019999998476,128.7349800000015,71
2025-10-17 13:03:00-04:00,2025-10-17 13:38:00-04:00,2025-10-17 15:59:00-04:00,SHORT,2.653770795923816,182.4899,182.45340202,183.235,183.271647,109,2.0,1.25,218.0,136.25,0.625,184.4899,181.2399,FORCED_EOD,-81.21590000000086,7.972802819999458,0.763,8.735802819999458,-89.95170282000032,176
2025-10-20 10:23:00-04:00,2025-10-20 10:38:00-04:00,2025-10-20 15:16:00-04:00,SHORT,2.654249591795571,184.0786,184.04178428,182.8286,182.86516572,108,2.0,1.25,216.0,135.0,0.625,186.0786,182.8286,TAKE_PROFIT_BRACKET,135.0,7.925195519999079,0.756,8.68119551999908,126.31880448000092,293
2025-10-21 10:06:00-04:00,2025-10-21 10:17:00-04:00,2025-10-21 11:06:00-04:00,LONG,-2.6208308375075897,180.2807,180.31675614,181.5307,181.49439386,110,2.0,1.25,220.0,137.5,0.625,178.2807,181.5307,TAKE_PROFIT_BRACKET,137.5,7.959850799999231,0.77,8.72985079999923,128.77014920000076,60
2025-10-21 11:07:00-04:00,2025-10-21 11:53:00-04:00,2025-10-21 15:59:00-04:00,SHORT,2.5413342208623844,181.6258,181.58947484,181.16,181.19623199999998,110,2.0,1.25,220.0,137.5,0.625,183.6258,180.3758,FORCED_EOD,51.23800000000017,7.981287599997131,0.77,8.75128759999713,42.48671240000304,292
2025-10-22 10:30:00-04:00,2025-10-22 11:16:00-04:00,2025-10-22 11:31:00-04:00,LONG,-2.517522472993261,180.42,180.45608399999998,178.42,178.38431599999998,110,2.0,1.25,220.0,137.5,0.625,178.42,181.67,STOP,-220.0,7.894479999999078,0.77,8.664479999999077,-228.6644799999991,61
2025-10-23 11:45:00-04:00,2025-10-23 11:54:00-04:00,2025-10-23 14:22:00-04:00,LONG,-2.504369012098955,181.465,181.501293,182.715,182.678457,110,2.0,1.25,220.0,137.5,0.625,179.465,182.715,TAKE_PROFIT_BRACKET,137.5,8.011959999999476,0.77,8.781959999999476,128.7180400000005,157
2025-10-23 15:37:00-04:00,2025-10-23 15:56:00-04:00,2025-10-23 15:59:00-04:00,LONG,-2.9106701753004294,182.54,182.576508,182.2,182.16356,109,2.0,1.25,218.0,136.25,0.625,180.54,183.79,FORCED_EOD,-37.06000000000037,7.951331999999638,0.763,8.714331999999638,-45.77433200000001,22
2025-10-24 10:05:00-04:00,2025-10-24 10:37:00-04:00,2025-10-24 15:02:00-04:00,LONG,-2.506792387568043,185.03,185.067006,186.28,186.24274400000002,108,2.0,1.25,216.0,135.0,0.625,183.03,186.28,TAKE_PROFIT_BRACKET,135.0,8.020295999997415,0.756,8.776295999997416,126.22370400000258,297
2025-10-27 10:07:00-04:00,2025-10-27 10:33:00-04:00,2025-10-27 13:00:00-04:00,LONG,-2.8626326918644924,190.34,190.378068,191.59,191.551682,105,2.0,1.25,210.0,131.25,0.625,188.34,191.59,TAKE_PROFIT_BRACKET,131.25,8.020530000001429,0.735,8.755530000001428,122.49446999999857,173
2025-10-27 14:29:00-04:00,2025-10-27 14:58:00-04:00,2025-10-27 15:59:00-04:00,LONG,-2.581563210718143,190.6052,190.64332104,191.8552,191.81682896,104,2.0,1.25,208.0,130.0,0.625,188.6052,191.8552,TAKE_PROFIT_BRACKET,130.0,7.955176319997918,0.728,8.683176319997918,121.31682368000209,90
2025-10-28 12:02:00-04:00,2025-10-28 12:56:00-04:00,2025-10-28 13:12:00-04:00,SHORT,2.515905067864648,193.62,193.581276,195.62,195.659124,103,2.0,1.25,206.0,128.75,0.625,195.62,192.37,STOP,-206.0,8.018343999998848,0.721,8.739343999998848,-214.73934399999885,70
2025-10-28 13:13:00-04:00,2025-10-28 13:30:00-04:00,2025-10-28 13:19:00-04:00,SHORT,3.2342586644004747,195.945,195.905811,194.695,194.733939,102,2.0,1.25,204.0,127.5,0.625,197.945,194.695,TAKE_PROFIT_BRACKET,127.5,7.969055999999227,0.714,8.683055999999228,118.81694400000077,6
2025-10-28 15:09:00-04:00,2025-10-28 15:44:00-04:00,2025-10-28 15:59:00-04:00,SHORT,2.600363247962425,201.28,201.239744,201.03,201.07020599999998,99,2.0,1.25,198.0,123.75,0.625,203.28,200.03,FORCED_EOD,24.75,7.965737999998311,0.6930000000000001,8.65873799999831,16.09126200000169,50
