date,equity,drawdown_pct,period
2026-04-22,99560.16462645997,0.8338678982524603,2026_ytd
2026-04-23,99560.16462645997,0.8338678982524603,2026_ytd
2026-04-24,99560.16462645997,0.8338678982524603,2026_ytd
2026-04-27,99560.16462645997,0.8338678982524603,2026_ytd
2026-04-28,99348.93506445998,1.0442614700959383,2026_ytd
2026-04-29,99348.93506445998,1.0442614700959383,2026_ytd
2026-04-30,99348.93506445998,1.0442614700959383,2026_ytd
2026-05-01,99314.76916445998,1.0782921505943706,2026_ytd
2026-05-04,99205.63270545998,1.1869966766557383,2026_ytd
2026-05-05,99205.63270545998,1.1869966766557383,2026_ytd
2026-05-06,99205.63270545998,1.1869966766557383,2026_ytd
2026-05-07,99205.63270545998,1.1869966766557383,2026_ytd
2026-05-08,99205.63270545998,1.1869966766557383,2026_ytd
2026-05-11,99312.64612545996,1.0804067871734058,2026_ytd
2026-05-12,99583.84124145997,0.8102849889671878,2026_ytd
2026-05-13,99583.84124145997,0.8102849889671878,2026_ytd
2026-05-14,99615.42983225998,0.7788214173677003,2026_ytd
2026-05-15,99612.93583225997,0.7813055467822134,2026_ytd
2026-05-18,99619.22368225997,0.7750425824121284,2026_ytd
2026-05-19,99619.22368225997,0.7750425824121284,2026_ytd
2026-05-20,99619.22368225997,0.7750425824121284,2026_ytd
2026-05-21,99619.22368225997,0.7750425824121284,2026_ytd
2026-05-22,99628.85293825998,0.7654514364339987,2026_ytd
2026-05-26,99585.81458425996,0.8083194561306366,2026_ytd
2026-05-27,99625.50132525995,0.7687897846454791,2026_ytd
2026-05-28,99625.50132525995,0.7687897846454791,2026_ytd
2026-05-29,99635.86052525995,0.7584715835906365,2026_ytd
2026-06-01,99546.98530925997,0.8469950552370826,2026_ytd
2026-06-02,99546.98530925997,0.8469950552370826,2026_ytd
2026-06-03,99511.73477325999,0.8821060790360746,2026_ytd
2026-06-04,99511.73477325999,0.8821060790360746,2026_ytd
2026-06-05,99511.73477325999,0.8821060790360746,2026_ytd
2026-06-08,99511.73477325999,0.8821060790360746,2026_ytd
2026-06-09,99782.53471725996,0.6123778888447358,2026_ytd
2026-06-10,99646.50875725999,0.7478654944471782,2026_ytd
2026-06-11,99646.50875725999,0.7478654944471782,2026_ytd
2026-06-12,99695.62500019997,0.6989436404707177,2026_ytd
2026-06-15,99703.89060632,0.6907107474107802,2026_ytd
2026-06-16,99703.89060632,0.6907107474107802,2026_ytd
2026-06-17,99733.44982231999,0.6612685188881842,2026_ytd
2026-06-18,99866.69963932,0.5285460690536226,2026_ytd
2026-06-22,99866.69963932,0.5285460690536226,2026_ytd
2026-06-23,99866.69963932,0.5285460690536226,2026_ytd
2026-06-24,99862.99248730001,0.5322385491566248,2026_ytd
2026-06-25,99947.64238930002,0.4479236688465387,2026_ytd
2026-06-26,99947.64238930002,0.4479236688465387,2026_ytd
2026-06-29,99880.33758730002,0.5149620964270412,2026_ytd
2026-06-30,99927.6911893,0.46779590732879206,2026_ytd
2026-07-01,99927.6911893,0.46779590732879206,2026_ytd
2026-07-02,100008.77814846003,0.3870298686831055,2026_ytd
2026-07-06,100008.77814846003,0.3870298686831055,2026_ytd
2026-07-07,100097.98326846003,0.2981777987085136,2026_ytd
2026-07-08,100097.98326846003,0.2981777987085136,2026_ytd
2026-07-09,100076.69666886004,0.31938015163600675,2026_ytd
2026-07-10,100076.69666886004,0.31938015163600675,2026_ytd
2026-07-13,99922.55862486004,0.47290815845034906,2026_ytd
2026-07-14,99972.69719086002,0.42296802749535517,2026_ytd
2026-07-15,99972.69719086002,0.42296802749535517,2026_ytd
2026-07-16,99972.69719086002,0.42296802749535517,2026_ytd
2026-07-17,100058.61290386002,0.33739234592693607,2026_ytd
2026-07-20,99970.20367386006,0.4254516758214135,2026_ytd
2026-07-21,99970.20367386006,0.4254516758214135,2026_ytd
2026-07-22,99520.70015386006,0.8731761810164721,2026_ytd
2026-07-23,99397.59202886006,0.9957970769576564,2026_ytd
2026-07-24,99188.77471874005,1.20378794396943,2026_ytd
2026-07-27,99188.77471874005,1.20378794396943,2026_ytd
2026-07-28,99188.77471874005,1.20378794396943,2026_ytd
2026-07-29,99301.11898174006,1.0918883095390222,2026_ytd
2026-07-30,99301.11898174006,1.0918883095390222,2026_ytd
2026-07-31,99301.11898174006,1.0918883095390222,2026_ytd
2026-08-03,99285.74842174005,1.1071980369702457,2026_ytd
2026-08-04,99379.68252174006,1.0136357030346868,2026_ytd
2026-08-05,99379.68252174006,1.0136357030346868,2026_ytd
2026-08-06,99379.68252174006,1.0136357030346868,2026_ytd
2026-08-07,99380.07412886005,1.0132456457910202,2026_ytd
2026-08-10,99345.96406196008,1.04722071416192,2026_ytd
2026-08-11,99345.96406196008,1.04722071416192,2026_ytd
2026-08-12,99380.5173276201,1.01280420109323,2026_ytd
2026-08-13,99321.15379362009,1.0719327900902234,2026_ytd
2026-08-14,99321.15379362009,1.0719327900902234,2026_ytd
2026-08-17,99321.15379362009,1.0719327900902234,2026_ytd
2026-08-18,99328.3582036201,1.0647568932196607,2026_ytd
2026-08-19,99328.3582036201,1.0647568932196607,2026_ytd
2026-08-20,99328.3582036201,1.0647568932196607,2026_ytd
2026-08-21,99328.3582036201,1.0647568932196607,2026_ytd
