timestamp,equity,running_peak,drawdown_usd,drawdown_pct,gross_exposure_usd,gross_leverage
2025-08-22 10:32:00-04:00,100083.7409495000,100105.8264745000,22.0855250000,0.0220621774,4999.5097020000,0.0499950970
2025-08-22 10:33:00-04:00,100083.7621245000,100105.8264745000,22.0643500000,0.0220410248,4999.5097020000,0.0499950970
2025-08-22 10:34:00-04:00,100090.7014745000,100105.8264745000,15.1250000000,0.0151090107,4999.5097020000,0.0499950970
2025-08-22 10:35:00-04:00,100097.3594995000,100105.8264745000,8.4669750000,0.0084580242,4999.5097020000,0.0499950970
2025-08-22 10:36:00-04:00,100099.4739745000,100105.8264745000,6.3525000000,0.0063457845,4999.5097020000,0.0499950970
2025-08-22 10:37:00-04:00,100102.3477245000,100105.8264745000,3.4787500000,0.0034750725,4999.5097020000,0.0499950970
2025-08-22 10:38:00-04:00,100100.6839745000,100105.8264745000,5.1425000000,0.0051370636,4999.5097020000,0.0499950970
2025-08-22 10:39:00-04:00,100094.1802245000,100105.8264745000,11.6462500000,0.0116339382,4999.5097020000,0.0499950970
2025-08-22 10:40:00-04:00,100111.2714745000,100111.2714745000,0.0000000000,0.0000000000,4999.5097020000,0.0499950970
2025-08-22 10:41:00-04:00,100098.5664745000,100111.2714745000,12.7050000000,0.0126908787,4999.5097020000,0.0499950970
2025-08-22 10:42:00-04:00,100101.7427245000,100111.2714745000,9.5287500000,0.0095181590,4999.5097020000,0.0499950970
2025-08-22 10:43:00-04:00,100112.4814745000,100112.4814745000,0.0000000000,0.0000000000,4999.5097020000,0.0499950970
2025-08-22 10:44:00-04:00,100117.6209495000,100117.6209495000,0.0000000000,0.0000000000,4999.5097020000,0.0499950970
2025-08-22 10:45:00-04:00,100114.5989745000,100117.6209495000,3.0219750000,0.0030184247,4999.5097020000,0.0499950970
2025-08-22 10:46:00-04:00,100126.0939745000,100126.0939745000,0.0000000000,0.0000000000,4999.5097020000,0.0499950970
2025-08-22 10:47:00-04:00,100130.6163495000,100130.6163495000,0.0000000000,0.0000000000,4999.5097020000,0.0499950970
2025-08-22 10:48:00-04:00,100125.1864745000,100130.6163495000,5.4298750000,0.0054227919,4999.5097020000,0.0499950970
2025-08-22 10:49:00-04:00,100111.4227245000,100130.6163495000,19.1936250000,0.0191685877,4999.5097020000,0.0499950970
2025-08-22 10:50:00-04:00,100110.3639745000,100130.6163495000,20.2523750000,0.0202259566,4999.5097020000,0.0499950970
2025-08-22 10:51:00-04:00,100105.1004745000,100130.6163495000,25.5158750000,0.0254825906,4999.5097020000,0.0499950970
2025-08-22 10:52:00-04:00,100110.4698495000,100130.6163495000,20.1465000000,0.0201202197,4999.5097020000,0.0499950970
2025-08-22 10:53:00-04:00,100110.9477995000,100130.6163495000,19.6685500000,0.0196428932,4999.5097020000,0.0499950970
2025-08-22 10:54:00-04:00,100122.4639745000,100130.6163495000,8.1523750000,0.0081417406,4999.5097020000,0.0499950970
2025-08-22 10:55:00-04:00,100122.1614745000,100130.6163495000,8.4548750000,0.0084438460,4999.5097020000,0.0499950970
2025-08-22 10:56:00-04:00,100114.4688995000,100130.6163495000,16.1474500000,0.0161263863,4999.5097020000,0.0499950970
2025-08-22 10:57:00-04:00,100109.0027245000,100130.6163495000,21.6136250000,0.0215854309,4999.5097020000,0.0499950970
2025-08-22 10:58:00-04:00,100113.5674495000,100130.6163495000,17.0489000000,0.0170266604,4999.5097020000,0.0499950970
2025-08-22 10:59:00-04:00,100107.8622995000,100130.6163495000,22.7540500000,0.0227243683,4999.5097020000,0.0499950970
2025-08-22 11:00:00-04:00,100105.7145495000,100130.6163495000,24.9018000000,0.0248693166,4999.5097020000,0.0499950970
2025-08-22 11:01:00-04:00,100112.0277245000,100130.6163495000,18.5886250000,0.0185643769,4999.5097020000,0.0499950970
2025-08-22 11:02:00-04:00,100126.7171245000,100130.6163495000,3.8992250000,0.0038941386,4999.5097020000,0.0499950970
2025-08-22 11:03:00-04:00,100124.8325495000,100130.6163495000,5.7838000000,0.0057762553,4999.5097020000,0.0499950970
2025-08-22 11:04:00-04:00,100124.6298745000,100130.6163495000,5.9864750000,0.0059786659,4999.5097020000,0.0499950970
2025-08-22 11:05:00-04:00,100121.5564745000,100130.6163495000,9.0598750000,0.0090480568,4999.5097020000,0.0499950970
2025-08-22 11:06:00-04:00,100118.4679495000,100130.6163495000,12.1484000000,0.0121325529,4999.5097020000,0.0499950970
2025-08-22 11:07:00-04:00,100111.5739745000,100130.6163495000,19.0423750000,0.0190175350,4999.5097020000,0.0499950970
2025-08-22 11:08:00-04:00,100106.1289745000,100130.6163495000,24.4873750000,0.0244554322,4999.5097020000,0.0499950970
2025-08-22 11:09:00-04:00,100106.4314745000,100130.6163495000,24.1848750000,0.0241533268,4999.5097020000,0.0499950970
2025-08-22 11:10:00-04:00,100117.7540495000,100130.6163495000,12.8623000000,0.0128455216,4999.5097020000,0.0499950970
2025-08-22 11:11:00-04:00,100108.7002245000,100130.6163495000,21.9161250000,0.0218875363,4999.5097020000,0.0499950970
2025-08-22 11:12:00-04:00,100108.8514745000,100130.6163495000,21.7648750000,0.0217364836,4999.5097020000,0.0499950970
2025-08-22 11:13:00-04:00,100112.4814745000,100130.6163495000,18.1348750000,0.0181112188,4999.5097020000,0.0499950970
2025-08-22 11:14:00-04:00,100112.7839745000,100130.6163495000,17.8323750000,0.0178091134,4999.5097020000,0.0499950970
2025-08-22 11:15:00-04:00,100107.1332745000,100130.6163495000,23.4830750000,0.0234524423,4999.5097020000,0.0499950970
2025-08-22 11:16:00-04:00,100116.7164745000,100130.6163495000,13.8998750000,0.0138817432,4999.5097020000,0.0499950970
2025-08-22 11:17:00-04:00,100110.6461112650,100130.6163495000,19.9702382350,0.0199441879,9966.4440652350,0.0996644407
2025-08-22 11:18:00-04:00,100108.1717362650,100130.6163495000,22.4446132350,0.0224153351,9966.4440652350,0.0996644407
2025-08-22 11:19:00-04:00,100106.7823612650,100130.6163495000,23.8339882350,0.0238028978,9966.4440652350,0.0996644407
2025-08-22 11:20:00-04:00,100106.4179862650,100130.6163495000,24.1983632350,0.0241667974,9966.4440652350,0.0996644407
2025-08-22 11:21:00-04:00,100096.1854862650,100130.6163495000,34.4308632350,0.0343859496,9966.4440652350,0.0996644407
2025-08-22 11:22:00-04:00,100103.5088362650,100130.6163495000,27.1075132350,0.0270721526,9966.4440652350,0.0996644407
2025-08-22 11:23:00-04:00,100102.1489612650,100130.6163495000,28.4673882350,0.0284302537,9966.4440652350,0.0996644407
2025-08-22 11:24:00-04:00,100096.5542362650,100130.6163495000,34.0621132350,0.0340176806,9966.4440652350,0.0996644407
2025-08-22 11:25:00-04:00,100091.0629862650,100130.6163495000,39.5533632350,0.0395017675,9966.4440652350,0.0996644407
2025-08-22 11:26:00-04:00,100096.9617362650,100130.6163495000,33.6546132350,0.0336107121,9966.4440652350,0.0996644407
2025-08-22 11:27:00-04:00,100096.1869862650,100130.6163495000,34.4293632350,0.0343844515,9966.4440652350,0.0996644407
2025-08-22 11:28:00-04:00,100102.1379862650,100130.6163495000,28.4783632350,0.0284412144,9966.4440652350,0.0996644407
2025-08-22 11:29:00-04:00,100097.8070112650,100130.6163495000,32.8093382350,0.0327665398,9966.4440652350,0.0996644407
2025-08-22 11:30:00-04:00,100104.6413612650,100130.6163495000,25.9749882350,0.0259411049,9966.4440652350,0.0996644407
2025-08-22 11:31:00-04:00,100110.1318362650,100130.6163495000,20.4845132350,0.0204577920,9966.4440652350,0.0996644407
2025-08-22 11:32:00-04:00,100112.6004862650,100130.6163495000,18.0158632350,0.0179923623,9966.4440652350,0.0996644407
2025-08-22 11:33:00-04:00,100115.2654862650,100130.6163495000,15.3508632350,0.0153308387,9966.4440652350,0.0996644407
2025-08-22 11:34:00-04:00,100110.2179862650,100130.6163495000,20.3983632350,0.0203717544,9966.4440652350,0.0996644407
2025-08-22 11:35:00-04:00,100114.1374612650,100130.6163495000,16.4788882350,0.0164573922,9966.4440652350,0.0996644407
2025-08-22 11:36:00-04:00,100115.8629862650,100130.6163495000,14.7533632350,0.0147341181,9966.4440652350,0.0996644407
2025-08-22 11:37:00-04:00,100104.9904362650,100130.6163495000,25.6259132350,0.0255924853,9966.4440652350,0.0996644407
2025-08-22 11:38:00-04:00,100093.8179862650,100130.6163495000,36.7983632350,0.0367503613,9966.4440652350,0.0996644407
2025-08-22 11:39:00-04:00,100097.1104862650,100130.6163495000,33.5058632350,0.0334621562,9966.4440652350,0.0996644407
2025-08-22 11:40:00-04:00,100099.8279862650,100130.6163495000,30.7883632350,0.0307482011,9966.4440652350,0.0996644407
2025-08-22 11:41:00-04:00,100096.6400862650,100130.6163495000,33.9762632350,0.0339319426,9966.4440652350,0.0996644407
2025-08-22 11:42:00-04:00,100104.6942362650,100130.6163495000,25.9221132350,0.0258882989,9966.4440652350,0.0996644407
2025-08-22 11:43:00-04:00,100098.6804862650,100130.6163495000,31.9358632350,0.0318942042,9966.4440652350,0.0996644407
2025-08-22 11:44:00-04:00,100099.3879862650,100130.6163495000,31.2283632350,0.0311876271,9966.4440652350,0.0996644407
2025-08-22 11:45:00-04:00,100102.6577862650,100130.6163495000,27.9585632350,0.0279220924,9966.4440652350,0.0996644407
2025-08-22 11:46:00-04:00,100103.0179862650,100130.6163495000,27.5983632350,0.0275623623,9966.4440652350,0.0996644407
2025-08-22 11:47:00-04:00,100098.6179862650,100130.6163495000,31.9983632350,0.0319566227,9966.4440652350,0.0996644407
2025-08-22 11:48:00-04:00,100088.6579862650,100130.6163495000,41.9583632350,0.0419036302,9966.4440652350,0.0996644407
2025-08-22 11:49:00-04:00,100090.5196362650,100130.6163495000,40.0967132350,0.0400444087,9966.4440652350,0.0996644407
2025-08-22 11:50:00-04:00,100086.5229862650,100130.6163495000,44.0933632350,0.0440358452,9966.4440652350,0.0996644407
2025-08-22 11:51:00-04:00,100089.2264612650,100130.6163495000,41.3898882350,0.0413358968,9966.4440652350,0.0996644407
2025-08-22 11:52:00-04:00,100097.8992362650,100130.6163495000,32.7171132350,0.0326744351,9966.4440652350,0.0996644407
2025-08-22 11:53:00-04:00,100099.2354862650,100130.6163495000,31.3808632350,0.0313399282,9966.4440652350,0.0996644407
2025-08-22 11:54:00-04:00,100095.3529862650,100130.6163495000,35.2633632350,0.0352173636,9966.4440652350,0.0996644407
2025-08-22 11:55:00-04:00,100100.1604862650,100130.6163495000,30.4558632350,0.0304161348,9966.4440652350,0.0996644407
2025-08-22 11:56:00-04:00,100091.1841862650,100130.6163495000,39.4321632350,0.0393807256,9966.4440652350,0.0996644407
2025-08-22 11:57:00-04:00,100086.6704862650,100130.6163495000,43.9458632350,0.0438885376,9966.4440652350,0.0996644407
2025-08-22 11:58:00-04:00,100082.4924612650,100130.6163495000,48.1238882350,0.0480611126,9966.4440652350,0.0996644407
2025-08-22 11:59:00-04:00,100077.8511862650,100130.6163495000,52.7651632350,0.0526963332,9966.4440652350,0.0996644407
2025-08-22 12:00:00-04:00,100082.8854862650,100130.6163495000,47.7308632350,0.0476686002,9966.4440652350,0.0996644407
2025-08-22 12:01:00-04:00,100089.0788362650,100130.6163495000,41.5375132350,0.0414833292,9966.4440652350,0.0996644407
2025-08-22 12:02:00-04:00,100080.1574612650,100130.6163495000,50.4588882350,0.0503930667,9966.4440652350,0.0996644407
2025-08-22 12:03:00-04:00,100083.8542362650,100130.6163495000,46.7621132350,0.0467011139,9966.4440652350,0.0996644407
2025-08-22 12:04:00-04:00,100081.8999612650,100130.6163495000,48.7163882350,0.0486528397,9966.4440652350,0.0996644407
2025-08-22 12:05:00-04:00,100079.3360612650,100130.6163495000,51.2802882350,0.0512133952,9966.4440652350,0.0996644407
2025-08-22 12:06:00-04:00,100076.2812612650,100130.6163495000,54.3350882350,0.0542642103,9966.4440652350,0.0996644407
2025-08-22 12:07:00-04:00,100084.8250362650,100130.6163495000,45.7913132350,0.0457315803,9966.4440652350,0.0996644407
2025-08-22 12:08:00-04:00,100078.5667362650,100130.6163495000,52.0496132350,0.0519817166,9966.4440652350,0.0996644407
2025-08-22 12:09:00-04:00,100074.4152112650,100130.6163495000,56.2011382350,0.0561278261,9966.4440652350,0.0996644407
2025-08-22 12:10:00-04:00,100072.4879862650,100130.6163495000,58.1283632350,0.0580525371,9966.4440652350,0.0996644407
2025-08-22 12:11:00-04:00,100071.5179862650,100130.6163495000,59.0983632350,0.0590212718,9966.4440652350,0.0996644407
2025-08-22 12:12:00-04:00,100068.2167362650,100130.6163495000,62.3996132350,0.0623182155,9966.4440652350,0.0996644407
2025-08-22 12:13:00-04:00,100061.4614112650,100130.6163495000,69.1549382350,0.0690647284,9966.4440652350,0.0996644407
2025-08-22 12:14:00-04:00,100064.9231862650,100130.6163495000,65.6931632350,0.0656074692,9966.4440652350,0.0996644407
2025-08-22 12:15:00-04:00,100062.1254862650,100130.6163495000,68.4908632350,0.0684015197,9966.4440652350,0.0996644407
2025-08-22 12:16:00-04:00,100049.2554862650,100130.6163495000,81.3608632350,0.0812547313,9966.4440652350,0.0996644407
2025-08-22 12:17:00-04:00,100045.6046210150,100130.6163495000,85.0117284850,0.0849008341,14930.4023249850,0.1493040232
2025-08-22 12:18:00-04:00,100045.5076210150,100130.6163495000,85.1087284850,0.0849977076,14930.4023249850,0.1493040232
2025-08-22 12:19:00-04:00,100049.6776210150,100130.6163495000,80.9387284850,0.0808331472,14930.4023249850,0.1493040232
2025-08-22 12:20:00-04:00,100049.6851210150,100130.6163495000,80.9312284850,0.0808256570,14930.4023249850,0.1493040232
2025-08-22 12:21:00-04:00,100050.1876210150,100130.6163495000,80.4287284850,0.0803238125,14930.4023249850,0.1493040232
2025-08-22 12:22:00-04:00,100052.2963710150,100130.6163495000,78.3199784850,0.0782178132,14930.4023249850,0.1493040232
2025-08-22 12:23:00-04:00,100047.6280210150,100130.6163495000,82.9883284850,0.0828800736,14930.4023249850,0.1493040232
2025-08-22 12:24:00-04:00,100048.0251210150,100130.6163495000,82.5912284850,0.0824834916,14930.4023249850,0.1493040232
2025-08-22 12:25:00-04:00,100047.8609710150,100130.6163495000,82.7553784850,0.0826474274,14930.4023249850,0.1493040232
2025-08-22 12:26:00-04:00,100046.7463710150,100130.6163495000,83.8699784850,0.0837605735,14930.4023249850,0.1493040232
2025-08-22 12:27:00-04:00,100048.1861210150,100130.6163495000,82.4302284850,0.0823227016,14930.4023249850,0.1493040232
2025-08-22 12:28:00-04:00,100048.7579710150,100130.6163495000,81.8583784850,0.0817515975,14930.4023249850,0.1493040232
2025-08-22 12:29:00-04:00,100054.9251210150,100130.6163495000,75.6912284850,0.0755924923,14930.4023249850,0.1493040232
2025-08-22 12:30:00-04:00,100059.9776210150,100130.6163495000,70.6387284850,0.0705465831,14930.4023249850,0.1493040232
2025-08-22 12:31:00-04:00,100058.0095460150,100130.6163495000,72.6068034850,0.0725120908,14930.4023249850,0.1493040232
2025-08-22 12:32:00-04:00,100058.5219960150,100130.6163495000,72.0943534850,0.0720003093,14930.4023249850,0.1493040232
2025-08-22 12:33:00-04:00,100055.9505460150,100130.6163495000,74.6658034850,0.0745684050,14930.4023249850,0.1493040232
2025-08-22 12:34:00-04:00,100053.2908460150,100130.6163495000,77.3255034850,0.0772246355,14930.4023249850,0.1493040232
2025-08-22 12:35:00-04:00,100055.4373960150,100130.6163495000,75.1789534850,0.0750808856,14930.4023249850,0.1493040232
2025-08-22 12:36:00-04:00,100058.0344210150,100130.6163495000,72.5819284850,0.0724872483,14930.4023249850,0.1493040232
2025-08-22 12:37:00-04:00,100057.3951210150,100130.6163495000,73.2212284850,0.0731257143,14930.4023249850,0.1493040232
2025-08-22 12:38:00-04:00,100055.6457460150,100130.6163495000,74.9706034850,0.0748728074,14930.4023249850,0.1493040232
2025-08-22 12:39:00-04:00,100054.2801210150,100130.6163495000,76.3362284850,0.0762366510,14930.4023249850,0.1493040232
2025-08-22 12:40:00-04:00,100057.7829710150,100130.6163495000,72.8333784850,0.0727383703,14930.4023249850,0.1493040232
2025-08-22 12:41:00-04:00,100057.3651210150,100130.6163495000,73.2512284850,0.0731556752,14930.4023249850,0.1493040232
2025-08-22 12:42:00-04:00,100059.3102710150,100130.6163495000,71.3060784850,0.0712130626,14930.4023249850,0.1493040232
2025-08-22 12:43:00-04:00,100063.5161710150,100130.6163495000,67.1001784850,0.0670126490,14930.4023249850,0.1493040232
2025-08-22 12:44:00-04:00,100063.4176210150,100130.6163495000,67.1987284850,0.0671110705,14930.4023249850,0.1493040232
2025-08-22 12:45:00-04:00,100061.3475210150,100130.6163495000,69.2688284850,0.0691784701,14930.4023249850,0.1493040232
2025-08-22 12:46:00-04:00,100058.4301210150,100130.6163495000,72.1862284850,0.0720920645,14930.4023249850,0.1493040232
2025-08-22 12:47:00-04:00,100061.7291210150,100130.6163495000,68.8872284850,0.0687973679,14930.4023249850,0.1493040232
2025-08-22 12:48:00-04:00,100061.3794460150,100130.6163495000,69.2369034850,0.0691465867,14930.4023249850,0.1493040232
2025-08-22 12:49:00-04:00,100063.2097710150,100130.6163495000,67.4065784850,0.0673186493,14930.4023249850,0.1493040232
2025-08-22 12:50:00-04:00,100062.8851210150,100130.6163495000,67.7312284850,0.0676428758,14930.4023249850,0.1493040232
2025-08-22 12:51:00-04:00,100060.8767960150,100130.6163495000,69.7395534850,0.0696485811,14930.4023249850,0.1493040232
2025-08-22 12:52:00-04:00,100061.4726210150,100130.6163495000,69.1437284850,0.0690535333,14930.4023249850,0.1493040232
2025-08-22 12:53:00-04:00,100061.1826210150,100130.6163495000,69.4337284850,0.0693431550,14930.4023249850,0.1493040232
2025-08-22 12:54:00-04:00,100060.7669460150,100130.6163495000,69.8494034850,0.0697582878,14930.4023249850,0.1493040232
2025-08-22 12:55:00-04:00,100062.0438710150,100130.6163495000,68.5724784850,0.0684830285,14930.4023249850,0.1493040232
2025-08-22 12:56:00-04:00,100058.8723210150,100130.6163495000,71.7440284850,0.0716504413,14930.4023249850,0.1493040232
2025-08-22 12:57:00-04:00,100056.4099905150,100130.6163495000,74.2063589850,0.0741095598,19928.8049444850,0.1992880494
2025-08-22 12:58:00-04:00,100053.2301155150,100130.6163495000,77.3862339850,0.0772852868,19928.8049444850,0.1992880494
2025-08-22 12:59:00-04:00,100047.2354905150,100130.6163495000,83.3808589850,0.0832720920,19928.8049444850,0.1992880494
2025-08-22 13:00:00-04:00,100045.6529655150,100130.6163495000,84.9633839850,0.0848525527,19928.8049444850,0.1992880494
2025-08-22 13:01:00-04:00,100045.3066905150,100130.6163495000,85.3096589850,0.0851983760,19928.8049444850,0.1992880494
2025-08-22 13:02:00-04:00,100043.1588655150,100130.6163495000,87.4574839850,0.0873433992,19928.8049444850,0.1992880494
2025-08-22 13:03:00-04:00,100044.0864405150,100130.6163495000,86.5299089850,0.0864170342,19928.8049444850,0.1992880494
2025-08-22 13:04:00-04:00,100038.2113655150,100130.6163495000,92.4049839850,0.0922844454,19928.8049444850,0.1992880494
2025-08-22 13:05:00-04:00,100035.5355655150,100130.6163495000,95.0807839850,0.0949567549,19928.8049444850,0.1992880494
2025-08-22 13:06:00-04:00,100039.1994405150,100130.6163495000,91.4169089850,0.0912976593,19928.8049444850,0.1992880494
2025-08-22 13:07:00-04:00,100047.0453905150,100130.6163495000,83.5709589850,0.0834619440,19928.8049444850,0.1992880494
2025-08-22 13:08:00-04:00,100044.4203655150,100130.6163495000,86.1959839850,0.0860835448,19928.8049444850,0.1992880494
2025-08-22 13:09:00-04:00,100042.1420905150,100130.6163495000,88.4742589850,0.0883588479,19928.8049444850,0.1992880494
2025-08-22 13:10:00-04:00,100045.9001155150,100130.6163495000,84.7162339850,0.0846057251,19928.8049444850,0.1992880494
2025-08-22 13:11:00-04:00,100049.0655155150,100130.6163495000,81.5508339850,0.0814444542,19928.8049444850,0.1992880494
2025-08-22 13:12:00-04:00,100043.7940655150,100130.6163495000,86.8222839850,0.0867090278,19928.8049444850,0.1992880494
2025-08-22 13:13:00-04:00,100043.5987905150,100130.6163495000,87.0175589850,0.0869040481,19928.8049444850,0.1992880494
