stop_usd,target_usd,sessions,raw_bars,trades,active_days,gross_pnl,costs,commissions,slippage,net_pnl,positive_mass,loss_mass,win_rate_pct,profit_factor,net_sharpe,mtm_dd_usd,pnl_over_dd,cvar5_loss_usd,worst_loss_usd,clipped_current_winner_net_usd,avoided_current_loser_net_usd,stops,targets,forced_eod,total_pnl,mean_block_pnl,median_block_pnl,se_mean_block_pnl,positive_blocks,agg_trades,agg_active_days,agg_costs,agg_clipped,viable,pareto,cluster_mean_block_pnl,cluster_pnl_over_dd,cluster_cvar5_loss_usd,cluster_worst_loss_usd,cluster_agg_clipped,viable_neighbor_count,neighbor_ids,viable_neighbor_ids,stable_pareto,is_current,selected_candidate,candidate_fold_anchored_count,candidate_fold_rolling_count
0.2500000000,7.2500000000,188.0000000000,72960.0000000000,781.0000000000,188.0000000000,1112.5180000000,6621.0746710794,413.9800000000,6207.0946710794,-5508.5566710794,12179.5494428601,-17688.1061139395,16.5172855314,0.6885728390,-3.2432607973,5552.3258247194,-0.9921169695,30.1658029980,30.6178400000,6537.0522735001,9259.1773704800,642.0000000000,4.0000000000,135.0000000000,-5508.5566710794,-612.0618523422,-442.9872985200,303.9804259084,2,781.0000000000,188.0000000000,6621.0746710794,6537.0522735001,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,7.5000000000,188.0000000000,72960.0000000000,778.0000000000,188.0000000000,980.5630000000,6595.6730240794,412.3980000000,6183.2750240794,-5615.1100240794,12018.3069838601,-17633.4170079395,16.4524421594,0.6815642696,-3.3257287403,5658.8791777194,-0.9922654023,30.1811183569,30.6178400000,6517.5561735001,9259.1773704800,640.0000000000,3.0000000000,135.0000000000,-5615.1100240794,-623.9011137866,-442.9872985200,295.1811633257,2,778.0000000000,188.0000000000,6595.6730240794,6517.5561735001,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,7.7500000000,188.0000000000,72960.0000000000,778.0000000000,188.0000000000,834.4530000000,6595.6359020794,412.3980000000,6183.2379020794,-5761.1829020794,11872.2341058601,-17633.4170079395,16.4524421594,0.6732804028,-3.4779764707,5804.9520557194,-0.9924600318,30.1811183569,30.6178400000,6702.3792015001,9259.1773704800,640.0000000000,2.0000000000,136.0000000000,-5761.1829020794,-640.1314335644,-442.9872985200,284.0657012513,2,778.0000000000,188.0000000000,6595.6359020794,6702.3792015001,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,8.0000000000,188.0000000000,72960.0000000000,778.0000000000,188.0000000000,873.2030000000,6595.6357520794,412.3980000000,6183.2377520794,-5722.4327520794,11910.9842558601,-17633.4170079395,16.4524421594,0.6754779434,-3.4264833673,5766.2019057194,-0.9924093616,30.1811183569,30.6178400000,6702.3792015001,9259.1773704800,640.0000000000,2.0000000000,136.0000000000,-5722.4327520794,-635.8258613422,-442.9872985200,286.2541758239,2,778.0000000000,188.0000000000,6595.6357520794,6702.3792015001,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,8.2500000000,188.0000000000,72960.0000000000,778.0000000000,188.0000000000,864.0730000000,6595.6260260794,412.3980000000,6183.2280260794,-5731.5530260794,11901.8639818601,-17633.4170079395,16.4524421594,0.6749607281,-3.4311778688,5775.3221797194,-0.9924213486,30.1811183569,30.6178400000,6702.3792015001,9259.1773704800,640.0000000000,1.0000000000,137.0000000000,-5731.5530260794,-636.8392251199,-442.9872985200,285.1280718020,2,778.0000000000,188.0000000000,6595.6260260794,6702.3792015001,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,8.5000000000,188.0000000000,72960.0000000000,778.0000000000,188.0000000000,883.8230000000,6595.6220760794,412.3980000000,6183.2240760794,-5711.7990760794,11921.6179318601,-17633.4170079395,16.4524421594,0.6760809846,-3.4019170308,5755.5682297194,-0.9923953375,30.1811183569,30.6178400000,6702.3792015001,9259.1773704800,640.0000000000,1.0000000000,137.0000000000,-5711.7990760794,-634.6443417866,-442.9872985200,286.0243676131,2,778.0000000000,188.0000000000,6595.6220760794,6702.3792015001,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,8.7500000000,188.0000000000,72960.0000000000,777.0000000000,188.0000000000,367.6312000000,6587.0598824394,411.8240000000,6175.2358824394,-6219.4286824394,11413.9883255001,-17633.4170079395,16.3449163449,0.6472930528,-4.1179376114,6263.1978360794,-0.9930116923,30.1811183569,30.6178400000,6961.8991958601,9259.1773704800,640.0000000000,0.0000000000,137.0000000000,-6219.4286824394,-691.0476313822,-442.9872985200,267.7915297145,1,777.0000000000,188.0000000000,6587.0598824394,6961.8991958601,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,9.0000000000,188.0000000000,72960.0000000000,777.0000000000,188.0000000000,367.6312000000,6587.0598824394,411.8240000000,6175.2358824394,-6219.4286824394,11413.9883255001,-17633.4170079395,16.3449163449,0.6472930528,-4.1179376114,6263.1978360794,-0.9930116923,30.1811183569,30.6178400000,6961.8991958601,9259.1773704800,640.0000000000,0.0000000000,137.0000000000,-6219.4286824394,-691.0476313822,-442.9872985200,267.7915297145,1,777.0000000000,188.0000000000,6587.0598824394,6961.8991958601,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,9.2500000000,188.0000000000,72960.0000000000,777.0000000000,188.0000000000,367.6312000000,6587.0598824394,411.8240000000,6175.2358824394,-6219.4286824394,11413.9883255001,-17633.4170079395,16.3449163449,0.6472930528,-4.1179376114,6263.1978360794,-0.9930116923,30.1811183569,30.6178400000,6961.8991958601,9259.1773704800,640.0000000000,0.0000000000,137.0000000000,-6219.4286824394,-691.0476313822,-442.9872985200,267.7915297145,1,777.0000000000,188.0000000000,6587.0598824394,6961.8991958601,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,9.5000000000,188.0000000000,72960.0000000000,777.0000000000,188.0000000000,367.6312000000,6587.0598824394,411.8240000000,6175.2358824394,-6219.4286824394,11413.9883255001,-17633.4170079395,16.3449163449,0.6472930528,-4.1179376114,6263.1978360794,-0.9930116923,30.1811183569,30.6178400000,6961.8991958601,9259.1773704800,640.0000000000,0.0000000000,137.0000000000,-6219.4286824394,-691.0476313822,-442.9872985200,267.7915297145,1,777.0000000000,188.0000000000,6587.0598824394,6961.8991958601,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,9.7500000000,188.0000000000,72960.0000000000,777.0000000000,188.0000000000,367.6312000000,6587.0598824394,411.8240000000,6175.2358824394,-6219.4286824394,11413.9883255001,-17633.4170079395,16.3449163449,0.6472930528,-4.1179376114,6263.1978360794,-0.9930116923,30.1811183569,30.6178400000,6961.8991958601,9259.1773704800,640.0000000000,0.0000000000,137.0000000000,-6219.4286824394,-691.0476313822,-442.9872985200,267.7915297145,1,777.0000000000,188.0000000000,6587.0598824394,6961.8991958601,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,10.0000000000,188.0000000000,72960.0000000000,777.0000000000,188.0000000000,367.6312000000,6587.0598824394,411.8240000000,6175.2358824394,-6219.4286824394,11413.9883255001,-17633.4170079395,16.3449163449,0.6472930528,-4.1179376114,6263.1978360794,-0.9930116923,30.1811183569,30.6178400000,6961.8991958601,9259.1773704800,640.0000000000,0.0000000000,137.0000000000,-6219.4286824394,-691.0476313822,-442.9872985200,267.7915297145,1,777.0000000000,188.0000000000,6587.0598824394,6961.8991958601,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,10.2500000000,188.0000000000,72960.0000000000,777.0000000000,188.0000000000,367.6312000000,6587.0598824394,411.8240000000,6175.2358824394,-6219.4286824394,11413.9883255001,-17633.4170079395,16.3449163449,0.6472930528,-4.1179376114,6263.1978360794,-0.9930116923,30.1811183569,30.6178400000,6961.8991958601,9259.1773704800,640.0000000000,0.0000000000,137.0000000000,-6219.4286824394,-691.0476313822,-442.9872985200,267.7915297145,1,777.0000000000,188.0000000000,6587.0598824394,6961.8991958601,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,10.5000000000,188.0000000000,72960.0000000000,777.0000000000,188.0000000000,367.6312000000,6587.0598824394,411.8240000000,6175.2358824394,-6219.4286824394,11413.9883255001,-17633.4170079395,16.3449163449,0.6472930528,-4.1179376114,6263.1978360794,-0.9930116923,30.1811183569,30.6178400000,6961.8991958601,9259.1773704800,640.0000000000,0.0000000000,137.0000000000,-6219.4286824394,-691.0476313822,-442.9872985200,267.7915297145,1,777.0000000000,188.0000000000,6587.0598824394,6961.8991958601,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,10.7500000000,188.0000000000,72960.0000000000,777.0000000000,188.0000000000,367.6312000000,6587.0598824394,411.8240000000,6175.2358824394,-6219.4286824394,11413.9883255001,-17633.4170079395,16.3449163449,0.6472930528,-4.1179376114,6263.1978360794,-0.9930116923,30.1811183569,30.6178400000,6961.8991958601,9259.1773704800,640.0000000000,0.0000000000,137.0000000000,-6219.4286824394,-691.0476313822,-442.9872985200,267.7915297145,1,777.0000000000,188.0000000000,6587.0598824394,6961.8991958601,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,11.0000000000,188.0000000000,72960.0000000000,777.0000000000,188.0000000000,367.6312000000,6587.0598824394,411.8240000000,6175.2358824394,-6219.4286824394,11413.9883255001,-17633.4170079395,16.3449163449,0.6472930528,-4.1179376114,6263.1978360794,-0.9930116923,30.1811183569,30.6178400000,6961.8991958601,9259.1773704800,640.0000000000,0.0000000000,137.0000000000,-6219.4286824394,-691.0476313822,-442.9872985200,267.7915297145,1,777.0000000000,188.0000000000,6587.0598824394,6961.8991958601,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,11.2500000000,188.0000000000,72960.0000000000,777.0000000000,188.0000000000,367.6312000000,6587.0598824394,411.8240000000,6175.2358824394,-6219.4286824394,11413.9883255001,-17633.4170079395,16.3449163449,0.6472930528,-4.1179376114,6263.1978360794,-0.9930116923,30.1811183569,30.6178400000,6961.8991958601,9259.1773704800,640.0000000000,0.0000000000,137.0000000000,-6219.4286824394,-691.0476313822,-442.9872985200,267.7915297145,1,777.0000000000,188.0000000000,6587.0598824394,6961.8991958601,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,11.5000000000,188.0000000000,72960.0000000000,777.0000000000,188.0000000000,367.6312000000,6587.0598824394,411.8240000000,6175.2358824394,-6219.4286824394,11413.9883255001,-17633.4170079395,16.3449163449,0.6472930528,-4.1179376114,6263.1978360794,-0.9930116923,30.1811183569,30.6178400000,6961.8991958601,9259.1773704800,640.0000000000,0.0000000000,137.0000000000,-6219.4286824394,-691.0476313822,-442.9872985200,267.7915297145,1,777.0000000000,188.0000000000,6587.0598824394,6961.8991958601,False,False,,,,,,0,,,False,False,False,0,0
