stop_usd,target_usd,sessions,raw_bars,trades,active_days,gross_pnl,costs,commissions,slippage,net_pnl,positive_mass,loss_mass,win_rate_pct,profit_factor,net_sharpe,mtm_dd_usd,pnl_over_dd,cvar5_loss_usd,worst_loss_usd,clipped_current_winner_net_usd,avoided_current_loser_net_usd,stops,targets,forced_eod,block
0.2500000000,3.0000000000,21.0000000000,8190.0000000000,85.0000000000,21.0000000000,258.7788000000,726.2530293599,50.3650000000,675.8880293599,-467.4742293599,1528.4990897600,-1995.9733191200,20.0000000000,0.7657913436,-3.0909058407,635.3049342800,-0.7358265364,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,67.0000000000,2.0000000000,16.0000000000,0
0.2500000000,3.2500000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,3.5000000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,3.7500000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,4.0000000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,4.2500000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,4.5000000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,4.7500000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,5.0000000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,5.2500000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,5.5000000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,5.7500000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,6.0000000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,6.2500000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,6.5000000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,6.7500000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,7.0000000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,7.2500000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,7.5000000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,7.7500000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
0.2500000000,8.0000000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-263.2212000000,717.7569973599,49.7840000000,667.9729973599,-980.9781973599,1044.4965937600,-2025.4747911200,17.8571428571,0.5156798783,-8.5972161810,1024.7473510000,-0.9572878587,30.5025904000,30.6178400000,378.5369618000,1437.2766229000,68.0000000000,0.0000000000,16.0000000000,0
