stop_usd,target_usd,sessions,raw_bars,trades,active_days,gross_pnl,costs,commissions,slippage,net_pnl,positive_mass,loss_mass,win_rate_pct,profit_factor,net_sharpe,mtm_dd_usd,pnl_over_dd,cvar5_loss_usd,worst_loss_usd,clipped_current_winner_net_usd,avoided_current_loser_net_usd,stops,targets,forced_eod,total_pnl,mean_block_pnl,median_block_pnl,se_mean_block_pnl,positive_blocks,agg_trades,agg_active_days,agg_costs,agg_clipped,viable,pareto,cluster_mean_block_pnl,cluster_pnl_over_dd,cluster_cvar5_loss_usd,cluster_worst_loss_usd,cluster_agg_clipped,viable_neighbor_count,neighbor_ids,viable_neighbor_ids,stable_pareto,is_current,selected_candidate,candidate_fold_anchored_count,candidate_fold_rolling_count
0.2500000000,2.7500000000,188.0000000000,72960.0000000000,761.0000000000,188.0000000000,60.2230000000,6511.5747372794,460.5720000000,6051.0027372794,-6451.3517372794,12367.5183246801,-18818.8700619595,16.2943495401,0.6571870832,-4.2527844716,6775.1617352794,-0.9522063073,33.2325856021,33.6918000000,13101.4279974601,12801.0863561000,615.0000000000,25.0000000000,121.0000000000,-6451.3517372794,-716.8168596977,-834.4176186399,246.0439845397,2,761.0000000000,188.0000000000,6511.5747372794,13101.4279974602,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,3.0000000000,188.0000000000,72960.0000000000,751.0000000000,188.0000000000,275.4160000000,6426.0253186794,454.4890000000,5971.5363186794,-6150.6093186794,12437.6403212801,-18588.2496399595,16.2450066578,0.6691130452,-3.9667190310,6474.4193166794,-0.9499862486,33.2472048021,33.6918000000,13126.3830054601,12846.5727561000,608.0000000000,21.0000000000,122.0000000000,-6150.6093186794,-683.4010354088,-735.5530206399,252.0716657270,2,751.0000000000,188.0000000000,6426.0253186794,13126.3830054602,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,3.2500000000,188.0000000000,72960.0000000000,750.0000000000,188.0000000000,513.6860000000,6417.4503006794,453.8940000000,5963.5563006794,-5903.7643006794,12654.7270092801,-18558.4913099595,16.2666666667,0.6818833922,-3.7194038984,6227.5742986795,-0.9480038322,33.2472048021,33.6918000000,13140.1402534601,12846.5727561000,607.0000000000,18.0000000000,125.0000000000,-5903.7643006794,-655.9738111866,-668.5396206399,261.6348976678,2,750.0000000000,188.0000000000,6417.4503006794,13140.1402534602,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,3.5000000000,188.0000000000,72960.0000000000,741.0000000000,188.0000000000,169.9740000000,6340.4128854794,448.3290000000,5892.0838854794,-6170.4388854794,12201.8086048801,-18372.2474903595,16.0593792173,0.6641434920,-3.8325075344,6494.2488834794,-0.9501389608,33.2472048021,33.6918000000,13058.3621700601,12876.9338421000,601.0000000000,13.0000000000,127.0000000000,-6170.4388854794,-685.6043206088,-778.1606322599,256.8400344429,2,741.0000000000,188.0000000000,6340.4128854794,13058.3621700602,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,3.7500000000,188.0000000000,72960.0000000000,742.0000000000,188.0000000000,205.2740000000,6348.9647880394,448.9800000000,5899.9847880394,-6143.6907880394,12292.2183928801,-18435.9091809195,15.9029649596,0.6667541195,-3.7986075123,6467.5007860394,-0.9499327470,33.2472048021,33.6918000000,13110.1942320601,12876.9338421000,603.0000000000,12.0000000000,127.0000000000,-6143.6907880394,-682.6323097822,-818.0863442599,257.8046189478,2,742.0000000000,188.0000000000,6348.9647880394,13110.1942320602,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,4.0000000000,188.0000000000,72960.0000000000,731.0000000000,188.0000000000,26.9660000000,6254.4485084394,441.9170000000,5812.5315084394,-6227.4825084394,11928.2197804801,-18155.7022889195,15.8686730506,0.6569957797,-3.8640912162,6551.2925064395,-0.9505731125,33.1638071524,33.6918000000,13204.1303160601,12899.0895221000,595.0000000000,8.0000000000,128.0000000000,-6227.4825084394,-691.9425009377,-753.4906026399,271.1992106820,2,731.0000000000,188.0000000000,6254.4485084394,13204.1303160602,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,4.2500000000,188.0000000000,72960.0000000000,729.0000000000,188.0000000000,215.3654000000,6237.3952175194,440.7200000000,5796.6752175194,-6022.0298175194,12073.8718103601,-18095.9016278795,15.9122085048,0.6672158182,-3.6644085222,6345.8398155195,-0.9489728692,33.1638071524,33.6918000000,13204.1303160601,12929.9075521000,593.0000000000,7.0000000000,129.0000000000,-6022.0298175194,-669.1144241688,-706.9501782599,277.2159603223,2,729.0000000000,188.0000000000,6237.3952175194,13204.1303160602,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,4.5000000000,188.0000000000,72960.0000000000,728.0000000000,188.0000000000,113.8454000000,6228.8827165594,440.1180000000,5788.7647165594,-6115.0373165594,11980.8740463601,-18095.9113629195,15.7967032967,0.6620763003,-3.7379478257,6438.8473145595,-0.9497099431,33.1638071524,33.6918000000,13266.0953800601,12929.9075521000,593.0000000000,6.0000000000,129.0000000000,-6115.0373165594,-679.4485907288,-687.1643898399,279.9828889893,2,728.0000000000,188.0000000000,6228.8827165594,13266.0953800602,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,4.7500000000,188.0000000000,72960.0000000000,724.0000000000,188.0000000000,283.2454000000,6194.6453055194,437.6190000000,5757.0263055194,-5911.3999055194,12061.0337163601,-17972.4336218795,15.8839779006,0.6710851724,-3.5363375994,6235.2099035195,-0.9480675065,33.1638071524,33.6918000000,13266.0953800601,12929.9075521000,589.0000000000,5.0000000000,130.0000000000,-5911.3999055194,-656.8222117244,-687.1643898399,286.0387064200,2,724.0000000000,188.0000000000,6194.6453055194,13266.0953800602,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,5.0000000000,188.0000000000,72960.0000000000,722.0000000000,188.0000000000,331.3254000000,6177.4970055194,436.4360000000,5741.0610055194,-5846.1716055194,12066.8882503601,-17913.0598558795,15.9279778393,0.6736363495,-3.4636600445,6169.9816035195,-0.9475184824,33.1638071524,33.6918000000,13266.0953800601,12959.9599081000,587.0000000000,4.0000000000,131.0000000000,-5846.1716055194,-649.5746228355,-687.1643898399,287.1619243577,2,722.0000000000,188.0000000000,6177.4970055194,13266.0953800602,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,5.2500000000,188.0000000000,72960.0000000000,722.0000000000,188.0000000000,235.4018000000,6177.4182473594,436.3800000000,5741.0382473594,-5942.0164473594,11969.2862676401,-17911.3027149995,15.9279778393,0.6682532509,-3.5787175594,6265.8264453595,-0.9483212628,33.1638071524,33.6918000000,13266.0953800601,12959.9599081000,587.0000000000,4.0000000000,131.0000000000,-5942.0164473594,-660.2240497066,-687.1643898399,275.7180181618,2,722.0000000000,188.0000000000,6177.4182473594,13266.0953800602,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,5.5000000000,188.0000000000,72960.0000000000,720.0000000000,188.0000000000,68.1288000000,6160.3730476394,435.2320000000,5725.1410476394,-6092.2442476394,11790.0235662401,-17882.2678138795,15.8333333333,0.6593136670,-3.7184271075,6416.0542456395,-0.9495312874,33.1775733511,33.6918000000,13266.0953800601,12959.9599081000,586.0000000000,2.0000000000,132.0000000000,-6092.2442476394,-676.9160275155,-687.1643898399,267.9056178543,2,720.0000000000,188.0000000000,6160.3730476394,13266.0953800602,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,5.7500000000,188.0000000000,72960.0000000000,720.0000000000,188.0000000000,112.1288000000,6160.3642476394,435.2320000000,5725.1322476394,-6048.2354476394,11834.0323662401,-17882.2678138795,15.8333333333,0.6617746971,-3.6709357647,6372.0454456395,-0.9491827231,33.1775733511,33.6918000000,13266.0953800601,12959.9599081000,586.0000000000,2.0000000000,132.0000000000,-6048.2354476394,-672.0261608488,-687.1643898399,269.6913315259,2,720.0000000000,188.0000000000,6160.3642476394,13266.0953800602,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,6.0000000000,188.0000000000,72960.0000000000,719.0000000000,188.0000000000,178.8788000000,6151.7601336394,434.5950000000,5717.1651336394,-5972.8813336394,11878.0411662401,-17850.9224998795,15.8553546592,0.6654020915,-3.5868758937,6296.6913316395,-0.9485745797,33.1775733511,33.6918000000,13266.0953800601,12959.9599081000,585.0000000000,2.0000000000,132.0000000000,-5972.8813336394,-663.6534815155,-687.1643898399,273.8056531710,2,719.0000000000,188.0000000000,6151.7601336394,13266.0953800602,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,6.2500000000,188.0000000000,72960.0000000000,719.0000000000,188.0000000000,222.8788000000,6151.7513336394,434.5950000000,5717.1563336394,-5928.8725336394,11922.0499662401,-17850.9224998795,15.8553546592,0.6678674431,-3.5387072638,6252.6825316395,-0.9482126277,33.1775733511,33.6918000000,13266.0953800601,12959.9599081000,585.0000000000,2.0000000000,132.0000000000,-5928.8725336394,-658.7636148488,-687.1643898399,275.6564894369,2,719.0000000000,188.0000000000,6151.7513336394,13266.0953800602,False,False,,,,,,0,,,False,False,False,0,0
