stop_usd,target_usd,sessions,raw_bars,trades,active_days,gross_pnl,costs,commissions,slippage,net_pnl,positive_mass,loss_mass,win_rate_pct,profit_factor,net_sharpe,mtm_dd_usd,pnl_over_dd,cvar5_loss_usd,worst_loss_usd,clipped_current_winner_net_usd,avoided_current_loser_net_usd,stops,targets,forced_eod,total_pnl,mean_block_pnl,median_block_pnl,se_mean_block_pnl,positive_blocks,agg_trades,agg_active_days,agg_costs,agg_clipped,viable,pareto,cluster_mean_block_pnl,cluster_pnl_over_dd,cluster_cvar5_loss_usd,cluster_worst_loss_usd,cluster_agg_clipped,viable_neighbor_count,neighbor_ids,viable_neighbor_ids,stable_pareto,one_se,is_current,selected_candidate,candidate_fold_anchored_count,candidate_fold_rolling_count
0.2500000000,2.7500000000,188.0000000000,72960.0000000000,1279.0000000000,187.0000000000,-2005.5576000000,10508.3489725988,392.7700000000,10115.5789725988,-12513.9065725988,9368.9696922401,-21882.8762648389,10.2423768569,0.4281416016,-10.0106124021,12851.6096535389,-0.9737228962,21.7686387087,22.1384900000,9075.2687525001,6731.5638185800,1133.0000000000,61.0000000000,85.0000000000,-12513.9065725988,-1390.4340636221,-1464.2720553399,153.3251067020,0,1279.0000000000,187.0000000000,10508.3489725988,9075.2687525001,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,3.0000000000,188.0000000000,72960.0000000000,1263.0000000000,187.0000000000,-2060.8376000000,10376.4468471189,387.7650000000,9988.6818471189,-12437.2844471189,9253.3473065201,-21690.6317536390,9.8178939034,0.4266057076,-9.7694974436,12798.7422780590,-0.9717583319,21.7686387087,22.1384900000,9070.6988765001,6743.5662185800,1123.0000000000,53.0000000000,87.0000000000,-12437.2844471189,-1381.9204941243,-1415.5279053399,150.9410585776,0,1263.0000000000,187.0000000000,10376.4468471189,9070.6988765001,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,3.2500000000,188.0000000000,72960.0000000000,1258.0000000000,187.0000000000,-2455.1148000000,10335.4580725589,386.5260000000,9948.9320725589,-12790.5728725589,8903.2219630801,-21693.7948356390,9.5389507154,0.4104040824,-10.2452025163,12948.9901034990,-0.9877660551,21.7729721168,22.1384900000,9149.6131965001,6587.5350185800,1124.0000000000,45.0000000000,89.0000000000,-12790.5728725589,-1421.1747636177,-1366.7837553399,145.7099404589,0,1258.0000000000,187.0000000000,10335.4580725589,9149.6131965001,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,3.5000000000,188.0000000000,72960.0000000000,1246.0000000000,187.0000000000,-2292.3548000000,10237.8257565589,383.2500000000,9854.5757565589,-12530.1805565589,9011.1384530801,-21541.3190096390,9.4703049759,0.4183187877,-9.6514580711,12688.5977874989,-0.9875149931,21.7729721168,22.1384900000,9118.6073049001,6587.5350185800,1116.0000000000,39.0000000000,91.0000000000,-12530.1805565589,-1392.2422840621,-1294.8687313599,143.1684496460,0,1246.0000000000,187.0000000000,10237.8257565589,9118.6073049001,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,3.7500000000,188.0000000000,72960.0000000000,1235.0000000000,187.0000000000,-2089.3142000000,10147.0752443989,379.7710000000,9767.3042443989,-12236.3894443989,9107.5045392001,-21343.8939835990,9.4736842105,0.4267030443,-9.2715448543,12394.8066753390,-0.9872190640,21.7774042800,22.1384900000,9100.3936629001,6587.5350185800,1106.0000000000,34.0000000000,95.0000000000,-12236.3894443989,-1359.5988271554,-1270.6188813599,153.1880210763,0,1235.0000000000,187.0000000000,10147.0752443989,9100.3936629001,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,4.0000000000,188.0000000000,72960.0000000000,1225.0000000000,187.0000000000,-1944.3742000000,10065.2709404389,376.8240000000,9688.4469404389,-12009.6451404389,9202.1648632001,-21211.8100036390,9.3061224490,0.4338227083,-8.9030227198,12168.0623713790,-0.9869808992,21.7774042800,22.1384900000,9093.7623369001,6587.5350185800,1099.0000000000,30.0000000000,96.0000000000,-12009.6451404389,-1334.4050156043,-1246.3690313599,155.4572624278,0,1225.0000000000,187.0000000000,10065.2709404389,9093.7623369001,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,4.2500000000,188.0000000000,72960.0000000000,1214.0000000000,187.0000000000,-2436.9142000000,9974.7344108389,373.4570000000,9601.2774108389,-12411.6486108389,8668.7351232001,-21080.3837340390,9.0609555189,0.4112228332,-9.7417088815,12570.0658417790,-0.9873972632,21.7819609075,22.1384900000,9093.7623369001,6587.5350185800,1092.0000000000,25.0000000000,97.0000000000,-12411.6486108389,-1379.0720678710,-1374.9697217599,167.1947920349,0,1214.0000000000,187.0000000000,9974.7344108389,9093.7623369001,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,4.5000000000,188.0000000000,72960.0000000000,1208.0000000000,187.0000000000,-3008.1142000000,9925.9599808389,371.7420000000,9554.2179808389,-12934.0741808389,8108.0446852001,-21042.1188660390,8.7748344371,0.3853245358,-10.4537834010,13092.4914117790,-0.9879001463,21.7819609075,22.1384900000,9093.7623369001,6587.5350185800,1090.0000000000,19.0000000000,99.0000000000,-12934.0741808389,-1437.1193534265,-1362.4722217599,147.3405141002,0,1208.0000000000,187.0000000000,9925.9599808389,9093.7623369001,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,4.7500000000,188.0000000000,72960.0000000000,1206.0000000000,187.0000000000,-3204.3642000000,9909.7247988389,371.1680000000,9538.5567988389,-13114.0889988389,7928.8515112001,-21042.9405100390,8.6235489221,0.3767938947,-10.6655851947,13272.5062297790,-0.9880642564,21.7819609075,22.1384900000,9244.5906789001,6587.5350185800,1090.0000000000,17.0000000000,99.0000000000,-13114.0889988389,-1457.1209998710,-1349.9747217599,129.1363020232,0,1206.0000000000,187.0000000000,9909.7247988389,9244.5906789001,False,False,,,,,,0,,,False,False,False,False,0,0
0.2500000000,5.0000000000,188.0000000000,72960.0000000000,1198.0000000000,187.0000000000,-3130.9511000000,9844.3109468189,368.8580000000,9475.4529468189,-12975.2620468189,7938.2448818201,-20913.5069286390,8.6811352254,0.3795750234,-10.4035059505,13133.6792777590,-0.9879380920,21.7865192560,22.1384900000,9244.5906789001,6587.5350185800,1084.0000000000,14.0000000000,100.0000000000,-12975.2620468189,-1441.6957829799,-1337.4772217599,127.3502780730,0,1198.0000000000,187.0000000000,9844.3109468189,9244.5906789001,False,False,,,,,,0,,,False,False,False,False,0,0
