stop_usd,target_usd,sessions,raw_bars,trades,active_days,gross_pnl,costs,commissions,slippage,net_pnl,positive_mass,loss_mass,win_rate_pct,profit_factor,net_sharpe,mtm_dd_usd,pnl_over_dd,cvar5_loss_usd,worst_loss_usd,clipped_current_winner_net_usd,avoided_current_loser_net_usd,stops,targets,forced_eod,block
0.2500000000,12.0000000000,21.0000000000,8190.0000000000,83.0000000000,21.0000000000,-276.7003000000,710.3098056999,50.0640000000,660.2458056999,-987.0101056999,1161.6607419400,-2148.6708476399,12.0481927711,0.5406415521,-5.3460367776,1193.3122969200,-0.8271180212,32.9010311360,32.9270380000,1147.3228680000,1712.4426518400,71.0000000000,0.0000000000,12.0000000000,0
0.2500000000,12.2500000000,21.0000000000,8190.0000000000,83.0000000000,21.0000000000,-276.7003000000,710.3098056999,50.0640000000,660.2458056999,-987.0101056999,1161.6607419400,-2148.6708476399,12.0481927711,0.5406415521,-5.3460367776,1193.3122969200,-0.8271180212,32.9010311360,32.9270380000,1147.3228680000,1712.4426518400,71.0000000000,0.0000000000,12.0000000000,0
0.2500000000,12.5000000000,21.0000000000,8190.0000000000,83.0000000000,21.0000000000,-276.7003000000,710.3098056999,50.0640000000,660.2458056999,-987.0101056999,1161.6607419400,-2148.6708476399,12.0481927711,0.5406415521,-5.3460367776,1193.3122969200,-0.8271180212,32.9010311360,32.9270380000,1147.3228680000,1712.4426518400,71.0000000000,0.0000000000,12.0000000000,0
0.2500000000,12.7500000000,21.0000000000,8190.0000000000,83.0000000000,21.0000000000,-276.7003000000,710.3098056999,50.0640000000,660.2458056999,-987.0101056999,1161.6607419400,-2148.6708476399,12.0481927711,0.5406415521,-5.3460367776,1193.3122969200,-0.8271180212,32.9010311360,32.9270380000,1147.3228680000,1712.4426518400,71.0000000000,0.0000000000,12.0000000000,0
0.2500000000,13.0000000000,21.0000000000,8190.0000000000,83.0000000000,21.0000000000,-276.7003000000,710.3098056999,50.0640000000,660.2458056999,-987.0101056999,1161.6607419400,-2148.6708476399,12.0481927711,0.5406415521,-5.3460367776,1193.3122969200,-0.8271180212,32.9010311360,32.9270380000,1147.3228680000,1712.4426518400,71.0000000000,0.0000000000,12.0000000000,0
0.2500000000,13.2500000000,21.0000000000,8190.0000000000,83.0000000000,21.0000000000,-276.7003000000,710.3098056999,50.0640000000,660.2458056999,-987.0101056999,1161.6607419400,-2148.6708476399,12.0481927711,0.5406415521,-5.3460367776,1193.3122969200,-0.8271180212,32.9010311360,32.9270380000,1147.3228680000,1712.4426518400,71.0000000000,0.0000000000,12.0000000000,0
0.2500000000,13.5000000000,21.0000000000,8190.0000000000,83.0000000000,21.0000000000,-276.7003000000,710.3098056999,50.0640000000,660.2458056999,-987.0101056999,1161.6607419400,-2148.6708476399,12.0481927711,0.5406415521,-5.3460367776,1193.3122969200,-0.8271180212,32.9010311360,32.9270380000,1147.3228680000,1712.4426518400,71.0000000000,0.0000000000,12.0000000000,0
0.2500000000,13.7500000000,21.0000000000,8190.0000000000,83.0000000000,21.0000000000,-276.7003000000,710.3098056999,50.0640000000,660.2458056999,-987.0101056999,1161.6607419400,-2148.6708476399,12.0481927711,0.5406415521,-5.3460367776,1193.3122969200,-0.8271180212,32.9010311360,32.9270380000,1147.3228680000,1712.4426518400,71.0000000000,0.0000000000,12.0000000000,0
0.2500000000,14.0000000000,21.0000000000,8190.0000000000,83.0000000000,21.0000000000,-276.7003000000,710.3098056999,50.0640000000,660.2458056999,-987.0101056999,1161.6607419400,-2148.6708476399,12.0481927711,0.5406415521,-5.3460367776,1193.3122969200,-0.8271180212,32.9010311360,32.9270380000,1147.3228680000,1712.4426518400,71.0000000000,0.0000000000,12.0000000000,0
0.2500000000,14.2500000000,21.0000000000,8190.0000000000,83.0000000000,21.0000000000,-276.7003000000,710.3098056999,50.0640000000,660.2458056999,-987.0101056999,1161.6607419400,-2148.6708476399,12.0481927711,0.5406415521,-5.3460367776,1193.3122969200,-0.8271180212,32.9010311360,32.9270380000,1147.3228680000,1712.4426518400,71.0000000000,0.0000000000,12.0000000000,0
0.2500000000,14.5000000000,21.0000000000,8190.0000000000,83.0000000000,21.0000000000,-276.7003000000,710.3098056999,50.0640000000,660.2458056999,-987.0101056999,1161.6607419400,-2148.6708476399,12.0481927711,0.5406415521,-5.3460367776,1193.3122969200,-0.8271180212,32.9010311360,32.9270380000,1147.3228680000,1712.4426518400,71.0000000000,0.0000000000,12.0000000000,0
0.2500000000,14.7500000000,21.0000000000,8190.0000000000,83.0000000000,21.0000000000,-276.7003000000,710.3098056999,50.0640000000,660.2458056999,-987.0101056999,1161.6607419400,-2148.6708476399,12.0481927711,0.5406415521,-5.3460367776,1193.3122969200,-0.8271180212,32.9010311360,32.9270380000,1147.3228680000,1712.4426518400,71.0000000000,0.0000000000,12.0000000000,0
0.2500000000,15.0000000000,21.0000000000,8190.0000000000,83.0000000000,21.0000000000,-276.7003000000,710.3098056999,50.0640000000,660.2458056999,-987.0101056999,1161.6607419400,-2148.6708476399,12.0481927711,0.5406415521,-5.3460367776,1193.3122969200,-0.8271180212,32.9010311360,32.9270380000,1147.3228680000,1712.4426518400,71.0000000000,0.0000000000,12.0000000000,0
0.5000000000,0.2500000000,21.0000000000,8190.0000000000,107.0000000000,21.0000000000,-892.3600000000,914.7981362399,63.9030000000,850.8951362399,-1807.1581362399,710.8191097200,-2517.9772459600,51.4018691589,0.2822976700,-13.7283772606,1822.7943422399,-0.9914218485,56.8881724933,57.1818880000,1221.1058050000,2097.8164820000,46.0000000000,55.0000000000,6.0000000000,0
0.5000000000,0.5000000000,21.0000000000,8190.0000000000,93.0000000000,21.0000000000,-1327.4200000000,794.9783283599,55.4330000000,739.5453283599,-2122.3983283599,946.1777902000,-3068.5761185599,31.1827956989,0.3083442462,-18.4116872847,2171.6131207800,-0.9773372191,56.9412379360,57.1667560000,1122.3548810000,1915.7390252800,56.0000000000,27.0000000000,10.0000000000,0
0.5000000000,0.7500000000,21.0000000000,8190.0000000000,89.0000000000,21.0000000000,-1310.5400000000,760.9362051599,53.1160000000,707.8202051599,-2071.4762051599,1125.5305828400,-3197.0067879999,24.7191011236,0.3520576143,-16.3704301542,2169.8780259999,-0.9546509898,57.0476235360,57.1667560000,1012.8508810000,1748.1797252800,59.0000000000,20.0000000000,10.0000000000,0
0.5000000000,1.0000000000,21.0000000000,8190.0000000000,85.0000000000,21.0000000000,-1350.4250000000,726.8150841599,50.8550000000,675.9600841599,-2077.2400841599,1166.7353778400,-3243.9754619999,20.0000000000,0.3596622081,-16.0362351655,2168.3223985800,-0.9579941090,57.0476235360,57.1667560000,924.0301250000,1539.7659752800,60.0000000000,14.0000000000,11.0000000000,0
0.5000000000,1.2500000000,21.0000000000,8190.0000000000,84.0000000000,21.0000000000,-1204.0150000000,718.3550781599,50.2810000000,668.0740781599,-1922.3700781599,1344.3983798400,-3266.7684579999,19.0476190476,0.4115377007,-14.5543154920,2049.0417329999,-0.9381800513,57.0476235360,57.1667560000,855.5329220000,1584.7654752800,61.0000000000,12.0000000000,11.0000000000,0
0.5000000000,1.5000000000,21.0000000000,8190.0000000000,82.0000000000,21.0000000000,-1063.6650000000,701.2231415199,49.0350000000,652.1881415199,-1764.8881415199,1452.3741338400,-3217.2622753599,18.2926829268,0.4514316862,-14.2253556703,1931.0597963599,-0.9139479496,57.0476235360,57.1667560000,882.3926900000,1629.7649752800,60.0000000000,10.0000000000,12.0000000000,0
0.5000000000,1.7500000000,21.0000000000,8190.0000000000,81.0000000000,21.0000000000,-808.4150000000,692.5987203599,48.4750000000,644.1237203599,-1501.0137203599,1667.6238390000,-3168.6375593599,18.5185185185,0.5262904980,-11.3075891283,1761.3181443600,-0.8522104454,57.0476235360,57.1667560000,837.1336400000,1674.7644752800,59.0000000000,10.0000000000,12.0000000000,0
