stop_usd,target_usd,sessions,raw_bars,trades,active_days,gross_pnl,costs,commissions,slippage,net_pnl,positive_mass,loss_mass,win_rate_pct,profit_factor,net_sharpe,mtm_dd_usd,pnl_over_dd,cvar5_loss_usd,worst_loss_usd,clipped_current_winner_net_usd,avoided_current_loser_net_usd,stops,targets,forced_eod,total_pnl,mean_block_pnl,median_block_pnl,se_mean_block_pnl,positive_blocks,agg_trades,agg_active_days,agg_costs,agg_clipped,viable,pareto,cluster_mean_block_pnl,cluster_pnl_over_dd,cluster_cvar5_loss_usd,cluster_worst_loss_usd,cluster_agg_clipped,viable_neighbor_count,neighbor_ids,viable_neighbor_ids,stable_pareto,is_current,selected_candidate,candidate_fold_anchored_count,candidate_fold_rolling_count
0.2500000000,2.7500000000,188.0000000000,72960.0000000000,1023.0000000000,187.0000000000,2322.9592000000,8600.7183984791,478.1840000000,8122.5343984791,-6277.7591984791,15548.9351417001,-21826.6943401792,14.2717497556,0.7123815865,-3.9913514545,6613.6235414192,-0.9492162896,30.9131047492,32.9270380000,13496.8395536201,14530.1942593400,865.0000000000,62.0000000000,96.0000000000,-6277.7591984791,-697.5287998310,-894.8033919999,230.5887137485,2,1023.0000000000,187.0000000000,8600.7183984791,13496.8395536201,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,3.0000000000,188.0000000000,72960.0000000000,1004.0000000000,187.0000000000,2202.0142000000,8440.5606534791,469.0070000000,7971.5536534791,-6238.5464534791,15243.9572267001,-21482.5036801793,13.9442231076,0.7095987253,-3.9647798587,6451.4024781392,-0.9670062401,30.9444837051,32.9270380000,13232.9085656201,14564.2010593400,853.0000000000,51.0000000000,100.0000000000,-6238.5464534791,-693.1718281643,-890.8547759999,238.9836593282,2,1004.0000000000,187.0000000000,8440.5606534791,13232.9085656201,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,3.2500000000,188.0000000000,72960.0000000000,976.0000000000,187.0000000000,1937.7242000000,8204.4027850392,454.9370000000,7749.4657850392,-6266.6785850392,14641.5429367001,-20908.2215217393,13.7295081967,0.7002768228,-3.9772212829,6481.3888856993,-0.9668727946,30.9225746727,32.9270380000,12970.4178656201,14122.1126593400,832.0000000000,40.0000000000,104.0000000000,-6266.6785850392,-696.2976205599,-818.5973259999,239.1022614602,2,976.0000000000,187.0000000000,8204.4027850392,12970.4178656201,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,3.5000000000,188.0000000000,72960.0000000000,946.0000000000,187.0000000000,1784.2980000000,7952.6734819992,441.1750000000,7511.4984819992,-6168.3754819992,14166.3435999401,-20334.7190819393,13.4249471459,0.6966579446,-3.9421481526,6428.8361326592,-0.9594855670,30.9570458533,32.9270380000,13445.8782883801,14200.8797813400,809.0000000000,31.0000000000,106.0000000000,-6168.3754819992,-685.3750535555,-868.3557642599,232.7826826669,2,946.0000000000,187.0000000000,7952.6734819992,13445.8782883801,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,3.7500000000,188.0000000000,72960.0000000000,938.0000000000,187.0000000000,1658.6130000000,7885.7425929992,437.5980000000,7448.1445929992,-6227.1295929992,13945.1931449401,-20172.3227379393,13.4328358209,0.6913032934,-3.9841101076,6323.8577569992,-0.9847042474,31.0593466587,32.9270380000,13895.8999423801,14298.1958593400,802.0000000000,25.0000000000,111.0000000000,-6227.1295929992,-691.9032881110,-841.0790069999,249.4503702167,2,938.0000000000,187.0000000000,7885.7425929992,13895.8999423801,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,4.0000000000,188.0000000000,72960.0000000000,919.0000000000,187.0000000000,867.6916000000,7725.8755497192,428.8060000000,7297.0695497192,-6858.1839497192,12986.5962773001,-19844.7802270193,13.0576713819,0.6544086721,-4.5316694079,6954.9121137192,-0.9860921084,31.0817575739,32.9270380000,14356.1037573801,14354.4512779000,789.0000000000,19.0000000000,111.0000000000,-6858.1839497192,-762.0204388577,-970.4811111599,277.0405648370,2,919.0000000000,187.0000000000,7725.8755497192,14356.1037573801,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,4.2500000000,188.0000000000,72960.0000000000,915.0000000000,187.0000000000,1206.0916000000,7692.2704877192,426.9510000000,7265.3194877192,-6486.1788877192,13258.7276073001,-19744.9064950193,13.1147540984,0.6715011596,-4.2028206825,6582.9070517192,-0.9853061629,31.0817575739,32.9270380000,14356.1037573801,14378.8932619000,785.0000000000,18.0000000000,112.0000000000,-6486.1788877192,-720.6865430799,-950.9772111599,285.8545904493,3,915.0000000000,187.0000000000,7692.2704877192,14356.1037573801,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,4.5000000000,188.0000000000,72960.0000000000,904.0000000000,187.0000000000,1267.1816000000,7599.5779437192,421.6170000000,7177.9609437192,-6332.3963437192,13179.0361653001,-19511.4325090193,13.0530973451,0.6754520028,-4.0789115799,6429.1245077193,-0.9849546911,31.0817575739,32.9270380000,14449.9225173801,14405.1040479000,776.0000000000,16.0000000000,112.0000000000,-6332.3963437192,-703.5995937466,-931.4733111599,286.0764438642,3,904.0000000000,187.0000000000,7599.5779437192,14449.9225173801,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,4.7500000000,188.0000000000,72960.0000000000,894.0000000000,187.0000000000,966.2966000000,7516.0157991192,417.4730000000,7098.5427991192,-6549.7191991193,12774.5827383001,-19324.3019374193,12.9753914989,0.6610630894,-4.2538900346,6646.4473631192,-0.9854466366,31.1218576533,32.9270380000,14604.1338193801,14472.3629079000,768.0000000000,12.0000000000,114.0000000000,-6549.7191991192,-727.7465776799,-911.9694111599,287.1248228127,3,894.0000000000,187.0000000000,7516.0157991192,14604.1338193801,False,False,,,,,,0,,,False,False,False,0,0
0.2500000000,5.0000000000,188.0000000000,72960.0000000000,891.0000000000,187.0000000000,1125.3516000000,7490.7719821192,416.0310000000,7074.7409821192,-6365.4203821193,12882.1511273001,-19247.5715094194,13.0190796857,0.6692870901,-4.0734868228,6462.1485461192,-0.9850315784,31.1218576533,32.9270380000,14604.1338193801,14495.9422139000,765.0000000000,10.0000000000,116.0000000000,-6365.4203821192,-707.2689313466,-892.4655111599,292.3310614706,3,891.0000000000,187.0000000000,7490.7719821192,14604.1338193801,False,False,,,,,,0,,,False,False,False,0,0
