stop_usd,target_usd,sessions,raw_bars,trades,active_trade_days,generated_flat_signals,ignored_signals_while_open,gross_pnl,costs,commissions,slippage,net_pnl,net_return_pct,win_rate_pct,profit_factor,net_sharpe,net_sortino,max_drawdown_usd_daily,max_drawdown_pct_daily,avg_net_trade,avg_duration_bars,stops,targets,forced_eod,avg_gross_risk_usd,avg_gross_reward_usd
11.7500000000,9.0000000000,125.0000000000,48390.0000000000,127.0000000000,124.0000000000,127.0000000000,1568.0000000000,3427.0555000000,1040.5787741399,36.4140000000,1004.1647741399,2386.4767258601,2.3864767259,55.9055118110,1.4981280668,2.3659360417,4.0273023925,689.7086528800,0.6733589297,18.7911553217,247.3700787402,0.0000000000,4.0000000000,123.0000000000,481.2874015748,368.6456692913
12.0000000000,9.0000000000,125.0000000000,48390.0000000000,127.0000000000,124.0000000000,127.0000000000,1568.0000000000,3427.0555000000,1040.5787741399,36.4140000000,1004.1647741399,2386.4767258601,2.3864767259,55.9055118110,1.4981280668,2.3659360417,4.0273023925,689.7086528800,0.6733589297,18.7911553217,247.3700787402,0.0000000000,4.0000000000,123.0000000000,491.5275590551,368.6456692913
12.2500000000,9.0000000000,125.0000000000,48390.0000000000,127.0000000000,124.0000000000,127.0000000000,1568.0000000000,3427.0555000000,1040.5787741399,36.4140000000,1004.1647741399,2386.4767258601,2.3864767259,55.9055118110,1.4981280668,2.3659360417,4.0273023925,689.7086528800,0.6733589297,18.7911553217,247.3700787402,0.0000000000,4.0000000000,123.0000000000,501.7677165354,368.6456692913
12.5000000000,9.0000000000,125.0000000000,48390.0000000000,127.0000000000,124.0000000000,127.0000000000,1568.0000000000,3427.0555000000,1040.5787741399,36.4140000000,1004.1647741399,2386.4767258601,2.3864767259,55.9055118110,1.4981280668,2.3659360417,4.0273023925,689.7086528800,0.6733589297,18.7911553217,247.3700787402,0.0000000000,4.0000000000,123.0000000000,512.0078740157,368.6456692913
12.7500000000,9.0000000000,125.0000000000,48390.0000000000,127.0000000000,124.0000000000,127.0000000000,1568.0000000000,3427.0555000000,1040.5787741399,36.4140000000,1004.1647741399,2386.4767258601,2.3864767259,55.9055118110,1.4981280668,2.3659360417,4.0273023925,689.7086528800,0.6733589297,18.7911553217,247.3700787402,0.0000000000,4.0000000000,123.0000000000,522.2480314961,368.6456692913
13.0000000000,9.0000000000,125.0000000000,48390.0000000000,127.0000000000,124.0000000000,127.0000000000,1568.0000000000,3427.0555000000,1040.5787741399,36.4140000000,1004.1647741399,2386.4767258601,2.3864767259,55.9055118110,1.4981280668,2.3659360417,4.0273023925,689.7086528800,0.6733589297,18.7911553217,247.3700787402,0.0000000000,4.0000000000,123.0000000000,532.4881889764,368.6456692913
13.2500000000,9.0000000000,125.0000000000,48390.0000000000,127.0000000000,124.0000000000,127.0000000000,1568.0000000000,3427.0555000000,1040.5787741399,36.4140000000,1004.1647741399,2386.4767258601,2.3864767259,55.9055118110,1.4981280668,2.3659360417,4.0273023925,689.7086528800,0.6733589297,18.7911553217,247.3700787402,0.0000000000,4.0000000000,123.0000000000,542.7283464567,368.6456692913
13.5000000000,9.0000000000,125.0000000000,48390.0000000000,127.0000000000,124.0000000000,127.0000000000,1568.0000000000,3427.0555000000,1040.5787741399,36.4140000000,1004.1647741399,2386.4767258601,2.3864767259,55.9055118110,1.4981280668,2.3659360417,4.0273023925,689.7086528800,0.6733589297,18.7911553217,247.3700787402,0.0000000000,4.0000000000,123.0000000000,552.9685039370,368.6456692913
13.7500000000,9.0000000000,125.0000000000,48390.0000000000,127.0000000000,124.0000000000,127.0000000000,1568.0000000000,3427.0555000000,1040.5787741399,36.4140000000,1004.1647741399,2386.4767258601,2.3864767259,55.9055118110,1.4981280668,2.3659360417,4.0273023925,689.7086528800,0.6733589297,18.7911553217,247.3700787402,0.0000000000,4.0000000000,123.0000000000,563.2086614173,368.6456692913
14.0000000000,9.0000000000,125.0000000000,48390.0000000000,127.0000000000,124.0000000000,127.0000000000,1568.0000000000,3427.0555000000,1040.5787741399,36.4140000000,1004.1647741399,2386.4767258601,2.3864767259,55.9055118110,1.4981280668,2.3659360417,4.0273023925,689.7086528800,0.6733589297,18.7911553217,247.3700787402,0.0000000000,4.0000000000,123.0000000000,573.4488188976,368.6456692913
