trade_id,ticker,direction,entry_time,entry_price,exit_time,exit_price,shares,position_value,gross_pnl,commission,slippage,net_pnl,return_pct,exit_reason,duration_bars,entry_z_score,exit_z_score
48,NVDA,1,2024-11-08 11:05:00-05:00,146.594313,2024-11-08 11:13:00-05:00,147.350524,136,19932.84,110.83999999999969,0.9520000000000001,7.995303999998669,101.89269600000102,0.005111800225156125,TAKE_PROFIT,8,-2.3855088734203322,0.91070063441332
49,NVDA,-1,2024-11-08 15:18:00-05:00,147.290536,2024-11-08 15:56:00-05:00,147.609516,135,19888.2,-35.10000000000261,0.9450000000000001,7.962299999998805,-44.007300000001415,-0.002212734184089129,FORCED_EOD,38,2.454690181573704,1.4560404487472727
50,NVDA,-1,2024-11-11 14:42:00-05:00,145.20715276,2024-11-11 15:29:00-05:00,145.399074,137,19897.3594,-18.330600000001084,0.9590000000000001,7.9626098799988085,-27.252209879999892,-0.0013696395251321584,TAKE_PROFIT,47,2.735274980640095,-0.5172099595747307
51,NVDA,1,2024-11-13 11:38:00-05:00,146.989392,2024-11-13 12:25:00-05:00,147.010592,136,19986.56,10.879999999997835,0.9520000000000001,7.996799999998757,1.9311999999990785,9.662493195422716e-05,TAKE_PROFIT,47,-2.9741167409840483,0.3022267169470439
52,NVDA,-1,2024-11-14 10:02:00-05:00,147.81783052,2024-11-14 11:44:00-05:00,148.85896584,135,19959.398999999998,-132.542999999999,0.9450000000000001,8.010268200000326,-141.49826819999933,-0.00708930505372428,TAKE_PROFIT,102,2.621086101979906,-0.10185722482464796
53,NVDA,1,2024-11-15 10:24:00-05:00,142.44848399999998,2024-11-15 10:55:00-05:00,142.9654012,140,19938.8,80.36000000000172,0.98,7.991591999998491,71.38840800000322,0.003580376351636168,TAKE_PROFIT,31,-2.003220626521148,-0.02410633593085398
54,NVDA,-1,2024-11-18 15:19:00-05:00,140.93180800000002,2024-11-18 15:42:00-05:00,140.403075,141,19875.36,82.48500000000112,0.987,7.933646999998757,73.56435300000237,0.003701284052213513,TAKE_PROFIT,23,2.888152021093135,-0.01907945676841676
55,NVDA,1,2024-11-22 14:16:00-05:00,141.39217278,2024-11-22 14:36:00-05:00,141.83162800000002,141,19932.3099,69.95010000000178,0.987,7.986913979999883,60.976186020001904,0.0030591630536509922,TAKE_PROFIT,20,-2.1370596939036304,0.8660455986161657
56,NVDA,1,2024-11-27 13:16:00-05:00,133.42688004000001,2024-11-27 13:28:00-05:00,133.47320002,149,19876.629800000002,14.85529999999767,1.043,7.953622979998755,5.858677019998915,0.0002947520318559696,TAKE_PROFIT,12,-2.3918989102769714,0.38247442380583907
57,NVDA,-1,2024-11-27 15:05:00-05:00,134.888017,2024-11-27 15:56:00-05:00,135.067008,148,19967.42,-18.5,1.036,7.990667999999459,-27.52666799999946,-0.0013785791053626088,FORCED_EOD,51,2.1495719609459654,1.424783926100526
58,NVDA,1,2024-12-04 15:49:00-05:00,145.034001,2024-12-04 15:56:00-05:00,145.07098,137,19865.684999999998,13.014999999999844,0.9590000000000001,7.948876999999527,4.107123000000318,0.00020674459501398104,FORCED_EOD,7,-2.730266150631029,-0.9891749859493326
59,NVDA,1,2024-12-05 13:28:00-05:00,144.78085038,2024-12-05 14:08:00-05:00,144.676059,138,19975.7622,-6.472199999999134,0.966,7.989010440000129,-15.427210439999264,-0.0007722964603573056,TAKE_PROFIT,40,-2.5406149884048563,0.18880875179472736
60,NVDA,-1,2024-12-06 14:33:00-05:00,142.561482,2024-12-06 14:45:00-05:00,142.473489,140,19962.600000000002,20.300000000001432,0.98,7.980979999999818,11.339020000001614,0.0005680131846553863,TAKE_PROFIT,12,1.9434869949863542,-0.30118956040642764
61,NVDA,1,2024-12-09 13:57:00-05:00,139.147824,2024-12-09 15:19:00-05:00,138.292336,143,19894.16,-114.40000000000163,1.0010000000000001,7.934783999999553,-123.33578400000118,-0.006199597469810295,TAKE_PROFIT,82,-2.7913377903334364,0.5783697207031749
62,NVDA,1,2024-12-10 14:40:00-05:00,135.217038,2024-12-10 14:45:00-05:00,135.60377382,147,19872.93,64.81229999999988,1.029,7.962134460002204,55.82116553999768,0.0028089046527108824,TAKE_PROFIT,5,-2.6626767492554126,0.17633579963758217
63,NVDA,1,2024-12-10 14:58:00-05:00,135.02049870000002,2024-12-10 15:15:00-05:00,134.913012,148,19979.038,-7.918000000002053,1.036,7.990031599999384,-16.944031600001438,-0.0008480904636149867,TAKE_PROFIT,17,-2.116579060900076,0.20487456143320307
