trade_id,ticker,direction,entry_time,entry_price,exit_time,exit_price,shares,position_value,gross_pnl,commission,slippage,net_pnl,return_pct,exit_reason,duration_bars,entry_z_score,exit_z_score
1,NVDA,-1,2026-06-24 11:14:00-04:00,200.84972202000003,2026-06-24 11:38:00-04:00,200.880168,99,19888.1001,4.940100000000797,0.6930000000000001,7.954252019997597,-3.7071520199967996,-0.00018640051092647103,TAKE_PROFIT,24,2.2614277798458913,0.7327172516787466
2,NVDA,1,2026-06-25 14:00:00-04:00,194.828958,2026-06-25 14:29:00-04:00,195.665859,102,19868.579999999998,93.33000000000209,0.714,7.966098000000898,84.64990200000119,0.004260490784947953,TAKE_PROFIT,29,-2.7446130680895413,0.17723422547802506
3,NVDA,-1,2026-06-29 15:11:00-04:00,194.301132,2026-06-29 15:56:00-04:00,194.953983,102,19822.68,-58.64999999999884,0.714,7.940802000000986,-67.30480199999982,-0.003395343212925791,FORCED_EOD,45,2.9007723106291423,1.283283000235439
4,NVDA,-1,2026-06-30 13:44:00-04:00,198.65016202,2026-06-30 13:51:00-04:00,198.169626,100,19868.989999999998,55.989999999999895,0.7000000000000001,7.936397999998235,47.35360200000166,0.002383291853285027,TAKE_PROFIT,7,2.691759539809804,-0.012580944988365508
5,NVDA,1,2026-07-02 09:55:00-04:00,198.43697946,2026-07-02 09:56:00-04:00,198.650262,100,19839.73,29.26999999999964,0.7000000000000001,7.941746000000194,20.628253999999448,0.0010397446941061924,TAKE_PROFIT,1,-0.8836455335921002,-0.18847177367933374
6,NVDA,-1,2026-07-02 12:50:00-04:00,193.85262172,2026-07-02 12:58:00-04:00,193.258644,103,19970.8142,69.15420000000057,0.721,7.974494840000773,60.458705159999795,0.003027353044023603,TAKE_PROFIT,8,2.0153373473420633,-0.2390173438010831
7,NVDA,1,2026-07-07 15:42:00-04:00,195.659124,2026-07-07 15:56:00-04:00,196.54068400000003,102,19953.24,97.92000000000081,0.714,8.000879999997153,89.20512000000366,0.004470708516511787,FORCED_EOD,14,-2.920794655616295,0.5605047801622319
8,NVDA,-1,2026-07-09 13:09:00-04:00,202.92040780000002,2026-07-09 14:12:00-04:00,203.130618,98,19890.178,-12.641999999999086,0.686,7.958599599998706,-21.286599599997793,-0.001070206591414003,TAKE_PROFIT,63,2.7139844747741595,-0.15822882647289124
9,NVDA,1,2026-07-13 12:07:00-04:00,205.921176,2026-07-13 14:06:00-04:00,204.339124,97,19970.36,-145.5,0.679,7.959044000000432,-154.13804400000043,-0.007718340781037519,TAKE_PROFIT,119,-2.8880603797848163,0.33621703064265057
10,NVDA,1,2026-07-14 15:31:00-04:00,211.257243,2026-07-14 15:43:00-04:00,211.79763200000002,94,19854.21,58.75,0.658,7.953433999996889,50.13856600000311,0.0025253367421822935,TAKE_PROFIT,12,-2.7714792005264037,-0.0724709495016869
11,NVDA,1,2026-07-17 11:58:00-04:00,205.23103799999998,2026-07-17 13:15:00-04:00,206.123767,97,19903.43,94.57499999999945,0.679,7.98028699999918,85.91571300000027,0.0043166284906672,TAKE_PROFIT,77,-2.9873211083026017,-0.7099195610233333
12,NVDA,-1,2026-07-20 13:45:00-04:00,203.939204,2026-07-20 14:13:00-04:00,204.800952,98,19990.039999999997,-76.44000000000011,0.686,8.01130400000045,-85.13730400000057,-0.004258986175115237,TAKE_PROFIT,28,2.772681124885677,-0.053513902157622494
13,NVDA,-1,2026-07-20 14:46:00-04:00,203.45430100000002,2026-07-20 15:01:00-04:00,203.480688,98,19942.510000000002,5.3900000000006685,0.686,7.975925999997855,-3.271925999997187,-0.00016406791321639985,TAKE_PROFIT,15,2.212773585875538,0.06011555863833115
14,NVDA,-1,2026-07-22 11:00:00-04:00,209.178156,2026-07-22 13:11:00-04:00,213.902772,95,19875.9,-440.80000000000143,0.665,8.038519999998357,-449.5035199999998,-0.022615505209826966,TAKE_PROFIT,131,2.476503350251449,-0.1929925153597724
15,NVDA,-1,2026-07-23 12:06:00-04:00,208.87821599999998,2026-07-23 13:36:00-04:00,209.43187799999998,95,19847.399999999998,-44.64999999999989,0.665,7.9478900000003705,-53.26289000000026,-0.002683620524602732,TAKE_PROFIT,90,2.58569917881035,-0.8869821444338483
