timestamp,equity,running_peak,drawdown_usd,drawdown_pct,active_positions,gross_entry_exposure,gross_mtm_exposure,signed_mtm_exposure,utilization_pct
2025-08-22 10:10:00-04:00,100144.3607740000,100162.5387740000,18.1780000000,0.0181485016,3,33004.4871000000,33156.8450000000,-10786.8850000000,33.0044871000
2025-08-22 10:11:00-04:00,100124.3357740000,100162.5387740000,38.2030000000,0.0381410061,3,33004.4871000000,33064.3100000000,-10806.9100000000,33.0044871000
2025-08-22 10:12:00-04:00,100139.2957740000,100162.5387740000,23.2430000000,0.0232052824,3,33004.4871000000,33128.4100000000,-10791.9500000000,33.0044871000
2025-08-22 10:13:00-04:00,100155.2557740000,100162.5387740000,7.2830000000,0.0072711815,3,33004.4871000000,33144.6100000000,-10775.9900000000,33.0044871000
2025-08-22 10:14:00-04:00,100148.6347740000,100162.5387740000,13.9040000000,0.0138814373,3,33004.4871000000,33193.1194000000,-10782.6110000000,33.0044871000
2025-08-22 10:15:00-04:00,100117.4157740000,100162.5387740000,45.1230000000,0.0450497766,3,33004.4871000000,33277.5900000000,-10813.8300000000,33.0044871000
2025-08-22 10:16:00-04:00,100084.6807740000,100162.5387740000,77.8580000000,0.0777316559,3,33004.4871000000,33315.6850000000,-10846.5650000000,33.0044871000
2025-08-22 10:17:00-04:00,100084.5189740000,100162.5387740000,78.0198000000,0.0778931934,3,33004.4871000000,33239.4132000000,-10846.7268000000,33.0044871000
2025-08-22 10:18:00-04:00,100117.6557740000,100162.5387740000,44.8830000000,0.0448101661,3,33004.4871000000,33172.8300000000,-10813.5900000000,33.0044871000
2025-08-22 10:19:00-04:00,100113.9457740000,100162.5387740000,48.5930000000,0.0485141457,3,33004.4871000000,33137.6800000000,-10817.3000000000,33.0044871000
2025-08-22 10:20:00-04:00,100098.0957740000,100162.5387740000,64.4430000000,0.0643384251,3,33004.4871000000,33087.8700000000,-10833.1500000000,33.0044871000
2025-08-22 10:21:00-04:00,100100.3957740000,100162.5387740000,62.1430000000,0.0620421574,3,33004.4871000000,33056.0900000000,-10830.8500000000,33.0044871000
2025-08-22 10:22:00-04:00,100107.4264580000,100162.5387740000,55.1123160000,0.0550228825,4,44023.3628840000,43996.7436000000,-21842.5236000000,44.0233628840
2025-08-22 10:23:00-04:00,100117.7570580000,100162.5387740000,44.7817160000,0.0447090465,4,44023.3628840000,44010.5330000000,-21832.1930000000,44.0233628840
2025-08-22 10:24:00-04:00,100106.9900580000,100162.5387740000,55.5487160000,0.0554585743,4,44023.3628840000,44109.7400000000,-21842.9600000000,44.0233628840
2025-08-22 10:25:00-04:00,100063.4662580000,100162.5387740000,99.0725160000,0.0989117461,4,44023.3628840000,44205.6042000000,-21886.4838000000,44.0233628840
2025-08-22 10:26:00-04:00,100044.2700580000,100162.5387740000,118.2687160000,0.1180767954,4,44023.3628840000,44177.8200000000,-21905.6800000000,44.0233628840
2025-08-22 10:27:00-04:00,100075.9400580000,100162.5387740000,86.5987160000,0.0864581879,4,44023.3628840000,44068.4300000000,-21874.0100000000,44.0233628840
2025-08-22 10:28:00-04:00,100085.1625580000,100162.5387740000,77.3762160000,0.0772506537,4,44023.3628840000,44116.8275000000,-21864.7875000000,44.0233628840
2025-08-22 10:29:00-04:00,100079.5375580000,100162.5387740000,83.0012160000,0.0828665258,4,44023.3628840000,44190.7925000000,-21870.4125000000,44.0233628840
2025-08-22 10:30:00-04:00,100073.7790580000,100162.5387740000,88.7597160000,0.0886156812,4,44023.3628840000,44222.0110000000,-21876.1710000000,44.0233628840
2025-08-22 10:31:00-04:00,100062.0400580000,100162.5387740000,100.4987160000,0.1003356317,4,44023.3628840000,44253.8500000000,-21887.9100000000,44.0233628840
2025-08-22 10:32:00-04:00,100039.6933580000,100162.5387740000,122.8454160000,0.1226460686,4,44023.3628840000,44281.5433000000,-21910.2567000000,44.0233628840
2025-08-22 10:33:00-04:00,100029.0602580000,100162.5387740000,133.4785160000,0.1332619137,4,44023.3628840000,44292.2702000000,-21920.8898000000,44.0233628840
2025-08-22 10:34:00-04:00,100009.5680580000,100162.5387740000,152.9707160000,0.1527224827,4,44023.3628840000,44342.5020000000,-21940.3820000000,44.0233628840
2025-08-22 10:35:00-04:00,100004.7432580000,100162.5387740000,157.7955160000,0.1575394533,4,44023.3628840000,44376.8202000000,-21945.2068000000,44.0233628840
2025-08-22 10:36:00-04:00,100007.4200580000,100162.5387740000,155.1187160000,0.1548669971,4,44023.3628840000,44383.5100000000,-21942.5300000000,44.0233628840
2025-08-22 10:37:00-04:00,100000.6089580000,100162.5387740000,161.9298160000,0.1616670444,4,44023.3628840000,44403.0511000000,-21949.3411000000,44.0233628840
2025-08-22 10:38:00-04:00,100022.2282580000,100162.5387740000,140.3105160000,0.1400828271,4,44023.3628840000,44374.0618000000,-21927.7218000000,44.0233628840
2025-08-22 10:39:00-04:00,100022.8412580000,100162.5387740000,139.6975160000,0.1394708218,4,44023.3628840000,44344.6388000000,-21927.1088000000,44.0233628840
2025-08-22 10:40:00-04:00,100026.7370580000,100162.5387740000,135.8017160000,0.1355813437,4,44023.3628840000,44416.4530000000,-21923.2130000000,44.0233628840
2025-08-22 10:41:00-04:00,100032.0356580000,100162.5387740000,130.5031160000,0.1302913420,4,44023.3628840000,44354.8744000000,-21917.9144000000,44.0233628840
2025-08-22 10:42:00-04:00,100024.5950580000,100162.5387740000,137.9437160000,0.1377198678,4,44023.3628840000,44376.3850000000,-21925.3550000000,44.0233628840
2025-08-22 10:43:00-04:00,100021.7100580000,100162.5387740000,140.8287160000,0.1406001862,4,44023.3628840000,44426.8400000000,-21928.2400000000,44.0233628840
2025-08-22 10:44:00-04:00,100028.1059580000,100162.5387740000,134.4328160000,0.1342146651,4,44023.3628840000,44443.2107000000,-21921.8441000000,44.0233628840
2025-08-22 10:45:00-04:00,100021.9356580000,100162.5387740000,140.6031160000,0.1403749523,4,44023.3628840000,44435.9944000000,-21928.0144000000,44.0233628840
2025-08-22 10:46:00-04:00,100007.7000580000,100162.5387740000,154.8387160000,0.1545874515,4,44023.3628840000,44501.1500000000,-21942.2500000000,44.0233628840
2025-08-22 10:47:00-04:00,100045.6765580000,100162.5387740000,116.8622160000,0.1166725778,4,44023.3628840000,44483.2065000000,-21904.2735000000,44.0233628840
2025-08-22 10:48:00-04:00,100042.2750580000,100162.5387740000,120.2637160000,0.1200685580,4,44023.3628840000,44462.5550000000,-21907.6750000000,44.0233628840
2025-08-22 10:49:00-04:00,100019.1150580000,100162.5387740000,143.4237160000,0.1431909751,4,44023.3628840000,44424.7450000000,-21930.8350000000,44.0233628840
2025-08-22 10:50:00-04:00,100002.4100580000,100162.5387740000,160.1287160000,0.1598688671,4,44023.3628840000,44436.7600000000,-21947.5400000000,44.0233628840
2025-08-22 10:51:00-04:00,100042.3820580000,100162.5387740000,120.1567160000,0.1199617317,4,44023.3628840000,44373.4720000000,-21907.5680000000,44.0233628840
2025-08-22 10:52:00-04:00,100042.2645580000,100162.5387740000,120.2742160000,0.1200790410,4,44023.3628840000,44397.3745000000,-21907.6855000000,44.0233628840
2025-08-22 10:53:00-04:00,100065.3481580000,100162.5387740000,97.1906160000,0.0970328999,4,44023.3628840000,44376.4081000000,-21884.6019000000,44.0233628840
2025-08-22 10:54:00-04:00,100064.0300580000,100162.5387740000,98.5087160000,0.0983488610,4,44023.3628840000,44428.7400000000,-21885.9200000000,44.0233628840
2025-08-22 10:55:00-04:00,100060.9767580000,100162.5387740000,101.5620160000,0.1013972062,4,44023.3628840000,44430.4533000000,-21888.9733000000,44.0233628840
2025-08-22 10:56:00-04:00,100047.4889580000,100162.5387740000,115.0498160000,0.1148631189,4,44023.3628840000,44409.8649000000,-21902.4611000000,44.0233628840
2025-08-22 10:57:00-04:00,100045.2874580000,100162.5387740000,117.2513160000,0.1170610464,4,44023.3628840000,44387.8526000000,-21904.6626000000,44.0233628840
2025-08-22 10:58:00-04:00,100044.4915580000,100162.5387740000,118.0472160000,0.1178556549,4,44023.3628840000,44408.8691000000,-21905.4585000000,44.0233628840
2025-08-22 10:59:00-04:00,100044.2356580000,100162.5387740000,118.3031160000,0.1181111396,4,44023.3628840000,44383.8526000000,-21905.7144000000,44.0233628840
2025-08-22 11:00:00-04:00,100039.0926580000,100162.5387740000,123.4461160000,0.1232457938,4,44023.3628840000,44379.4816000000,-21910.8574000000,44.0233628840
2025-08-22 11:01:00-04:00,100023.1476580000,100162.5387740000,139.3911160000,0.1391649190,4,44023.3628840000,44423.3924000000,-21926.8024000000,44.0233628840
2025-08-22 11:02:00-04:00,100023.0049420000,100162.5387740000,139.5338320000,0.1393074035,3,33004.4871000000,33367.1302000000,-10805.4698000000,33.0044871000
2025-08-22 11:03:00-04:00,100017.3608420000,100162.5387740000,145.1779320000,0.1449423445,3,33004.4871000000,33364.4261000000,-10811.1139000000,33.0044871000
2025-08-22 11:04:00-04:00,100008.8386420000,100162.5387740000,153.7001320000,0.1534507151,3,33004.4871000000,33372.0505000000,-10819.6361000000,33.0044871000
2025-08-22 11:05:00-04:00,100021.2647420000,100162.5387740000,141.2740320000,0.1410447795,3,33004.4871000000,33346.0100000000,-10807.2100000000,33.0044871000
2025-08-22 11:06:00-04:00,100013.7410380000,100162.5387740000,148.7977360000,0.1485562745,4,44052.2970960000,44387.4733000000,-21862.3547000000,44.0522970960
2025-08-22 11:07:00-04:00,100005.5490380000,100162.5387740000,156.9897360000,0.1567349809,4,44052.2970960000,44365.1267000000,-21870.5467000000,44.0522970960
2025-08-22 11:08:00-04:00,100008.6957380000,100162.5387740000,153.8430360000,0.1535933872,4,44052.2970960000,44337.8600000000,-21867.4000000000,44.0522970960
2025-08-22 11:09:00-04:00,99994.4857380000,100162.5387740000,168.0530360000,0.1677803279,4,44052.2970960000,44353.4100000000,-21881.6100000000,44.0522970960
2025-08-22 11:10:00-04:00,100001.3988380000,100162.5387740000,161.1399360000,0.1608784461,4,44052.2970960000,44396.6531000000,-21874.6969000000,44.0522970960
2025-08-22 11:11:00-04:00,99987.9367380000,100162.5387740000,174.6020360000,0.1743187005,4,44052.2970960000,44370.0090000000,-21888.1590000000,44.0522970960
2025-08-22 11:12:00-04:00,99987.1860380000,100162.5387740000,175.3527360000,0.1750681823,4,44052.2970960000,44371.4297000000,-21888.9097000000,44.0522970960
2025-08-22 11:13:00-04:00,99995.0157380000,100162.5387740000,167.5230360000,0.1672511880,4,44052.2970960000,44379.6800000000,-21881.0800000000,44.0522970960
2025-08-22 11:14:00-04:00,100008.8257380000,100162.5387740000,153.7130360000,0.1534635981,4,44052.2970960000,44367.2100000000,-21867.2700000000,44.0522970960
2025-08-22 11:15:00-04:00,100009.2101380000,100162.5387740000,153.3286360000,0.1530798219,4,44052.2970960000,44341.7944000000,-21866.8856000000,44.0522970960
2025-08-22 11:16:00-04:00,100018.3949380000,100162.5387740000,144.1438360000,0.1439099266,4,44052.2970960000,44375.0608000000,-21857.7008000000,44.0522970960
2025-08-22 11:17:00-04:00,100012.8043633400,100162.5387740000,149.7344106600,0.1494914291,5,54750.3095706600,55051.9604000000,-11165.2054000000,54.7503095707
2025-08-22 11:18:00-04:00,100016.3447633400,100162.5387740000,146.1940106600,0.1459567743,5,54750.3095706600,55037.3550000000,-11161.6650000000,54.7503095707
2025-08-22 11:19:00-04:00,100015.1234633400,100162.5387740000,147.4153106600,0.1471760924,5,54750.3095706600,55032.5913000000,-11162.8863000000,54.7503095707
2025-08-22 11:20:00-04:00,100012.2343633400,100162.5387740000,150.3044106600,0.1500605042,5,54750.3095706600,55034.0954000000,-11165.7754000000,54.7503095707
2025-08-22 11:21:00-04:00,100002.5997633400,100162.5387740000,159.9390106600,0.1596794696,5,54750.3095706600,54998.9500000000,-11175.4100000000,54.7503095707
2025-08-22 11:22:00-04:00,100005.0923633400,100162.5387740000,157.4464106600,0.1571909145,5,54750.3095706600,55028.7426000000,-11172.9174000000,54.7503095707
2025-08-22 11:23:00-04:00,100014.4734633400,100162.5387740000,148.0653106600,0.1478250377,5,54750.3095706600,55012.9501000000,-11163.5363000000,54.7503095707
2025-08-22 11:24:00-04:00,100024.5347633400,100162.5387740000,138.0040106600,0.1377800646,5,54750.3095706600,54978.3450000000,-11153.4750000000,54.7503095707
2025-08-22 11:25:00-04:00,100018.4604633400,100162.5387740000,144.0783106600,0.1438445076,5,54750.3095706600,54960.4693000000,-11159.5493000000,54.7503095707
2025-08-22 11:26:00-04:00,100033.9497633400,100162.5387740000,128.5890106600,0.1283803428,5,54750.3095706600,54971.1100000000,-11144.0600000000,54.7503095707
2025-08-22 11:27:00-04:00,100054.8687633400,100162.5387740000,107.6700106600,0.1074952891,5,54750.3095706600,54946.9090000000,-11123.1410000000,54.7503095707
2025-08-22 11:28:00-04:00,100045.1897633400,100162.5387740000,117.3490106600,0.1171585825,5,54750.3095706600,54982.7400000000,-11132.8200000000,54.7503095707
2025-08-22 11:29:00-04:00,100044.5176633400,100162.5387740000,118.0211106600,0.1178295919,5,54750.3095706600,54964.6079000000,-11133.4921000000,54.7503095707
2025-08-22 11:30:00-04:00,100038.1446633400,100162.5387740000,124.3941106600,0.1241922501,5,54750.3095706600,55001.1541000000,-11139.8651000000,54.7503095707
2025-08-22 11:31:00-04:00,100042.7101633400,100162.5387740000,119.8286106600,0.1196341588,5,54750.3095706600,55021.0112000000,-11135.2996000000,54.7503095707
2025-08-22 11:32:00-04:00,100030.5797633400,100162.5387740000,131.9590106600,0.1317448742,5,54750.3095706600,55043.9700000000,-11147.4300000000,54.7503095707
2025-08-22 11:33:00-04:00,100036.2459633400,100162.5387740000,126.2928106600,0.1260878690,5,54750.3095706600,55049.5438000000,-11141.7638000000,54.7503095707
2025-08-22 11:34:00-04:00,100023.6897633400,100162.5387740000,138.8490106600,0.1386236934,5,54750.3095706600,55040.0800000000,-11154.3200000000,54.7503095707
2025-08-22 11:35:00-04:00,100042.5002633400,100162.5387740000,120.0385106600,0.1198437181,5,54750.3095706600,55038.5961000000,-11135.5095000000,54.7503095707
2025-08-22 11:36:00-04:00,100050.7637633400,100162.5387740000,111.7750106600,0.1115936277,5,54750.3095706600,55037.2860000000,-11127.2460000000,54.7503095707
2025-08-22 11:37:00-04:00,100034.1286633400,100162.5387740000,128.4101106600,0.1282017331,5,54750.3095706600,55006.6055000000,-11143.8811000000,54.7503095707
2025-08-22 11:38:00-04:00,100031.7097633400,100162.5387740000,130.8290106600,0.1306167079,5,54750.3095706600,54959.9000000000,-11146.3000000000,54.7503095707
2025-08-22 11:39:00-04:00,100020.5797633400,100162.5387740000,141.9590106600,0.1417286467,5,54750.3095706600,54985.4900000000,-11157.4300000000,54.7503095707
2025-08-22 11:40:00-04:00,100023.5159008200,100162.5387740000,139.0228731800,0.1387972738,6,65286.7290331800,65532.8122000000,-618.0254000000,65.2867290332
2025-08-22 11:41:00-04:00,100044.2481008200,100162.5387740000,118.2906731800,0.1180987170,6,65286.7290331800,65499.7868000000,-597.2932000000,65.2867290332
2025-08-22 11:42:00-04:00,100065.5763008200,100162.5387740000,96.9624731800,0.0968051273,6,65286.7290331800,65532.6350000000,-575.9650000000,65.2867290332
2025-08-22 11:43:00-04:00,100047.3113008200,100162.5387740000,115.2274731800,0.1150404878,6,65286.7290331800,65529.1900000000,-594.2300000000,65.2867290332
2025-08-22 11:44:00-04:00,100043.0897008200,100162.5387740000,119.4490731800,0.1192552372,6,65286.7290331800,65543.1820000000,-598.4516000000,65.2867290332
2025-08-22 11:45:00-04:00,100017.7997008200,100162.5387740000,144.7390731800,0.1445041978,6,65286.7290331800,65587.3384000000,-623.7416000000,65.2867290332
2025-08-22 11:46:00-04:00,100033.1205008200,100162.5387740000,129.4182731800,0.1292082597,6,65286.7290331800,65569.7408000000,-608.4208000000,65.2867290332
2025-08-22 11:47:00-04:00,100020.9745008200,100162.5387740000,141.5642731800,0.1413345497,6,65286.7290331800,65560.0932000000,-620.5668000000,65.2867290332
2025-08-22 11:48:00-04:00,100016.0813008200,100162.5387740000,146.4574731800,0.1462198093,6,65286.7290331800,65490.7000000000,-625.4600000000,65.2867290332
2025-08-22 11:49:00-04:00,100023.0325008200,100162.5387740000,139.5062731800,0.1392798894,6,65286.7290331800,65483.9052000000,-618.5088000000,65.2867290332
2025-08-22 11:50:00-04:00,100035.4899008200,100162.5387740000,127.0488731800,0.1268427046,6,65286.7290331800,65458.3514000000,-606.0514000000,65.2867290332
2025-08-22 11:51:00-04:00,100020.0934008200,100162.5387740000,142.4453731800,0.1422142199,6,65286.7290331800,65490.2721000000,-621.4479000000,65.2867290332
2025-08-22 11:52:00-04:00,100041.4215008200,100162.5387740000,121.1172731800,0.1209207301,6,65286.7290331800,65514.1898000000,-600.1198000000,65.2867290332
2025-08-22 11:53:00-04:00,100042.8176008200,100162.5387740000,119.7211731800,0.1195268956,6,65286.7290331800,65510.2237000000,-598.7237000000,65.2867290332
2025-08-22 11:54:00-04:00,100041.4515008200,100162.5387740000,121.0872731800,0.1208907788,6,65286.7290331800,65482.8098000000,-600.0898000000,65.2867290332
2025-08-22 11:55:00-04:00,100018.9563008200,100162.5387740000,143.5824731800,0.1433494747,6,65286.7290331800,65520.2450000000,-622.5850000000,65.2867290332
2025-08-22 11:56:00-04:00,100013.3945008200,100162.5387740000,149.1442731800,0.1489022493,6,65286.7290331800,65483.0260000000,-628.1468000000,65.2867290332
2025-08-22 11:57:00-04:00,100011.8787008200,100162.5387740000,150.6600731800,0.1504155895,6,65286.7290331800,65477.8826000000,-629.6626000000,65.2867290332
2025-08-22 11:58:00-04:00,100024.9946008200,100162.5387740000,137.5441731800,0.1373209734,6,65286.7290331800,65442.5533000000,-616.5467000000,65.2867290332
2025-08-22 11:59:00-04:00,100022.6969008200,100162.5387740000,139.8418731800,0.1396149448,6,65286.7290331800,65418.6556000000,-618.8444000000,65.2867290332
2025-08-22 12:00:00-04:00,100051.8707008200,100162.5387740000,110.6680731800,0.1104884865,6,65286.7290331800,65428.5706000000,-589.6706000000,65.2867290332
2025-08-22 12:01:00-04:00,100046.6663008200,100162.5387740000,115.8724731800,0.1156844411,6,65286.7290331800,65468.2786000000,-594.8750000000,65.2867290332
2025-08-22 12:02:00-04:00,100033.2146008200,100162.5387740000,129.3241731800,0.1291143124,6,65286.7290331800,65447.5333000000,-608.3267000000,65.2867290332
2025-08-22 12:03:00-04:00,100037.2713008200,100162.5387740000,125.2674731800,0.1250641954,6,65286.7290331800,65453.2640000000,-604.2700000000,65.2867290332
2025-08-22 12:04:00-04:00,100038.6895008200,100162.5387740000,123.8492731800,0.1236482968,6,65286.7290331800,65451.5472000000,-602.8518000000,65.2867290332
2025-08-22 12:05:00-04:00,100028.9181008200,100162.5387740000,133.6206731800,0.1334038402,6,65286.7290331800,65447.8874000000,-612.6232000000,65.2867290332
2025-08-22 12:06:00-04:00,100026.0682008200,100162.5387740000,136.4705731800,0.1362491155,6,65286.7290331800,65409.8469000000,-615.4731000000,65.2867290332
2025-08-22 12:07:00-04:00,100040.3727008200,100162.5387740000,122.1660731800,0.1219678282,6,65286.7290331800,65444.7914000000,-601.1686000000,65.2867290332
2025-08-22 12:08:00-04:00,100043.6268008200,100162.5387740000,118.9119731800,0.1187190088,6,65286.7290331800,65413.0817000000,-597.9145000000,65.2867290332
2025-08-22 12:09:00-04:00,100031.7998008200,100162.5387740000,130.7389731800,0.1305268165,6,65286.7290331800,65403.5485000000,-609.7415000000,65.2867290332
2025-08-22 12:10:00-04:00,100025.5560008200,100162.5387740000,136.9827731800,0.1367604844,6,65286.7290331800,65401.0853000000,-615.9853000000,65.2867290332
2025-08-22 12:11:00-04:00,100042.3063008200,100162.5387740000,120.2324731800,0.1200373659,6,65286.7290331800,65381.2950000000,-599.2350000000,65.2867290332
2025-08-22 12:12:00-04:00,100044.8696008200,100162.5387740000,117.6691731800,0.1174782255,6,65286.7290331800,65361.4417000000,-596.6717000000,65.2867290332
2025-08-22 12:13:00-04:00,100047.9492008200,100162.5387740000,114.5895731800,0.1144036229,6,65286.7290331800,65295.6119000000,-593.5921000000,65.2867290332
2025-08-22 12:14:00-04:00,100049.8277008200,100162.5387740000,112.7110731800,0.1125281713,6,65286.7290331800,65327.7568000000,-591.7136000000,65.2867290332
2025-08-22 12:15:00-04:00,100058.7367008200,100162.5387740000,103.8020731800,0.1036336284,6,65286.7290331800,65295.3954000000,-582.8046000000,65.2867290332
2025-08-22 12:16:00-04:00,100048.9398008200,100162.5387740000,113.5989731800,0.1134146304,6,65286.7290331800,65232.7415000000,-592.6015000000,65.2867290332
2025-08-22 12:17:00-04:00,100040.8645298200,100162.5387740000,121.6742441800,0.1214767973,7,76251.8905621800,76223.9188000000,-11565.7088000000,76.2518905622
2025-08-22 12:18:00-04:00,100042.1333298200,100162.5387740000,120.4054441800,0.1202100562,7,76251.8905621800,76246.2200000000,-11564.4400000000,76.2518905622
2025-08-22 12:19:00-04:00,100027.0013298200,100162.5387740000,135.5374441800,0.1353175008,7,76251.8905621800,76312.1040000000,-11579.5720000000,76.2518905622
2025-08-22 12:20:00-04:00,100014.9363298200,100162.5387740000,147.6024441800,0.1473629223,7,76251.8905621800,76339.3570000000,-11591.6370000000,76.2518905622
2025-08-22 12:21:00-04:00,99996.8957298200,100162.5387740000,165.6430441800,0.1653742469,7,76251.8905621800,76363.4576000000,-11609.6776000000,76.2518905622
2025-08-22 12:22:00-04:00,99978.4183298200,100162.5387740000,184.1204441800,0.1838216627,7,76251.8905621800,76414.1850000000,-11628.1550000000,76.2518905622
