variant,symbol,lead_symbol,signal_time,entry_time,exit_time,direction,entry_z,entry_reference,entry_price,exit_reference,exit_price,shares,requested_notional,allocated_notional,entry_notional,stop_usd_per_share,target_usd_per_share,gross_risk_usd,gross_reward_usd,stop_price,target_price,exit_reason,duration_bars,gross_pnl,slippage,commissions,costs,net_pnl
equal_allocation,GOOGL,QQQ,2025-11-21 14:06:00-05:00,2025-11-21 14:07:00-05:00,2025-11-21 14:10:00-05:00,SHORT,2.5219089536,302.4300000000,302.3695140000,303.6800000000,303.7407360000,36,11111.1100000000,11111.1100000000,10885.3025040000,1.2500000000,3.2500000000,45.0000000000,117.0000000000,303.6800000000,299.1800000000,STOP,3,-45.0000000000,4.3639920000,0.2520000000,4.6159920000,-49.6159920000
equal_allocation,AMZN,QQQ,2025-11-21 13:48:00-05:00,2025-11-21 13:49:00-05:00,2025-11-21 14:14:00-05:00,LONG,-3.6290354566,219.9200000000,219.9639840000,221.1700000000,221.1257660000,50,11111.1100000000,11111.1100000000,10998.1992000000,2.0000000000,1.2500000000,100.0000000000,62.5000000000,217.9200000000,221.1700000000,TAKE_PROFIT_BRACKET,25,62.5000000000,4.4109000000,0.3500000000,4.7609000000,57.7391000000
equal_allocation,NVDA,QQQ,2025-11-21 14:12:00-05:00,2025-11-21 14:13:00-05:00,2025-11-21 14:24:00-05:00,LONG,-2.5412082973,182.6300000000,182.6665260000,183.8800000000,183.8432240000,60,11111.1100000000,11111.1100000000,10959.9915600000,5.2500000000,1.2500000000,315.0000000000,75.0000000000,177.3800000000,183.8800000000,TAKE_PROFIT_BRACKET,11,75.0000000000,4.3981200000,0.4200000000,4.8181200000,70.1818800000
equal_allocation,GOOGL,QQQ,2025-11-21 14:10:00-05:00,2025-11-21 14:11:00-05:00,2025-11-21 15:24:00-05:00,SHORT,2.6172344434,303.4550000000,303.3943090000,300.2050000000,300.2650410000,36,11111.1100000000,11111.1100000000,10922.1951240000,1.2500000000,3.2500000000,45.0000000000,117.0000000000,304.7050000000,300.2050000000,TAKE_PROFIT_BRACKET,73,117.0000000000,4.3463520000,0.2520000000,4.5983520000,112.4016480000
equal_allocation,AVGO,QQQ,2025-11-21 13:57:00-05:00,2025-11-21 13:58:00-05:00,2025-11-21 15:29:00-05:00,SHORT,4.0382467189,346.6700000000,346.6006660000,341.6700000000,341.7383340000,32,11111.1100000000,11111.1100000000,11091.2213120000,10.5000000000,5.0000000000,336.0000000000,160.0000000000,357.1700000000,341.6700000000,TAKE_PROFIT_BRACKET,91,160.0000000000,4.4053760000,0.2240000000,4.6293760000,155.3706240000
equal_allocation,META,QQQ,2025-11-21 13:50:00-05:00,2025-11-21 13:51:00-05:00,2025-11-21 15:30:00-05:00,SHORT,2.5930157095,596.5200000000,596.4006960000,593.7700000000,593.8887540000,18,11111.1100000000,11111.1100000000,10735.2125280000,8.0000000000,2.7500000000,144.0000000000,49.5000000000,604.5200000000,593.7700000000,TAKE_PROFIT_BRACKET,99,49.5000000000,4.2850440000,0.1260000000,4.4110440000,45.0889560000
equal_allocation,NVDA,QQQ,2025-11-21 15:55:00-05:00,2025-11-21 15:56:00-05:00,2025-11-21 15:59:00-05:00,SHORT,2.5408259466,178.9000000000,178.8642200000,178.9400000000,178.9757880000,62,11111.1100000000,11111.1100000000,11089.5816400000,5.2500000000,1.2500000000,325.5000000000,77.5000000000,184.1500000000,177.6500000000,FORCED_EOD,3,-2.4800000000,4.4372160000,0.4340000000,4.8712160000,-7.3512160000
equal_allocation,MSFT,QQQ,2025-11-21 12:10:00-05:00,2025-11-21 12:11:00-05:00,2025-11-21 15:59:00-05:00,SHORT,2.6039058114,475.5550000000,475.4598890000,472.2400000000,472.3344480000,23,11111.1100000000,11111.1100000000,10935.5774470000,11.7500000000,9.0000000000,270.2500000000,207.0000000000,487.3050000000,466.5550000000,FORCED_EOD,228,76.2450000000,4.3598570000,0.1610000000,4.5208570000,71.7241430000
equal_allocation,AAPL,QQQ,2025-11-21 11:34:00-05:00,2025-11-21 11:35:00-05:00,2025-11-21 15:59:00-05:00,LONG,-2.5102162163,270.1500000000,270.2040300000,271.5000000000,271.4457000000,41,11111.1100000000,11111.1100000000,11078.3652300000,3.0000000000,7.5000000000,123.0000000000,307.5000000000,267.1500000000,277.6500000000,FORCED_EOD,264,55.3500000000,4.4415300000,0.2870000000,4.7285300000,50.6214700000
equal_allocation,AMZN,QQQ,2025-11-21 15:49:00-05:00,2025-11-21 15:50:00-05:00,2025-11-21 15:59:00-05:00,SHORT,2.8476185912,221.1300000000,221.0857740000,220.6700000000,220.7141340000,50,11111.1100000000,11111.1100000000,11054.2887000000,2.0000000000,1.2500000000,100.0000000000,62.5000000000,223.1300000000,219.8800000000,FORCED_EOD,9,23.0000000000,4.4180000000,0.3500000000,4.7680000000,18.2320000000
equal_allocation,META,QQQ,2025-11-21 15:32:00-05:00,2025-11-21 15:33:00-05:00,2025-11-21 15:59:00-05:00,LONG,-2.6587304777,593.4050000000,593.5236810000,594.3800000000,594.2611240000,18,11111.1100000000,11111.1100000000,10683.4262580000,8.0000000000,2.7500000000,144.0000000000,49.5000000000,585.4050000000,596.1550000000,FORCED_EOD,26,17.5500000000,4.2760260000,0.1260000000,4.4020260000,13.1479740000
equal_allocation,AVGO,QQQ,2025-11-21 15:50:00-05:00,2025-11-21 15:51:00-05:00,2025-11-21 15:59:00-05:00,SHORT,3.3789873943,342.2200000000,342.1515560000,340.0450000000,340.1130090000,32,11111.1100000000,11111.1100000000,10948.8497920000,10.5000000000,5.0000000000,336.0000000000,160.0000000000,352.7200000000,337.2200000000,FORCED_EOD,8,69.6000000000,4.3664960000,0.2240000000,4.5904960000,65.0095040000
equal_allocation,TSLA,QQQ,2025-11-21 12:58:00-05:00,2025-11-21 12:59:00-05:00,2025-11-21 15:59:00-05:00,LONG,-2.6410182178,398.0500000000,398.1296100000,391.2000000000,391.1217600000,27,11111.1100000000,11111.1100000000,10749.4994700000,19.7500000000,7.0000000000,533.2500000000,189.0000000000,378.3000000000,405.0500000000,FORCED_EOD,180,-184.9500000000,4.2619500000,0.1890000000,4.4509500000,-189.4009500000
equal_allocation,AMD,QQQ,2025-11-21 13:48:00-05:00,2025-11-21 13:49:00-05:00,2025-11-21 15:59:00-05:00,SHORT,2.9690059630,206.3900000000,206.3487220000,202.3900000000,202.4304780000,53,11111.1100000000,11111.1100000000,10936.4822660000,1.7500000000,4.0000000000,92.7500000000,212.0000000000,208.1400000000,202.3900000000,TAKE_PROFIT_BRACKET,130,212.0000000000,4.3330680000,0.3710000000,4.7040680000,207.2959320000
equal_allocation,AMD,QQQ,2025-11-24 10:36:00-05:00,2025-11-24 10:37:00-05:00,2025-11-24 12:32:00-05:00,LONG,-2.6161490313,210.8859000000,210.9280771800,214.8859000000,214.8429228200,52,11111.1100000000,11111.1100000000,10968.2600133600,1.7500000000,4.0000000000,91.0000000000,208.0000000000,209.1359000000,214.8859000000,TAKE_PROFIT_BRACKET,115,208.0000000000,4.4280267200,0.3640000000,4.7920267200,203.2079732800
equal_allocation,AMZN,QQQ,2025-11-24 13:47:00-05:00,2025-11-24 13:48:00-05:00,2025-11-24 15:54:00-05:00,SHORT,3.5615747185,225.1342000000,225.0891731600,227.1342000000,227.1796268400,49,11111.1100000000,11111.1100000000,11029.3694848400,2.0000000000,1.2500000000,98.0000000000,61.2500000000,227.1342000000,223.8842000000,STOP,126,-98.0000000000,4.4322303200,0.3430000000,4.7752303200,-102.7752303200
equal_allocation,GOOGL,QQQ,2025-11-24 13:55:00-05:00,2025-11-24 13:56:00-05:00,2025-11-24 15:54:00-05:00,LONG,-4.1554898366,316.0200000000,316.0832040000,319.2700000000,319.2061460000,35,11111.1100000000,11111.1100000000,11062.9121400000,1.2500000000,3.2500000000,43.7500000000,113.7500000000,314.7700000000,319.2700000000,TAKE_PROFIT_BRACKET,118,113.7500000000,4.4470300000,0.2450000000,4.6920300000,109.0579700000
equal_allocation,NVDA,QQQ,2025-11-24 11:08:00-05:00,2025-11-24 11:09:00-05:00,2025-11-24 15:59:00-05:00,SHORT,3.1260773684,180.0841000000,180.0480831800,182.5500000000,182.5865100000,61,11111.1100000000,11111.1100000000,10982.9330739800,5.2500000000,1.2500000000,320.2500000000,76.2500000000,185.3341000000,178.8341000000,FORCED_EOD,290,-150.4199000000,4.4241360200,0.4270000000,4.8511360200,-155.2710360200
equal_allocation,MSFT,QQQ,2025-11-24 13:22:00-05:00,2025-11-24 13:23:00-05:00,2025-11-24 15:59:00-05:00,LONG,-2.5173151675,475.2150000000,475.3100430000,473.7900000000,473.6952420000,23,11111.1100000000,11111.1100000000,10932.1309890000,11.7500000000,9.0000000000,270.2500000000,207.0000000000,463.4650000000,484.2150000000,FORCED_EOD,156,-32.7750000000,4.3654230000,0.1610000000,4.5264230000,-37.3014230000
equal_allocation,AAPL,QQQ,2025-11-24 11:07:00-05:00,2025-11-24 11:08:00-05:00,2025-11-24 15:59:00-05:00,SHORT,2.5318529465,274.9350000000,274.8800130000,275.8000000000,275.8551600000,40,11111.1100000000,11111.1100000000,10995.2005200000,3.0000000000,7.5000000000,120.0000000000,300.0000000000,277.9350000000,267.4350000000,FORCED_EOD,291,-34.6000000000,4.4058800000,0.2800000000,4.6858800000,-39.2858800000
equal_allocation,META,QQQ,2025-11-24 12:22:00-05:00,2025-11-24 12:23:00-05:00,2025-11-24 15:59:00-05:00,SHORT,3.0101691060,613.9800000000,613.8572040000,612.9900000000,613.1125980000,18,11111.1100000000,11111.1100000000,11049.4296720000,8.0000000000,2.7500000000,144.0000000000,49.5000000000,621.9800000000,611.2300000000,FORCED_EOD,216,17.8200000000,4.4170920000,0.1260000000,4.5430920000,13.2769080000
equal_allocation,AVGO,QQQ,2025-11-24 13:33:00-05:00,2025-11-24 13:34:00-05:00,2025-11-24 15:59:00-05:00,SHORT,2.5075983934,375.7800000000,375.7048440000,377.7000000000,377.7755400000,29,11111.1100000000,11111.1100000000,10895.4404760000,10.5000000000,5.0000000000,304.5000000000,145.0000000000,386.2800000000,370.7800000000,FORCED_EOD,145,-55.6800000000,4.3701840000,0.2030000000,4.5731840000,-60.2531840000
equal_allocation,TSLA,QQQ,2025-11-24 13:18:00-05:00,2025-11-24 13:19:00-05:00,2025-11-24 15:59:00-05:00,LONG,-2.9729426768,418.4000000000,418.4836800000,417.5200000000,417.4364960000,26,11111.1100000000,11111.1100000000,10880.5756800000,19.7500000000,7.0000000000,513.5000000000,182.0000000000,398.6500000000,425.4000000000,FORCED_EOD,160,-22.8800000000,4.3467840000,0.1820000000,4.5287840000,-27.4087840000
equal_allocation,AMD,QQQ,2025-11-24 12:45:00-05:00,2025-11-24 12:46:00-05:00,2025-11-24 15:59:00-05:00,SHORT,2.6724157697,215.6934000000,215.6502613200,214.9300000000,214.9729860000,51,11111.1100000000,11111.1100000000,10998.1633273200,1.7500000000,4.0000000000,89.2500000000,204.0000000000,217.4434000000,211.6934000000,FORCED_EOD,193,38.9334000000,4.3923586800,0.3570000000,4.7493586800,34.1840413200
equal_allocation,AVGO,QQQ,2025-11-25 10:02:00-05:00,2025-11-25 10:03:00-05:00,2025-11-25 10:09:00-05:00,SHORT,2.5409179228,379.9550000000,379.8790090000,374.9550000000,375.0299910000,29,11111.1100000000,11111.1100000000,11016.4912610000,10.5000000000,5.0000000000,304.5000000000,145.0000000000,390.4550000000,374.9550000000,TAKE_PROFIT_BRACKET,6,145.0000000000,4.3784780000,0.2030000000,4.5814780000,140.4185220000
equal_allocation,NVDA,QQQ,2025-11-25 10:02:00-05:00,2025-11-25 10:03:00-05:00,2025-11-25 10:20:00-05:00,LONG,-2.5594071747,170.3000000000,170.3340600000,171.5500000000,171.5156900000,65,11111.1100000000,11111.1100000000,11071.7139000000,5.2500000000,1.2500000000,341.2500000000,81.2500000000,165.0500000000,171.5500000000,TAKE_PROFIT_BRACKET,17,81.2500000000,4.4440500000,0.4550000000,4.8990500000,76.3509500000
equal_allocation,GOOGL,QQQ,2025-11-25 10:40:00-05:00,2025-11-25 10:41:00-05:00,2025-11-25 10:44:00-05:00,LONG,-2.8076310388,324.0250000000,324.0898050000,322.7750000000,322.7104450000,34,11111.1100000000,11111.1100000000,11019.0533700000,1.2500000000,3.2500000000,42.5000000000,110.5000000000,322.7750000000,327.2750000000,STOP,3,-42.5000000000,4.3982400000,0.2380000000,4.6362400000,-47.1362400000
equal_allocation,GOOGL,QQQ,2025-11-25 10:44:00-05:00,2025-11-25 10:45:00-05:00,2025-11-25 10:48:00-05:00,LONG,-2.8502224969,323.2900000000,323.3546580000,322.0400000000,321.9755920000,34,11111.1100000000,11111.1100000000,10994.0583720000,1.2500000000,3.2500000000,42.5000000000,110.5000000000,322.0400000000,326.5400000000,STOP,3,-42.5000000000,4.3882440000,0.2380000000,4.6262440000,-47.1262440000
equal_allocation,TSLA,QQQ,2025-11-25 10:22:00-05:00,2025-11-25 10:23:00-05:00,2025-11-25 11:41:00-05:00,LONG,-2.8390604940,406.9100000000,406.9913820000,413.9100000000,413.8272180000,27,11111.1100000000,11111.1100000000,10988.7673140000,19.7500000000,7.0000000000,533.2500000000,189.0000000000,387.1600000000,413.9100000000,TAKE_PROFIT_BRACKET,78,189.0000000000,4.4324280000,0.1890000000,4.6214280000,184.3785720000
equal_allocation,META,QQQ,2025-11-25 11:21:00-05:00,2025-11-25 11:22:00-05:00,2025-11-25 12:31:00-05:00,LONG,-2.5103746240,627.3150000000,627.4404630000,630.0650000000,629.9389870000,17,11111.1100000000,11111.1100000000,10666.4878710000,8.0000000000,2.7500000000,136.0000000000,46.7500000000,619.3150000000,630.0650000000,TAKE_PROFIT_BRACKET,69,46.7500000000,4.2750920000,0.1190000000,4.3940920000,42.3559080000
equal_allocation,AMD,QQQ,2025-11-25 10:57:00-05:00,2025-11-25 10:58:00-05:00,2025-11-25 12:33:00-05:00,SHORT,2.5258810542,199.4200000000,199.3801160000,201.1700000000,201.2102340000,55,11111.1100000000,11111.1100000000,10965.9063800000,1.7500000000,4.0000000000,96.2500000000,220.0000000000,201.1700000000,195.4200000000,STOP,95,-96.2500000000,4.4064900000,0.3850000000,4.7914900000,-101.0414900000
equal_allocation,META,QQQ,2025-11-25 13:11:00-05:00,2025-11-25 13:12:00-05:00,2025-11-25 13:48:00-05:00,LONG,-2.6787349953,628.7500000000,628.8757500000,631.5000000000,631.3737000000,17,11111.1100000000,11111.1100000000,10690.8877500000,8.0000000000,2.7500000000,136.0000000000,46.7500000000,620.7500000000,631.5000000000,TAKE_PROFIT_BRACKET,36,46.7500000000,4.2848500000,0.1190000000,4.4038500000,42.3461500000
equal_allocation,AMZN,QQQ,2025-11-25 14:04:00-05:00,2025-11-25 14:05:00-05:00,2025-11-25 14:40:00-05:00,SHORT,2.6111294922,230.3550000000,230.3089290000,229.1050000000,229.1508210000,48,11111.1100000000,11111.1100000000,11054.8285920000,2.0000000000,1.2500000000,96.0000000000,60.0000000000,232.3550000000,229.1050000000,TAKE_PROFIT_BRACKET,35,60.0000000000,4.4108160000,0.3360000000,4.7468160000,55.2531840000
equal_allocation,AMD,QQQ,2025-11-25 12:59:00-05:00,2025-11-25 13:00:00-05:00,2025-11-25 15:27:00-05:00,LONG,-2.8041611318,199.4850000000,199.5248970000,203.4850000000,203.4443030000,55,11111.1100000000,11111.1100000000,10973.8693350000,1.7500000000,4.0000000000,96.2500000000,220.0000000000,197.7350000000,203.4850000000,TAKE_PROFIT_BRACKET,147,220.0000000000,4.4326700000,0.3850000000,4.8176700000,215.1823300000
equal_allocation,AMD,QQQ,2025-11-25 15:27:00-05:00,2025-11-25 15:28:00-05:00,2025-11-25 15:43:00-05:00,SHORT,3.0521614221,203.9400000000,203.8992120000,205.6900000000,205.7311380000,54,11111.1100000000,11111.1100000000,11010.5574480000,1.7500000000,4.0000000000,94.5000000000,216.0000000000,205.6900000000,199.9400000000,STOP,15,-94.5000000000,4.4240040000,0.3780000000,4.8020040000,-99.3020040000
equal_allocation,NVDA,QQQ,2025-11-25 11:27:00-05:00,2025-11-25 11:28:00-05:00,2025-11-25 15:59:00-05:00,SHORT,2.6366317673,174.6350000000,174.6000730000,177.7900000000,177.8255580000,63,11111.1100000000,11111.1100000000,10999.8045990000,5.2500000000,1.2500000000,330.7500000000,78.7500000000,179.8850000000,173.3850000000,FORCED_EOD,271,-198.7650000000,4.4405550000,0.4410000000,4.8815550000,-203.6465550000
equal_allocation,MSFT,QQQ,2025-11-25 12:05:00-05:00,2025-11-25 12:06:00-05:00,2025-11-25 15:59:00-05:00,SHORT,2.6213959243,475.4000000000,475.3049200000,476.9400000000,477.0353880000,23,11111.1100000000,11111.1100000000,10932.0131600000,11.7500000000,9.0000000000,270.2500000000,207.0000000000,487.1500000000,466.4000000000,FORCED_EOD,233,-35.4200000000,4.3807640000,0.1610000000,4.5417640000,-39.9617640000
equal_allocation,AAPL,QQQ,2025-11-25 11:22:00-05:00,2025-11-25 11:23:00-05:00,2025-11-25 15:59:00-05:00,LONG,-2.6738612562,278.3750000000,278.4306750000,276.8900000000,276.8346220000,39,11111.1100000000,11111.1100000000,10858.7963250000,3.0000000000,7.5000000000,117.0000000000,292.5000000000,275.3750000000,285.8750000000,FORCED_EOD,276,-57.9150000000,4.3310670000,0.2730000000,4.6040670000,-62.5190670000
equal_allocation,AMZN,QQQ,2025-11-25 14:50:00-05:00,2025-11-25 14:51:00-05:00,2025-11-25 15:59:00-05:00,LONG,-2.5960165893,228.9700000000,229.0157940000,229.5800000000,229.5340840000,48,11111.1100000000,11111.1100000000,10992.7581120000,2.0000000000,1.2500000000,96.0000000000,60.0000000000,226.9700000000,230.2200000000,FORCED_EOD,68,29.2800000000,4.4020800000,0.3360000000,4.7380800000,24.5419200000
equal_allocation,GOOGL,QQQ,2025-11-25 12:34:00-05:00,2025-11-25 12:35:00-05:00,2025-11-25 15:59:00-05:00,LONG,-2.5848102791,321.1900000000,321.2542380000,323.3900000000,323.3253220000,34,11111.1100000000,11111.1100000000,10922.6440920000,1.2500000000,3.2500000000,42.5000000000,110.5000000000,319.9400000000,324.4400000000,FORCED_EOD,204,74.8000000000,4.3831440000,0.2380000000,4.6211440000,70.1788560000
equal_allocation,META,QQQ,2025-11-25 14:25:00-05:00,2025-11-25 14:26:00-05:00,2025-11-25 15:59:00-05:00,SHORT,2.8888690964,633.2050000000,633.0783590000,636.2200000000,636.3472440000,17,11111.1100000000,11111.1100000000,10762.3321030000,8.0000000000,2.7500000000,136.0000000000,46.7500000000,641.2050000000,630.4550000000,FORCED_EOD,93,-51.2550000000,4.3160450000,0.1190000000,4.4350450000,-55.6900450000
equal_allocation,AVGO,QQQ,2025-11-25 12:34:00-05:00,2025-11-25 12:35:00-05:00,2025-11-25 15:59:00-05:00,SHORT,2.5224351728,382.4700000000,382.3935060000,385.1000000000,385.1770200000,29,11111.1100000000,11111.1100000000,11089.4116740000,10.5000000000,5.0000000000,304.5000000000,145.0000000000,392.9700000000,377.4700000000,FORCED_EOD,204,-76.2700000000,4.4519060000,0.2030000000,4.6549060000,-80.9249060000
equal_allocation,TSLA,QQQ,2025-11-25 11:44:00-05:00,2025-11-25 11:45:00-05:00,2025-11-25 15:59:00-05:00,SHORT,2.5083835282,414.6400000000,414.5570720000,419.3100000000,419.3938620000,26,11111.1100000000,11111.1100000000,10778.4838720000,19.7500000000,7.0000000000,513.5000000000,182.0000000000,434.3900000000,407.6400000000,FORCED_EOD,254,-121.4200000000,4.3365400000,0.1820000000,4.5185400000,-125.9385400000
equal_allocation,AVGO,QQQ,2025-11-26 11:21:00-05:00,2025-11-26 11:22:00-05:00,2025-11-26 12:41:00-05:00,LONG,-2.5479899001,393.1650000000,393.2436330000,398.1650000000,398.0853670000,28,11111.1100000000,11111.1100000000,11010.8217240000,10.5000000000,5.0000000000,294.0000000000,140.0000000000,382.6650000000,398.1650000000,TAKE_PROFIT_BRACKET,79,140.0000000000,4.4314480000,0.1960000000,4.6274480000,135.3725520000
equal_allocation,AMZN,QQQ,2025-11-26 11:49:00-05:00,2025-11-26 11:50:00-05:00,2025-11-26 12:52:00-05:00,SHORT,2.9379081353,231.7150000000,231.6686570000,230.4650000000,230.5110930000,47,11111.1100000000,11111.1100000000,10888.4268790000,2.0000000000,1.2500000000,94.0000000000,58.7500000000,233.7150000000,230.4650000000,TAKE_PROFIT_BRACKET,62,58.7500000000,4.3444920000,0.3290000000,4.6734920000,54.0765080000
equal_allocation,AMD,QQQ,2025-11-26 13:11:00-05:00,2025-11-26 13:12:00-05:00,2025-11-26 15:01:00-05:00,SHORT,2.6954901207,213.4250000000,213.3823150000,215.1750000000,215.2180350000,52,11111.1100000000,11111.1100000000,11095.8803800000,1.7500000000,4.0000000000,91.0000000000,208.0000000000,215.1750000000,209.4250000000,STOP,109,-91.0000000000,4.4574400000,0.3640000000,4.8214400000,-95.8214400000
equal_allocation,GOOGL,QQQ,2025-11-26 13:09:00-05:00,2025-11-26 13:10:00-05:00,2025-11-26 15:45:00-05:00,SHORT,4.1140760355,318.8000000000,318.7362400000,320.0500000000,320.1140100000,34,11111.1100000000,11111.1100000000,10837.0321600000,1.2500000000,3.2500000000,42.5000000000,110.5000000000,320.0500000000,315.5500000000,STOP,155,-42.5000000000,4.3441800000,0.2380000000,4.5821800000,-47.0821800000
equal_allocation,NVDA,QQQ,2025-11-26 13:32:00-05:00,2025-11-26 13:33:00-05:00,2025-11-26 15:59:00-05:00,LONG,-2.7495839248,180.3000000000,180.3360600000,180.1750000000,180.1389650000,61,11111.1100000000,11111.1100000000,11000.4996600000,5.2500000000,1.2500000000,320.2500000000,76.2500000000,175.0500000000,181.5500000000,FORCED_EOD,146,-7.6250000000,4.3977950000,0.4270000000,4.8247950000,-12.4497950000
equal_allocation,MSFT,QQQ,2025-11-26 10:45:00-05:00,2025-11-26 10:46:00-05:00,2025-11-26 15:59:00-05:00,SHORT,2.7600729817,485.7600000000,485.6628480000,485.4900000000,485.5870980000,22,11111.1100000000,11111.1100000000,10684.5826560000,11.7500000000,9.0000000000,258.5000000000,198.0000000000,497.5100000000,476.7600000000,FORCED_EOD,313,5.9400000000,4.2735000000,0.1540000000,4.4275000000,1.5125000000
equal_allocation,AAPL,QQQ,2025-11-26 13:10:00-05:00,2025-11-26 13:11:00-05:00,2025-11-26 15:59:00-05:00,LONG,-3.3668460721,278.3500000000,278.4056700000,277.4700000000,277.4145060000,39,11111.1100000000,11111.1100000000,10857.8211300000,3.0000000000,7.5000000000,117.0000000000,292.5000000000,275.3500000000,285.8500000000,FORCED_EOD,168,-34.3200000000,4.3353960000,0.2730000000,4.6083960000,-38.9283960000
equal_allocation,AMZN,QQQ,2025-11-26 15:45:00-05:00,2025-11-26 15:46:00-05:00,2025-11-26 15:59:00-05:00,SHORT,3.3238473669,229.7350000000,229.6890530000,229.0900000000,229.1358180000,48,11111.1100000000,11111.1100000000,11025.0745440000,2.0000000000,1.2500000000,96.0000000000,60.0000000000,231.7350000000,228.4850000000,FORCED_EOD,13,30.9600000000,4.4047200000,0.3360000000,4.7407200000,26.2192800000
equal_allocation,GOOGL,QQQ,2025-11-26 15:45:00-05:00,2025-11-26 15:46:00-05:00,2025-11-26 15:59:00-05:00,SHORT,2.6731469249,320.1600000000,320.0959680000,320.0100000000,320.0740020000,34,11111.1100000000,11111.1100000000,10883.2629120000,1.2500000000,3.2500000000,42.5000000000,110.5000000000,321.4100000000,316.9100000000,FORCED_EOD,13,5.1000000000,4.3531560000,0.2380000000,4.5911560000,0.5088440000
equal_allocation,META,QQQ,2025-11-26 10:14:00-05:00,2025-11-26 10:15:00-05:00,2025-11-26 15:59:00-05:00,SHORT,2.7426518549,635.1525000000,635.0254695000,633.6990000000,633.8257398000,17,11111.1100000000,11111.1100000000,10795.4329815000,8.0000000000,2.7500000000,136.0000000000,46.7500000000,643.1525000000,632.4025000000,FORCED_EOD,344,24.7095000000,4.3140951000,0.1190000000,4.4330951000,20.2764049000
equal_allocation,AVGO,QQQ,2025-11-26 15:45:00-05:00,2025-11-26 15:46:00-05:00,2025-11-26 15:59:00-05:00,LONG,-2.7330316788,398.6900000000,398.7697380000,397.2500000000,397.1705500000,27,11111.1100000000,11111.1100000000,10766.7829260000,10.5000000000,5.0000000000,283.5000000000,135.0000000000,388.1900000000,403.6900000000,FORCED_EOD,13,-38.8800000000,4.2980760000,0.1890000000,4.4870760000,-43.3670760000
equal_allocation,TSLA,QQQ,2025-11-26 12:02:00-05:00,2025-11-26 12:03:00-05:00,2025-11-26 15:59:00-05:00,SHORT,2.6247567833,421.3400000000,421.2557320000,426.5000000000,426.5853000000,26,11111.1100000000,11111.1100000000,10952.6490320000,19.7500000000,7.0000000000,513.5000000000,182.0000000000,441.0900000000,414.3400000000,FORCED_EOD,236,-134.1600000000,4.4087680000,0.1820000000,4.5907680000,-138.7507680000
equal_allocation,AMD,QQQ,2025-11-26 15:40:00-05:00,2025-11-26 15:41:00-05:00,2025-11-26 15:59:00-05:00,LONG,-2.5918168944,214.3500000000,214.3928700000,214.1100000000,214.0671780000,51,11111.1100000000,11111.1100000000,10934.0363700000,1.7500000000,4.0000000000,89.2500000000,204.0000000000,212.6000000000,218.3500000000,FORCED_EOD,18,-12.2400000000,4.3702920000,0.3570000000,4.7272920000,-16.9672920000
equal_allocation,GOOGL,QQQ,2025-11-28 12:12:00-05:00,2025-11-28 12:13:00-05:00,2025-11-28 12:25:00-05:00,SHORT,2.5160550333,318.6325000000,318.5687735000,319.8825000000,319.9464765000,34,11111.1100000000,11111.1100000000,10831.3382990000,1.2500000000,3.2500000000,42.5000000000,110.5000000000,319.8825000000,315.3825000000,STOP,12,-42.5000000000,4.3419020000,0.2380000000,4.5799020000,-47.0799020000
equal_allocation,NVDA,QQQ,2025-11-28 12:21:00-05:00,2025-11-28 12:22:00-05:00,2025-11-28 12:59:00-05:00,SHORT,2.6083520141,177.2750000000,177.2395450000,176.9900000000,177.0253980000,62,11111.1100000000,11111.1100000000,10988.8517900000,5.2500000000,1.2500000000,325.5000000000,77.5000000000,182.5250000000,176.0250000000,FORCED_EOD,37,17.6700000000,4.3928860000,0.4340000000,4.8268860000,12.8431140000
equal_allocation,MSFT,QQQ,2025-11-28 12:12:00-05:00,2025-11-28 12:13:00-05:00,2025-11-28 12:59:00-05:00,LONG,-2.5329880477,491.5600000000,491.6583120000,492.0100000000,491.9115980000,22,11111.1100000000,11111.1100000000,10816.4828640000,11.7500000000,9.0000000000,258.5000000000,198.0000000000,479.8100000000,500.5600000000,FORCED_EOD,46,9.9000000000,4.3277080000,0.1540000000,4.4817080000,5.4182920000
equal_allocation,AAPL,QQQ,2025-11-28 12:25:00-05:00,2025-11-28 12:26:00-05:00,2025-11-28 12:59:00-05:00,SHORT,3.6288348954,277.1300000000,277.0745740000,278.8600000000,278.9157720000,40,11111.1100000000,11111.1100000000,11082.9829600000,3.0000000000,7.5000000000,120.0000000000,300.0000000000,280.1300000000,269.6300000000,FORCED_EOD,33,-69.2000000000,4.4479200000,0.2800000000,4.7279200000,-73.9279200000
equal_allocation,AMZN,QQQ,2025-11-28 11:09:00-05:00,2025-11-28 11:10:00-05:00,2025-11-28 12:59:00-05:00,SHORT,2.6408753053,232.4100000000,232.3635180000,233.2300000000,233.2766460000,47,11111.1100000000,11111.1100000000,10921.0853460000,2.0000000000,1.2500000000,94.0000000000,58.7500000000,234.4100000000,231.1600000000,FORCED_EOD,109,-38.5400000000,4.3770160000,0.3290000000,4.7060160000,-43.2460160000
