beta_mode,beta_days,window,z_entry,hook_delta,hook_timeout,exit_band,z_lockout,direction,trades,net_pnl,gross_pnl,costs,net_return_pct,gross_return_pct,net_sharpe,gross_sharpe,net_sortino,max_drawdown_pct,win_rate_pct,profit_factor,gross_profit_factor,avg_net_trade,median_net_trade,avg_duration,long_net_pnl,short_net_pnl
dynamic_rolling,5,60,3.0,0.05,10,0.25,4.5,both,325,2446.1121209202765,5378.707599999995,2932.5954790797186,2.4461121209202763,5.378707599999996,1.2644230026001917,2.7752586996845543,2.0649187875829607,1.6496372859399706,57.230769230769226,1.230221080870794,1.569892211196984,7.526498833600851,8.656615999999998,38.79692307692308,3358.6091648401375,-912.497043919861
dynamic_rolling,5,60,3.0,0.05,20,0.25,4.5,both,325,2446.1121209202765,5378.707599999995,2932.5954790797186,2.4461121209202763,5.378707599999996,1.2644230026001917,2.7752586996845543,2.0649187875829607,1.6496372859399706,57.230769230769226,1.230221080870794,1.569892211196984,7.526498833600851,8.656615999999998,38.79692307692308,3358.6091648401375,-912.497043919861
dynamic_rolling,5,60,3.0,0.0,0,0.25,4.5,both,332,2620.3899933603407,5615.704000000022,2995.314006639681,2.6203899933603405,5.615704000000021,1.261891659941754,2.7024098922580504,1.9984721128248504,1.4287639952598692,59.036144578313255,1.2319537230249706,1.554207416406518,7.892740943856448,13.236280999999934,39.69578313253012,3982.8082530201573,-1362.4182596598152
dynamic_rolling,20,60,3.0,0.05,5,0.5,,both,311,2158.958033860173,4963.103699999928,2804.1456661397547,2.158958033860173,4.9631036999999285,1.223400086406415,2.7881443670236363,1.8435879089041638,1.976626134519989,53.054662379421224,1.193858280601913,1.501139004674512,6.941987247138821,6.633955999996459,41.20900321543408,1917.2510248601175,241.70700900005585
dynamic_rolling,20,60,3.0,0.05,10,0.5,,both,311,2158.958033860173,4963.103699999928,2804.1456661397547,2.158958033860173,4.9631036999999285,1.223400086406415,2.7881443670236363,1.8435879089041638,1.976626134519989,53.054662379421224,1.193858280601913,1.501139004674512,6.941987247138821,6.633955999996459,41.20900321543408,1917.2510248601175,241.70700900005585
dynamic_rolling,20,60,3.0,0.05,20,0.5,,both,311,2158.958033860173,4963.103699999928,2804.1456661397547,2.158958033860173,4.9631036999999285,1.223400086406415,2.7881443670236363,1.8435879089041638,1.976626134519989,53.054662379421224,1.193858280601913,1.501139004674512,6.941987247138821,6.633955999996459,41.20900321543408,1917.2510248601175,241.70700900005585
dynamic_rolling,5,60,3.0,0.15,5,0.25,4.5,both,325,2383.1763339802956,5315.741300000006,2932.5649660197105,2.3831763339802956,5.315741300000006,1.219088792923706,2.715831804389788,1.9667905368355791,1.6697941219799541,57.53846153846154,1.223741795162326,1.5615587148139307,7.332850258400909,8.756915220007043,38.652307692307694,3335.0996138401542,-951.9232798598593
dynamic_rolling,5,60,3.0,0.15,10,0.25,4.5,both,325,2383.1763339802956,5315.741300000006,2932.5649660197105,2.3831763339802956,5.315741300000006,1.219088792923706,2.715831804389788,1.9667905368355791,1.6697941219799541,57.53846153846154,1.223741795162326,1.5615587148139307,7.332850258400909,8.756915220007043,38.652307692307694,3335.0996138401542,-951.9232798598593
dynamic_rolling,5,60,3.0,0.0,0,0.25,4.0,both,310,2492.4340446603296,5289.431700000023,2796.997655339693,2.4924340446603295,5.289431700000023,1.2065662521714364,2.556142516629796,1.917408113527236,1.7450951916198827,59.03225806451613,1.2294680116795855,1.5413853199051826,8.040109821484934,14.637880320002392,40.16129032258065,4045.232146860156,-1552.7981021998246
dynamic_rolling,5,60,3.0,0.0,0,0.5,3.5,both,250,2471.1215051602467,4729.561799999973,2258.4402948397264,2.4711215051602466,4.729561799999973,1.205185498406366,2.292440301094476,1.9263918663280066,1.7118436135199737,58.8,1.2714363853707447,1.5752021323514567,9.884486020640987,14.264541800000732,43.976,3275.165127140109,-804.0436219798615
dynamic_rolling,5,60,3.0,0.0,0,0.25,,both,340,2542.6129628603567,5610.216500000024,3067.6035371396674,2.542612962860357,5.610216500000024,1.1766508364796378,2.594752642222818,1.8510605132377997,1.3674955982999526,58.235294117647065,1.214324743198228,1.5265196888146615,7.47827342017752,12.286669000001314,39.46764705882353,3700.659774020161,-1158.046811159803
dynamic_rolling,5,60,3.0,0.05,5,0.25,,both,336,2341.0960946802834,5372.612999999997,3031.5169053197133,2.3410960946802835,5.372612999999997,1.173711196173137,2.686264998512032,1.8979903222417507,1.4280991033199535,56.25,1.2092762642588386,1.5406780391736314,6.967547900834177,8.209360160001829,38.532738095238095,2987.807958840137,-646.7118641598536
dynamic_rolling,5,60,3.0,0.05,10,0.25,,both,336,2341.0960946802834,5372.612999999997,3031.5169053197133,2.3410960946802835,5.372612999999997,1.173711196173137,2.686264998512032,1.8979903222417507,1.4280991033199535,56.25,1.2092762642588386,1.5406780391736314,6.967547900834177,8.209360160001829,38.532738095238095,2987.807958840137,-646.7118641598536
dynamic_rolling,5,60,3.0,0.05,20,0.25,,both,336,2341.0960946802834,5372.612999999997,3031.5169053197133,2.3410960946802835,5.372612999999997,1.173711196173137,2.686264998512032,1.8979903222417507,1.4280991033199535,56.25,1.2092762642588386,1.5406780391736314,6.967547900834177,8.209360160001829,38.532738095238095,2987.807958840137,-646.7118641598536
dynamic_rolling,5,60,3.0,0.0,0,0.25,3.5,both,251,2356.583405620272,4623.827900000009,2267.2444943797373,2.356583405620272,4.623827900000009,1.1620344437984023,2.2678665156820794,1.8460563924581275,1.5211254335399134,58.964143426294825,1.2630514206794772,1.5722886081638392,9.388778508447299,14.42344064000014,40.745019920318725,3234.007500760134,-877.4240951398614
dynamic_rolling,20,60,3.0,0.05,5,0.5,4.0,both,273,2027.3753795601624,4489.387999999946,2462.012620439784,2.0273753795601626,4.489387999999947,1.158438249831148,2.5390664210421416,1.713945602537382,1.8905891980199812,53.47985347985348,1.2006348296388205,1.496968009926273,7.426283441612316,7.842060000000165,42.16849816849817,1992.575036800109,34.80034276005365
dynamic_rolling,20,60,3.0,0.05,10,0.5,4.0,both,273,2027.3753795601624,4489.387999999946,2462.012620439784,2.0273753795601626,4.489387999999947,1.158438249831148,2.5390664210421416,1.713945602537382,1.8905891980199812,53.47985347985348,1.2006348296388205,1.496968009926273,7.426283441612316,7.842060000000165,42.16849816849817,1992.575036800109,34.80034276005365
