beta_mode,beta_days,window,z_entry,hook_delta,hook_timeout,exit_band,z_lockout,direction,trades,net_pnl,gross_pnl,costs,net_return_pct,gross_return_pct,net_sharpe,gross_sharpe,net_sortino,max_drawdown_pct,win_rate_pct,profit_factor,gross_profit_factor,avg_net_trade,median_net_trade,avg_duration,long_net_pnl,short_net_pnl
dynamic_rolling,10,30,3.0,0.0,0,0.0,4.0,both,366,-1732.2284417597273,1571.4127999999732,3303.6412417597003,-1.7322284417597273,1.5714127999999734,-0.8833792790597561,0.82343288813614,-1.1553545704365649,3.3819580618797773,56.830601092896174,0.8536432454986903,1.1497017911072251,-4.732864594971932,8.212811169999986,20.368852459016395,164.5195959801411,-1896.7480377398697
dynamic_rolling,10,30,3.0,0.0,0,0.0,,both,376,-1812.236309739722,1582.4126999999698,3394.649009739692,-1.8122363097397218,1.58241269999997,-0.9176084691563072,0.8234004453683995,-1.198873385002555,3.360860993759765,56.91489361702128,0.8508492349491533,1.1467697302697457,-4.819777419520537,7.951093669999458,20.284574468085108,194.75818354014467,-2006.9944932798676
dynamic_rolling,10,30,3.0,0.05,5,0.0,4.0,both,359,-3003.0692528797654,237.59719999993786,3240.6664528797032,-3.003069252879765,0.23759719999993786,-1.644040571399883,0.1407510333262778,-2.000551512246644,3.6597861688998092,52.36768802228412,0.7481558902524702,1.0225924494687608,-8.365095411921352,2.6271100000029577,19.58217270194986,-666.2698184798588,-2336.799434399909
dynamic_rolling,10,30,3.0,0.05,10,0.0,4.0,both,359,-3003.0692528797654,237.59719999993786,3240.6664528797032,-3.003069252879765,0.23759719999993786,-1.644040571399883,0.1407510333262778,-2.000551512246644,3.6597861688998092,52.36768802228412,0.7481558902524702,1.0225924494687608,-8.365095411921352,2.6271100000029577,19.58217270194986,-666.2698184798588,-2336.799434399909
dynamic_rolling,10,30,3.0,0.05,20,0.0,4.0,both,359,-3003.0692528797654,237.59719999993786,3240.6664528797032,-3.003069252879765,0.23759719999993786,-1.644040571399883,0.1407510333262778,-2.000551512246644,3.6597861688998092,52.36768802228412,0.7481558902524702,1.0225924494687608,-8.365095411921352,2.6271100000029577,19.58217270194986,-666.2698184798588,-2336.799434399909
dynamic_rolling,10,30,3.0,0.05,5,0.0,,both,369,-3039.8701557197614,291.80139999993503,3331.6715557196967,-3.0398701557197616,0.29180139999993504,-1.6560928702479931,0.17010948206257942,-2.015766383543647,3.678172177739805,52.30352303523035,0.7505464631947548,1.0271873106715175,-8.238130503305587,2.6271100000029577,19.509485094850948,-612.7792599198566,-2427.0908957999063
dynamic_rolling,10,30,3.0,0.05,10,0.0,,both,369,-3039.8701557197614,291.80139999993503,3331.6715557196967,-3.0398701557197616,0.29180139999993504,-1.6560928702479931,0.17010948206257942,-2.015766383543647,3.678172177739805,52.30352303523035,0.7505464631947548,1.0271873106715175,-8.238130503305587,2.6271100000029577,19.509485094850948,-612.7792599198566,-2427.0908957999063
dynamic_rolling,10,30,3.0,0.05,20,0.0,,both,369,-3039.8701557197614,291.80139999993503,3331.6715557196967,-3.0398701557197616,0.29180139999993504,-1.6560928702479931,0.17010948206257942,-2.015766383543647,3.678172177739805,52.30352303523035,0.7505464631947548,1.0271873106715175,-8.238130503305587,2.6271100000029577,19.509485094850948,-612.7792599198566,-2427.0908957999063
dynamic_rolling,10,30,3.0,0.15,5,0.0,4.0,both,359,-3039.1316601997646,201.52879999993434,3240.6604601996987,-3.039131660199765,0.20152879999993434,-1.662879384409661,0.12072058971476152,-2.0235842720361696,3.6810679243797932,52.36768802228412,0.7452643687256197,1.0191514863173712,-8.465547799999344,2.6271100000029577,19.520891364902507,-669.3229289798617,-2369.808731219905
dynamic_rolling,10,30,3.0,0.15,10,0.0,4.0,both,359,-3039.1316601997646,201.52879999993434,3240.6604601996987,-3.039131660199765,0.20152879999993434,-1.662879384409661,0.12072058971476152,-2.0235842720361696,3.6810679243797932,52.36768802228412,0.7452643687256197,1.0191514863173712,-8.465547799999344,2.6271100000029577,19.520891364902507,-669.3229289798617,-2369.808731219905
