beta_mode,beta_days,window,z_entry,hook_delta,hook_timeout,exit_band,z_lockout,direction,trades,net_pnl,gross_pnl,costs,net_return_pct,gross_return_pct,net_sharpe,gross_sharpe,net_sortino,max_drawdown_pct,win_rate_pct,profit_factor,gross_profit_factor,avg_net_trade,median_net_trade,avg_duration,long_net_pnl,short_net_pnl
dynamic_rolling,30,60,3.0,0.0,0,0.0,,both,320,1980.2455064002816,4867.949600000014,2887.704093599732,1.9802455064002817,4.8679496000000135,0.9440621812363562,2.302507808600288,1.5737852356894713,1.57667548677999,54.37499999999999,1.1830539455613145,1.508519758035688,6.18826720750088,10.260478999999306,34.45,2145.724853860153,-165.47934745987106
dynamic_rolling,20,60,3.0,0.0,0,0.0,,both,329,1619.1046760402871,4584.90340000004,2965.7987239597533,1.619104676040287,4.58490340000004,0.9016879448622684,2.5238503074343597,1.2542462570977575,1.952047993599961,56.53495440729483,1.1473693450242477,1.4701173095057387,4.921290808633092,12.337811999999673,32.88753799392097,1318.9341726001517,300.1705034401354
dynamic_rolling,20,120,3.0,0.0,0,0.0,,both,177,1739.424819240156,3336.908800000012,1597.483980759856,1.739424819240156,3.336908800000012,0.8717947061546486,1.6562985623832231,1.3892575416907234,1.641372352779974,54.80225988700565,1.2233519976489833,1.4695311145681622,9.827258865763593,12.187005840001579,57.0225988700565,1129.6462291200774,609.778590120079
fixed_1.75,10,120,3.0,0.05,5,0.0,,both,186,1970.1034796801878,3652.2768000000074,1682.1733203198196,1.9701034796801877,3.652276800000007,0.8452772019598895,1.54997222356103,1.4421293762213738,2.2031302708599108,51.61290322580645,1.2166911643790879,1.4387092034515552,10.591954191828966,5.100401999999995,54.88709677419355,2746.8515361801037,-776.7480564999158
fixed_1.75,10,120,3.0,0.05,10,0.0,,both,186,1970.1034796801878,3652.2768000000074,1682.1733203198196,1.9701034796801877,3.652276800000007,0.8452772019598895,1.54997222356103,1.4421293762213738,2.2031302708599108,51.61290322580645,1.2166911643790879,1.4387092034515552,10.591954191828966,5.100401999999995,54.88709677419355,2746.8515361801037,-776.7480564999158
fixed_1.75,10,120,3.0,0.05,20,0.0,,both,186,1970.1034796801878,3652.2768000000074,1682.1733203198196,1.9701034796801877,3.652276800000007,0.8452772019598895,1.54997222356103,1.4421293762213738,2.2031302708599108,51.61290322580645,1.2166911643790879,1.4387092034515552,10.591954191828966,5.100401999999995,54.88709677419355,2746.8515361801037,-776.7480564999158
dynamic_rolling,5,15,3.0,0.0,0,0.0,4.0,both,96,581.5981207600786,1449.2108000000028,867.6126792399242,0.5815981207600786,1.4492108000000028,0.8082288580072422,1.9660011185166633,1.312426273848618,1.0509600740799943,57.291666666666664,1.277235873978315,1.828558646301233,6.058313757917485,6.58361926000084,12.84375,159.98868780003872,421.6094329600398
dynamic_rolling,5,15,3.0,0.0,0,0.0,,both,96,581.5981207600786,1449.2108000000028,867.6126792399242,0.5815981207600786,1.4492108000000028,0.8082288580072422,1.9660011185166633,1.312426273848618,1.0509600740799943,57.291666666666664,1.277235873978315,1.828558646301233,6.058313757917485,6.58361926000084,12.84375,159.98868780003872,421.6094329600398
dynamic_rolling,20,60,3.0,0.05,5,0.0,4.0,both,280,1312.6792720801648,3837.419199999955,2524.73992791979,1.3126792720801648,3.837419199999955,0.7912347896910549,2.286775010932069,1.0857956070550883,2.0013414226599853,55.35714285714286,1.1380077131445507,1.4553181520558935,4.6881402574291595,9.275967000001646,33.46071428571429,1305.2798441001278,7.399427980037148
dynamic_rolling,20,60,3.0,0.05,10,0.0,4.0,both,280,1312.6792720801648,3837.419199999955,2524.73992791979,1.3126792720801648,3.837419199999955,0.7912347896910549,2.286775010932069,1.0857956070550883,2.0013414226599853,55.35714285714286,1.1380077131445507,1.4553181520558935,4.6881402574291595,9.275967000001646,33.46071428571429,1305.2798441001278,7.399427980037148
dynamic_rolling,20,60,3.0,0.05,20,0.0,4.0,both,280,1312.6792720801648,3837.419199999955,2524.73992791979,1.3126792720801648,3.837419199999955,0.7912347896910549,2.286775010932069,1.0857956070550883,2.0013414226599853,55.35714285714286,1.1380077131445507,1.4553181520558935,4.6881402574291595,9.275967000001646,33.46071428571429,1305.2798441001278,7.399427980037148
