entry_time,exit_time,direction,entry_price,exit_price,shares,entry_z,exit_z,duration_bars,gross_pnl,costs,net_pnl,exit_reason
2025-12-02 11:08:00-05:00,2025-12-02 11:55:00-05:00,LONG,182.366466,181.51369000000003,109,-3.0352299071035405,0.18181498503773078,47,-85.02000000000012,8.695583999997405,-93.71558399999753,TAKE_PROFIT
2025-12-02 15:40:00-05:00,2025-12-02 15:47:00-05:00,LONG,181.14142103999998,181.47869699999998,110,-2.369577970719476,0.8363480985603662,7,45.077999999998895,8.74764439999895,36.33035559999995,TAKE_PROFIT
2025-12-03 10:39:00-05:00,2025-12-03 10:55:00-05:00,SHORT,181.52538766,180.816156,110,1.9805435660021051,0.27276174903924505,16,85.98700000000008,8.741517400000038,77.24548260000005,TAKE_PROFIT
2025-12-04 14:18:00-05:00,2025-12-04 14:37:00-05:00,LONG,182.82655799999998,183.10337199999998,109,-2.536695211016069,0.3451819091178353,19,38.14999999999938,8.740273999999198,29.409726000000184,TAKE_PROFIT
2025-12-04 15:53:00-05:00,2025-12-04 15:56:00-05:00,SHORT,183.283336,183.191631,109,3.129640300093563,2.106218771978275,3,17.984999999999133,8.752155000000181,9.232844999998951,TAKE_PROFIT
2025-12-09 13:38:00-05:00,2025-12-09 13:54:00-05:00,LONG,184.79525166,184.84302399999999,108,-1.3252997079384485,0.24706401182980967,16,13.143600000000447,8.740187280001038,4.403412719999409,TAKE_PROFIT
2025-12-09 14:59:00-05:00,2025-12-09 15:33:00-05:00,LONG,184.29185099999998,184.338125,108,-2.247122154521654,0.03149436103015967,34,12.960000000000491,8.7184079999993,4.241592000001191,TAKE_PROFIT
2025-12-10 12:57:00-05:00,2025-12-10 13:13:00-05:00,SHORT,183.18365594000002,182.86156499999998,109,2.391839773269188,-0.6396689685268976,16,43.0877000000022,8.742787539998057,34.344912460004146,TAKE_PROFIT
2025-12-15 13:51:00-05:00,2025-12-15 13:58:00-05:00,LONG,176.96118516,177.444504,113,-2.6889223204385027,-0.17291695718357733,7,62.62459999999777,8.800571079999887,53.824028919997886,TAKE_PROFIT
2025-12-15 14:38:00-05:00,2025-12-15 15:36:00-05:00,LONG,176.725338,176.299733,113,-2.640009328477037,1.1028030419465664,58,-40.114999999998844,8.769365000000054,-48.884364999998894,TAKE_PROFIT
2025-12-16 14:15:00-05:00,2025-12-16 15:33:00-05:00,LONG,176.17522799999998,177.329527,113,-2.8804538793635426,1.5457211829042974,78,138.42500000000257,8.780212999998358,129.64478700000421,TAKE_PROFIT
2025-12-17 11:03:00-05:00,2025-12-17 11:54:00-05:00,LONG,171.59851283999998,170.99079500000002,116,-2.288257053800019,1.0783116973606308,51,-62.54719999999929,8.760069439996515,-71.3072694399958,TAKE_PROFIT
2025-12-18 11:11:00-05:00,2025-12-18 11:40:00-05:00,LONG,175.17502799999997,175.474898,114,-2.7509279758997005,0.16064400356350134,29,42.18000000000052,8.792819999997446,33.38718000000307,TAKE_PROFIT
2025-12-18 15:29:00-05:00,2025-12-18 15:56:00-05:00,LONG,174.73494,174.41511,114,-2.661259716153709,-0.08910275256173365,27,-28.5,8.758619999999551,-37.25861999999955,TAKE_PROFIT
2025-12-19 11:41:00-05:00,2025-12-19 12:28:00-05:00,SHORT,179.95390202000002,180.41597597999998,111,2.387303344195348,-0.40621786233098783,47,-43.289999999998486,8.777209559998125,-52.06720955999661,TAKE_PROFIT
2025-12-19 14:13:00-05:00,2025-12-19 14:56:00-05:00,SHORT,180.16895900000003,180.546102,111,2.674776088740932,-0.13371609889554206,43,-33.8549999999976,8.784872999998084,-42.63987299999569,TAKE_PROFIT
2025-12-22 14:27:00-05:00,2025-12-22 14:35:00-05:00,SHORT,183.42830700000002,183.466686,109,2.292821571760161,-0.910968886868506,8,3.8149999999996282,8.76131099999875,-4.946310999999122,TAKE_PROFIT
2025-12-29 14:24:00-05:00,2025-12-29 15:24:00-05:00,LONG,187.33746000000002,187.952402,106,-2.802005765757236,0.48656172952669224,60,73.13999999999976,8.69814800000135,64.4418519999984,TAKE_PROFIT
2025-12-30 14:06:00-05:00,2025-12-30 14:09:00-05:00,SHORT,187.952402,188.072607,106,2.2765991702518438,0.04216294200675916,3,-4.769999999998674,8.713730000001174,-13.483729999999849,TAKE_PROFIT
2026-01-05 12:03:00-05:00,2026-01-05 12:44:00-05:00,LONG,188.88777,187.682456,105,-3.3257456581110962,0.12044293062095925,41,-118.64999999999952,8.642969999999124,-127.29296999999865,TAKE_PROFIT
2026-01-09 12:18:00-05:00,2026-01-09 12:58:00-05:00,LONG,184.95698399999998,185.07307798,108,-2.5752171705996107,0.0800345976040621,40,20.530800000000113,8.748650159998334,11.782149840001779,TAKE_PROFIT
2026-01-12 12:25:00-05:00,2026-01-12 12:49:00-05:00,SHORT,186.52268800000002,185.902173,107,2.6165054616965575,-0.1725562487369789,24,74.36499999999927,8.71889499999802,65.64610500000126,TAKE_PROFIT
2026-01-12 15:04:00-05:00,2026-01-12 15:56:00-05:00,LONG,186.357264,185.16296,107,-2.8722752407877983,-2.1779011862457356,52,-119.84000000000049,8.699527999998258,-128.53952799999874,TAKE_PROFIT
2026-01-15 11:48:00-05:00,2026-01-15 12:36:00-05:00,SHORT,188.257341,188.342661,106,2.9325357086575963,0.28023876433410355,48,-1.0600000000020486,8.725919999997512,-9.78591999999956,TAKE_PROFIT
2026-01-20 12:27:00-05:00,2026-01-20 15:13:00-05:00,SHORT,180.028987,179.15062296,111,2.616907186892452,-0.03681185588661841,166,105.47219999999948,8.750791559998573,96.7214084400009,TAKE_PROFIT
2026-01-21 14:32:00-05:00,2026-01-21 15:17:00-05:00,LONG,183.126618,184.923008,109,-2.570008282129774,0.131631026600593,45,203.8300000000005,8.786490000000237,195.04351000000025,TAKE_PROFIT
2026-01-29 12:25:00-05:00,2026-01-29 13:34:00-05:00,SHORT,189.56208,189.8789682,105,2.522115508775585,-0.18785774782147616,69,-25.305000000001456,8.703260999997909,-34.008260999999365,TAKE_PROFIT
2026-01-29 15:17:00-05:00,2026-01-29 15:47:00-05:00,SHORT,191.21175,191.008194,104,2.8450675740195455,0.1133721172294155,30,29.12000000000012,8.678176000000965,20.44182399999915,TAKE_PROFIT
2026-01-30 10:22:00-05:00,2026-01-30 10:28:00-05:00,SHORT,193.071378,192.198432,103,2.2840816350272584,-0.7773023313382684,6,97.85000000000176,8.657562000000407,89.19243800000135,TAKE_PROFIT
2026-01-30 10:50:00-05:00,2026-01-30 11:12:00-05:00,SHORT,194.34102402,192.95858399999997,102,2.871268288154489,0.20552174791836858,22,148.90980000000047,8.614917959998595,140.29488204000188,TAKE_PROFIT
2026-02-05 11:36:00-05:00,2026-02-05 12:21:00-05:00,SHORT,174.800033,174.574908,114,2.456402009435434,0.007890599693537956,45,33.630000000001814,8.76374999999956,24.866250000002253,TAKE_PROFIT
2026-02-06 15:44:00-05:00,2026-02-06 15:56:00-05:00,SHORT,186.16775900000002,186.07720799999998,107,3.048149122616689,0.2703358158420419,12,17.65500000000219,8.715042999998621,8.939957000003568,TAKE_PROFIT
2026-02-09 13:37:00-05:00,2026-02-09 14:53:00-05:00,LONG,191.003193,191.191754,104,-2.7658028503855205,0.2349752307661662,76,27.55999999999858,8.677655999999322,18.882343999999257,TAKE_PROFIT
2026-02-10 15:17:00-05:00,2026-02-10 15:56:00-05:00,SHORT,188.922208,188.697732,105,2.7635733620079517,1.3672782092820421,39,31.500000000001194,8.665020000000155,22.83498000000104,TAKE_PROFIT
2026-02-12 13:00:00-05:00,2026-02-12 13:08:00-05:00,SHORT,189.61706900000001,189.58791,105,2.8691350456693585,0.3500235102296833,8,11.024999999998926,8.698304999996694,2.326695000002232,TAKE_PROFIT
2026-02-13 15:27:00-05:00,2026-02-13 15:56:00-05:00,SHORT,182.35852100000002,182.70653399999998,109,2.6904944295587514,1.152101377772685,29,-29.97499999999752,8.72141699999724,-38.69641699999476,TAKE_PROFIT
2026-02-17 10:54:00-05:00,2026-02-17 13:35:00-05:00,SHORT,181.42020870000002,185.23703999999998,110,2.6634406251902507,-0.47413382769200274,161,-411.78499999999815,8.836442999997605,-420.62144299999574,TAKE_PROFIT
