stop_usd,target_usd,sessions,raw_bars,trades,active_trade_days,generated_flat_signals,ignored_signals_while_open,gross_pnl,costs,commissions,slippage,net_pnl,net_return_pct,win_rate_pct,profit_factor,net_sharpe,net_sortino,max_drawdown_usd_daily,max_drawdown_pct_daily,avg_net_trade,avg_duration_bars,stops,targets,forced_eod,avg_gross_risk_usd,avg_gross_reward_usd
2.2500000000,1.2500000000,125.0000000000,48390.0000000000,245.0000000000,125.0000000000,245.0000000000,1359.0000000000,2218.2299000000,2136.6497951798,185.4650000000,1951.1847951798,81.5801048202,0.0815801048,58.3673469388,1.0053454227,0.0622652530,0.0785895025,2139.2874563000,2.1186925715,0.3329800197,104.1551020408,47.0000000000,111.0000000000,87.0000000000,243.3214285714,135.1785714286
5.0000000000,1.7500000000,125.0000000000,48390.0000000000,174.0000000000,125.0000000000,174.0000000000,1430.0000000000,1576.9858000000,1517.2874537998,131.6980000000,1385.5894537998,59.6983462002,0.0596983462,55.1724137931,1.0047248600,0.0513253491,0.0670721029,2774.7886691199,2.7451660717,0.3430939437,171.9080459770,8.0000000000,59.0000000000,107.0000000000,540.6321839080,189.2212643678
5.0000000000,1.5000000000,125.0000000000,48390.0000000000,187.0000000000,125.0000000000,187.0000000000,1417.0000000000,1683.9708000000,1630.7232738398,141.4700000000,1489.2532738398,53.2475261602,0.0532475262,55.6149732620,1.0042201794,0.0479568692,0.0614005448,2836.6983175599,2.8068693710,0.2847461292,155.5989304813,8.0000000000,72.0000000000,107.0000000000,540.3743315508,162.1122994652
5.5000000000,1.5000000000,125.0000000000,48390.0000000000,187.0000000000,125.0000000000,187.0000000000,1417.0000000000,1667.1808000000,1630.8318325598,141.4770000000,1489.3548325598,36.3489674402,0.0363489674,56.1497326203,1.0028435295,0.0383042531,0.0491190148,2797.1387362799,2.7677257736,0.1943795050,155.3155080214,5.0000000000,73.0000000000,109.0000000000,594.4411764706,162.1203208556
5.2500000000,1.7500000000,125.0000000000,48390.0000000000,173.0000000000,125.0000000000,173.0000000000,1431.0000000000,1500.0608000000,1508.6978627998,130.9700000000,1377.7278627998,-8.6370627998,-0.0086370628,55.4913294798,0.9993200912,0.0132390870,0.0171914329,2815.6042401199,2.7855459110,-0.0499252185,172.9017341040,6.0000000000,59.0000000000,108.0000000000,567.7890173410,189.2630057803
3.7500000000,0.7500000000,125.0000000000,48390.0000000000,284.0000000000,125.0000000000,284.0000000000,1320.0000000000,2444.0008000000,2476.2765021597,214.9490000000,2261.3275021597,-32.2757021597,-0.0322757022,69.7183098592,0.9976369498,0.0003357652,0.0003991927,2222.0202731999,2.2021107658,-0.1136468386,80.4929577465,13.0000000000,181.0000000000,90.0000000000,405.4621478873,81.0924295775
2.0000000000,1.2500000000,125.0000000000,48390.0000000000,260.0000000000,125.0000000000,260.0000000000,1344.0000000000,2214.1249000000,2267.1082070998,196.6580000000,2070.4502070998,-52.9833070998,-0.0529833071,57.3076923077,0.9966927211,-0.0092200104,-0.0114869304,2294.1264892200,2.2715878129,-0.2037819504,95.7423076923,56.0000000000,115.0000000000,89.0000000000,216.1076923077,135.0673076923
5.7500000000,1.5000000000,125.0000000000,48390.0000000000,185.0000000000,125.0000000000,185.0000000000,1419.0000000000,1562.0526000000,1613.4081505198,139.9790000000,1473.4291505198,-51.3555505198,-0.0513555505,55.6756756757,0.9959500513,-0.0113601418,-0.0144567406,2903.1391362799,2.8726115396,-0.2775975704,157.2000000000,4.0000000000,72.0000000000,109.0000000000,621.5283783784,162.1378378378
4.7500000000,1.5000000000,125.0000000000,48390.0000000000,190.0000000000,125.0000000000,190.0000000000,1414.0000000000,1581.8431000000,1656.9296142998,143.8080000000,1513.1216142998,-75.0865142998,-0.0750865143,55.7894736842,0.9942488059,-0.0237737200,-0.0299652018,2992.5378580199,2.9610702003,-0.3951921805,152.7526315789,9.0000000000,74.0000000000,107.0000000000,513.6000000000,162.1894736842
5.5000000000,1.7500000000,125.0000000000,48390.0000000000,173.0000000000,125.0000000000,173.0000000000,1431.0000000000,1400.9458000000,1508.6438417998,130.9630000000,1377.6808417998,-107.6980417998,-0.1076980418,55.4913294798,0.9915865139,-0.0407362765,-0.0524434275,2885.4768671199,2.8546726042,-0.6225320335,172.8959537572,5.0000000000,59.0000000000,109.0000000000,594.7947976879,189.2528901734
2.0000000000,1.0000000000,125.0000000000,48390.0000000000,284.0000000000,125.0000000000,284.0000000000,1320.0000000000,2358.8672000000,2475.9426730797,214.5640000000,2261.3786730797,-117.0754730797,-0.1170754731,60.9154929577,0.9924827596,-0.0512705071,-0.0645676646,2248.7720211000,2.2354300956,-0.4122375813,82.8028169014,52.0000000000,146.0000000000,86.0000000000,215.8591549296,107.9295774648
4.0000000000,1.5000000000,125.0000000000,48390.0000000000,197.0000000000,125.0000000000,197.0000000000,1407.0000000000,1522.3940000000,1717.9380151998,149.0720000000,1568.8660151998,-195.5440151998,-0.1955440152,56.3451776650,0.9857424810,-0.0852593449,-0.1050323470,3345.8523509199,3.3106694588,-0.9926092142,144.8375634518,13.0000000000,76.0000000000,108.0000000000,432.4060913706,162.1522842640
4.0000000000,0.7500000000,125.0000000000,48390.0000000000,282.0000000000,125.0000000000,282.0000000000,1322.0000000000,2269.0776000000,2458.8711207997,213.4510000000,2245.4201207997,-189.7935207997,-0.1897935208,69.8581560284,0.9861920207,-0.0872892874,-0.1039721346,2162.3866738400,2.1430114891,-0.6730266695,81.2127659574,12.0000000000,180.0000000000,90.0000000000,432.5248226950,81.0984042553
5.7500000000,1.7500000000,125.0000000000,48390.0000000000,171.0000000000,125.0000000000,171.0000000000,1433.0000000000,1269.3176000000,1491.2254597598,129.4650000000,1361.7604597598,-221.9078597598,-0.2219078598,54.9707602339,0.9825243833,-0.1013303713,-0.1293044606,2991.4772671199,2.9595413839,-1.2977067822,175.1052631579,4.0000000000,58.0000000000,109.0000000000,621.9078947368,189.2763157895
4.2500000000,0.7500000000,125.0000000000,48390.0000000000,281.0000000000,125.0000000000,281.0000000000,1323.0000000000,2221.0632000000,2450.1774296398,212.6880000000,2237.4894296398,-229.1142296397,-0.2291142296,69.7508896797,0.9833615538,-0.1091519138,-0.1300229477,2162.8677915600,2.1434882959,-0.8153531304,82.4234875445,10.0000000000,180.0000000000,91.0000000000,459.5444839858,81.0960854093
4.7500000000,1.7500000000,125.0000000000,48390.0000000000,176.0000000000,125.0000000000,176.0000000000,1428.0000000000,1270.6181000000,1534.7822922598,133.2590000000,1401.5232922598,-264.1641922598,-0.2641641923,55.1136363636,0.9797937606,-0.1248037727,-0.1597379845,3126.1567075799,3.0927830374,-1.5009329106,169.5568181818,9.0000000000,60.0000000000,107.0000000000,513.7826704545,189.2883522727
