stop_usd,target_usd,sessions,raw_bars,trades,active_days,gross_pnl,costs,commissions,slippage,net_pnl,positive_mass,loss_mass,win_rate_pct,profit_factor,net_sharpe,mtm_dd_usd,pnl_over_dd,cvar5_loss_usd,worst_loss_usd,clipped_current_winner_net_usd,avoided_current_loser_net_usd,stops,targets,forced_eod,total_pnl,mean_block_pnl,median_block_pnl,se_mean_block_pnl,positive_blocks,agg_trades,agg_active_days,agg_costs,agg_clipped,viable,pareto,cluster_mean_block_pnl,cluster_pnl_over_dd,cluster_cvar5_loss_usd,cluster_worst_loss_usd,cluster_agg_clipped,viable_neighbor_count,neighbor_ids,viable_neighbor_ids,stable_pareto,one_se,is_current,selected_candidate,candidate_fold_anchored_count,candidate_fold_rolling_count
0.2500000000,2.7500000000,188.0000000000,72959.0000000000,1678.0000000000,188.0000000000,-110.4085000000,13544.7831586586,349.9440000000,13194.8391586586,-13655.1916586584,9803.5191106201,-23458.7107692785,9.3563766389,0.4179052808,-14.0860277346,13766.7253830190,-0.9918983112,16.9348989524,17.7687240000,14810.0036431602,13623.6227130600,1505.0000000000,121.0000000000,52.0000000000,-13655.1916586586,-1517.2435176287,-1521.8080595598,106.3222068155,0,1678.0000000000,188.0000000000,13544.7831586585,14810.0036431602,False,False,,,,,,0,,,False,False,False,False,1,0
0.2500000000,3.0000000000,188.0000000000,72959.0000000000,1668.0000000000,188.0000000000,-362.8607000000,13463.8933430986,347.8230000000,13116.0703430986,-13826.7540430984,9659.8204795401,-23486.5745226385,8.6930455635,0.4112911600,-13.8042062782,13944.7864674591,-0.9915357310,16.9305420714,17.7687240000,15038.8343843602,13623.6227130600,1507.0000000000,106.0000000000,55.0000000000,-13826.7540430986,-1536.3060047887,-1553.7099973598,119.8469167869,0,1668.0000000000,188.0000000000,13463.8933430986,15038.8343843602,False,False,,,,,,0,,,False,False,False,False,1,0
0.2500000000,3.2500000000,188.0000000000,72959.0000000000,1663.0000000000,188.0000000000,-222.5555000000,13423.3090700586,346.7520000000,13076.5570700586,-13645.8645700584,9822.7114965801,-23468.5760666385,8.4786530367,0.4185474001,-13.5036856631,13770.3956944191,-0.9909566052,16.9305420714,17.7687240000,15155.5832577202,13623.6227130600,1506.0000000000,97.0000000000,60.0000000000,-13645.8645700586,-1516.2071744510,-1534.8704353598,117.5527309591,0,1663.0000000000,188.0000000000,13423.3090700586,15155.5832577202,False,False,,,,,,0,,,False,False,False,False,1,0
0.2500000000,3.5000000000,188.0000000000,72959.0000000000,1649.0000000000,188.0000000000,67.8495000000,13310.1273945386,343.6930000000,12966.4343945386,-13242.2778945384,10067.4172459001,-23309.6951404386,8.3080654942,0.4318982803,-12.6130560579,13373.3077188991,-0.9902021379,16.9307595663,17.7687240000,15238.2291494002,13687.4788650600,1496.0000000000,91.0000000000,62.0000000000,-13242.2778945386,-1471.3642105043,-1424.6653942598,127.2612657509,0,1649.0000000000,188.0000000000,13310.1273945386,15238.2291494002,False,False,,,,,,0,,,False,False,False,False,1,0
0.2500000000,3.7500000000,188.0000000000,72959.0000000000,1631.0000000000,188.0000000000,198.4428000000,13163.8045553586,339.6820000000,12824.1225553586,-12965.3617553585,10120.1371285601,-23085.4988839186,8.1545064378,0.4383763669,-12.1292607340,13102.8902797191,-0.9895039551,16.9371175854,17.7687240000,15408.9529974002,13720.3048430600,1482.0000000000,81.0000000000,68.0000000000,-12965.3617553586,-1440.5957505954,-1475.5119975598,128.3362857932,0,1631.0000000000,188.0000000000,13163.8045553586,15408.9529974002,False,False,,,,,,0,,,False,False,False,False,1,0
0.2500000000,4.0000000000,188.0000000000,72959.0000000000,1614.0000000000,188.0000000000,23.1578000000,13026.1925316386,335.9300000000,12690.2625316386,-13003.0347316385,9900.7233735601,-22903.7581051986,7.8686493185,0.4322750584,-11.7066593106,13147.0619559992,-0.9890449117,16.9307763951,17.7687240000,15483.4381374002,13753.8243330600,1471.0000000000,72.0000000000,71.0000000000,-13003.0347316386,-1444.7816368487,-1561.4596168598,132.3821102100,0,1614.0000000000,188.0000000000,13026.1925316386,15483.4381374002,False,False,,,,,,0,,,False,False,False,False,1,0
0.2500000000,4.2500000000,188.0000000000,72959.0000000000,1610.0000000000,188.0000000000,-1.9726000000,12994.0807688786,335.2230000000,12658.8577688786,-12996.0533688785,9897.7429754801,-22893.7963443586,7.7018633540,0.4323329703,-11.7023265594,13146.5792932391,-0.9885501832,16.9353283457,17.7687240000,15555.0940634002,13769.1152790600,1470.0000000000,66.0000000000,74.0000000000,-12996.0533688786,-1444.0059298754,-1543.7387420198,137.9276559926,0,1610.0000000000,188.0000000000,12994.0807688786,15555.0940634002,False,False,,,,,,0,,,False,False,False,False,1,0
0.2500000000,4.5000000000,188.0000000000,72959.0000000000,1591.0000000000,188.0000000000,138.0616000000,12840.5044745186,331.3450000000,12509.1594745186,-12702.4428745185,9945.2484166401,-22647.6912911586,7.6052796983,0.4391285756,-11.1212334027,12859.4674988791,-0.9877891814,16.9401393000,17.7687240000,15555.0940634002,13800.4242690600,1454.0000000000,60.0000000000,77.0000000000,-12702.4428745186,-1411.3825416132,-1464.7805348198,139.1091457023,0,1591.0000000000,188.0000000000,12840.5044745186,15555.0940634002,False,False,,,,,,0,,,False,False,False,False,1,0
0.2500000000,4.7500000000,188.0000000000,72959.0000000000,1583.0000000000,188.0000000000,-250.0184000000,12775.7132985186,329.6580000000,12446.0552985186,-13025.7316985185,9587.5414746401,-22613.2731731586,7.2646873026,0.4239784927,-11.3460828863,13189.2550228791,-0.9876017770,16.9401393000,17.7687240000,15687.7511114002,13832.1013210600,1452.0000000000,53.0000000000,78.0000000000,-13025.7316985186,-1447.3035220576,-1551.3877125598,142.6820242140,0,1583.0000000000,188.0000000000,12775.7132985186,15687.7511114002,False,False,,,,,,0,,,False,False,False,False,1,0
0.2500000000,5.0000000000,188.0000000000,72959.0000000000,1564.0000000000,188.0000000000,79.5716000000,12622.3333435187,325.9270000000,12296.4063435187,-12542.7617435185,9798.0537566401,-22340.8155001586,7.2890025575,0.4385718935,-10.5249526476,12712.7837678791,-0.9866259013,16.9356451392,17.7687240000,15687.7511114002,13847.0319430600,1434.0000000000,51.0000000000,79.0000000000,-12542.7617435186,-1393.6401937243,-1460.2872325598,149.4864419265,0,1564.0000000000,188.0000000000,12622.3333435187,15687.7511114002,False,False,,,,,,0,,,False,False,False,False,1,0
0.2500000000,5.2500000000,188.0000000000,72959.0000000000,1559.0000000000,188.0000000000,55.4116000000,12582.2992301187,324.9050000000,12257.3942301187,-12526.8876301185,9753.4789329601,-22280.3665630786,7.2482360487,0.4377611520,-10.2836605177,12703.4083544792,-0.9861044596,16.9405835128,17.7687240000,15687.7511114002,13861.1610930600,1430.0000000000,46.0000000000,83.0000000000,-12526.8876301187,-1391.8764033465,-1386.6774505598,133.9095461203,0,1559.0000000000,188.0000000000,12582.2992301187,15687.7511114002,False,False,,,,,,0,,,False,False,False,False,1,0
0.2500000000,5.5000000000,188.0000000000,72959.0000000000,1541.0000000000,188.0000000000,-623.3964000000,12436.1184522387,321.0340000000,12115.0844522387,-13059.5148522386,9032.2038361601,-22091.7186883987,6.9435431538,0.4088502105,-11.1150269849,13242.5342765992,-0.9861794260,16.9460983077,17.7687240000,16010.0002974002,13892.6194830600,1418.0000000000,39.0000000000,84.0000000000,-13059.5148522387,-1451.0572058043,-1517.4985751598,116.2499496795,0,1541.0000000000,188.0000000000,12436.1184522387,16010.0002974002,False,False,,,,,,0,,,False,False,False,False,1,0
0.2500000000,5.7500000000,188.0000000000,72959.0000000000,1533.0000000000,188.0000000000,-668.2414000000,12371.7106272387,319.3330000000,12052.3776272387,-13039.9520272386,8973.1673609201,-22013.1193881587,6.8493150685,0.4076281604,-11.0286336938,13229.4701515991,-0.9856745492,16.9510899740,17.7687240000,16089.8425476402,13892.6194830600,1413.0000000000,36.0000000000,84.0000000000,-13039.9520272387,-1448.8835585821,-1481.3906375598,98.6518407152,0,1533.0000000000,188.0000000000,12371.7106272387,16089.8425476402,False,False,,,,,,0,,,False,False,False,False,1,0
0.2500000000,6.0000000000,188.0000000000,72959.0000000000,1531.0000000000,188.0000000000,-524.6314000000,12355.6016852387,318.9340000000,12036.6676852387,-12880.2330852386,9102.5090329201,-21982.7421181587,6.8582625735,0.4140752316,-10.7983217163,13076.2499095992,-0.9850097065,16.9510899740,17.7687240000,16100.4946776402,13892.6194830600,1411.0000000000,34.0000000000,86.0000000000,-12880.2330852387,-1431.1370094710,-1440.6359875598,102.9502711357,0,1531.0000000000,188.0000000000,12355.6016852387,16100.4946776402,False,False,,,,,,0,,,False,False,False,False,1,0
0.2500000000,6.2500000000,188.0000000000,72959.0000000000,1524.0000000000,188.0000000000,-336.8514000000,12299.3178732387,317.5410000000,11981.7768732387,-12636.1692732386,9256.9219209201,-21893.0911941587,6.8241469816,0.4228238872,-10.3947146984,12838.6847975992,-0.9842261472,16.9510899740,17.7687240000,16100.4946776402,13892.6194830600,1405.0000000000,32.0000000000,87.0000000000,-12636.1692732387,-1404.0188081376,-1420.6701568399,101.9055343338,0,1524.0000000000,188.0000000000,12299.3178732387,16100.4946776402,False,False,,,,,,0,,,False,False,False,False,1,0
0.2500000000,6.5000000000,188.0000000000,72959.0000000000,1521.0000000000,188.0000000000,-194.0384000000,12275.2614066387,316.9810000000,11958.2804066387,-12469.2998066386,9379.1551715201,-21848.4549781587,6.8376068376,0.4292823076,-10.1227354240,12678.3140309992,-0.9835140363,16.9510899740,17.7687240000,16100.4946776402,13907.1339830600,1402.0000000000,30.0000000000,89.0000000000,-12469.2998066387,-1385.4777562932,-1417.1072375598,101.1321953042,0,1521.0000000000,188.0000000000,12275.2614066387,16100.4946776402,False,False,,,,,,0,,,False,False,False,False,1,0
0.2500000000,6.7500000000,188.0000000000,72959.0000000000,1509.0000000000,188.0000000000,-825.6022000000,12178.1354253987,314.6500000000,11863.4854253987,-13003.7376253986,8741.1629303601,-21744.9005557587,6.5606361829,0.4019867972,-10.9123015160,13164.6186737592,-0.9877792853,16.9561933158,17.7687240000,16198.6023232402,13907.1339830600,1395.0000000000,23.0000000000,91.0000000000,-13003.7376253987,-1444.8597361554,-1404.1784558399,109.5684864948,0,1509.0000000000,188.0000000000,12178.1354253987,16198.6023232402,False,False,,,,,,0,,,False,False,False,False,1,0
