stop_usd,target_usd,sessions,raw_bars,trades,active_trade_days,generated_flat_signals,ignored_signals_while_open,gross_pnl,costs,commissions,slippage,net_pnl,net_return_pct,win_rate_pct,profit_factor,net_sharpe,net_sortino,max_drawdown_usd_daily,max_drawdown_pct_daily,avg_net_trade,avg_duration_bars,stops,targets,forced_eod,avg_gross_risk_usd,avg_gross_reward_usd
0.5000000000,4.2500000000,125.0000000000,48390.0000000000,388.0000000000,124.0000000000,388.0000000000,1215.0000000000,1786.2242000000,3274.4134087996,192.4790000000,3081.9344087996,-1488.1892087997,-1.4881892088,24.4845360825,0.8820007907,-1.2421180285,-1.7099660988,2693.0526215198,2.6930526215,-3.8355391979,52.5592783505,283.0000000000,16.0000000000,89.0000000000,35.4342783505,301.1913659794
2.0000000000,3.5000000000,125.0000000000,48390.0000000000,209.0000000000,124.0000000000,209.0000000000,1394.0000000000,196.2624000000,1763.9854695998,103.8590000000,1660.1264695998,-1567.7230695998,-1.5677230696,46.4114832536,0.8797021575,-1.2427604803,-1.6554959612,3173.3102153799,3.1696619418,-7.5010673187,124.7033492823,74.0000000000,29.0000000000,106.0000000000,141.9808612440,248.4665071770
1.2500000000,3.5000000000,125.0000000000,48390.0000000000,260.0000000000,124.0000000000,260.0000000000,1343.0000000000,640.7649000000,2194.5961204198,129.5140000000,2065.0821204198,-1553.8312204198,-1.5538312204,39.2307692308,0.8836965199,-1.2447512213,-1.6384922424,3175.2470959199,3.1687032924,-5.9762739247,93.4692307692,128.0000000000,29.0000000000,103.0000000000,88.9519230769,249.0653846154
0.7500000000,3.2500000000,125.0000000000,48390.0000000000,343.0000000000,124.0000000000,343.0000000000,1260.0000000000,1405.1548000000,2894.6567130397,170.3100000000,2724.3467130397,-1489.5019130397,-1.4895019130,30.6122448980,0.8916650528,-1.2603076502,-1.6766725410,2717.1801954398,2.7128291476,-4.3425711750,59.3498542274,217.0000000000,37.0000000000,89.0000000000,53.1997084548,230.5320699708
2.5000000000,3.2500000000,125.0000000000,48390.0000000000,194.0000000000,124.0000000000,194.0000000000,1409.0000000000,-48.0257000000,1636.9436457798,95.9910000000,1540.9526457798,-1684.9693457798,-1.6849693458,47.4226804124,0.8681115985,-1.2767549428,-1.6342082479,2911.9388738599,2.9119388739,-8.6854089989,139.3195876289,50.0000000000,35.0000000000,109.0000000000,176.7139175258,229.7280927835
0.5000000000,6.5000000000,125.0000000000,48390.0000000000,377.0000000000,124.0000000000,377.0000000000,1226.0000000000,1597.7042000000,3181.7312801197,187.2010000000,2994.5302801197,-1584.0270801197,-1.5840270801,23.8726790451,0.8717473487,-1.2801187778,-1.8172378342,2519.3602055198,2.5193602055,-4.2016633425,56.5039787798,277.0000000000,5.0000000000,95.0000000000,35.4681697613,461.0862068966
8.2500000000,2.0000000000,125.0000000000,48390.0000000000,177.0000000000,124.0000000000,177.0000000000,1426.0000000000,-210.7707000000,1492.9690058599,87.2690000000,1405.7000058599,-1703.7397058599,-1.7037397059,53.6723163842,0.8421979623,-1.2968535074,-1.6479264263,3326.1965981399,3.3151115977,-9.6256480557,155.5310734463,1.0000000000,58.0000000000,118.0000000000,581.0889830508,140.8700564972
8.5000000000,2.0000000000,125.0000000000,48390.0000000000,177.0000000000,124.0000000000,177.0000000000,1426.0000000000,-225.7707000000,1492.9720058599,87.2690000000,1405.7030058599,-1718.7427058599,-1.7187427059,53.6723163842,0.8410292743,-1.3054335217,-1.6564445800,3326.1965981399,3.3151115977,-9.7104107676,155.5367231638,1.0000000000,58.0000000000,118.0000000000,598.6977401130,140.8700564972
0.5000000000,3.5000000000,125.0000000000,48390.0000000000,408.0000000000,124.0000000000,408.0000000000,1195.0000000000,1937.1537000000,3442.7470638596,202.0130000000,3240.7340638596,-1505.5933638596,-1.5055933639,24.7549019608,0.8859573974,-1.3097985313,-1.7310100267,2519.7022975998,2.5197022976,-3.6901798134,47.9779411765,297.0000000000,27.0000000000,84.0000000000,35.3664215686,247.5649509804
8.7500000000,2.0000000000,125.0000000000,48390.0000000000,177.0000000000,124.0000000000,177.0000000000,1426.0000000000,-240.7707000000,1492.9750058599,87.2690000000,1405.7060058599,-1733.7457058599,-1.7337457059,53.6723163842,0.8398638253,-1.3138928424,-1.6647427924,3326.1965981399,3.3151115977,-9.7951734794,155.5367231638,1.0000000000,58.0000000000,118.0000000000,616.3064971751,140.8700564972
4.2500000000,2.0000000000,125.0000000000,48390.0000000000,195.0000000000,124.0000000000,195.0000000000,1408.0000000000,41.5905000000,1644.8843296198,96.1100000000,1548.7743296198,-1603.2938296198,-1.6032938296,55.8974358974,0.8653068698,-1.3149327422,-1.7322961924,3567.3904948999,3.5555016832,-8.2220196391,133.9948717949,19.0000000000,65.0000000000,111.0000000000,299.2435897436,140.8205128205
0.5000000000,4.5000000000,125.0000000000,48390.0000000000,385.0000000000,124.0000000000,385.0000000000,1218.0000000000,1687.2942000000,3249.2827557197,191.1770000000,3058.1057557197,-1561.9885557197,-1.5619885557,24.4155844156,0.8753661783,-1.3154870684,-1.8009270860,2530.0713191198,2.5300713191,-4.0571131317,53.6155844156,281.0000000000,13.0000000000,91.0000000000,35.4688311688,319.2194805195
4.7500000000,2.0000000000,125.0000000000,48390.0000000000,194.0000000000,124.0000000000,194.0000000000,1409.0000000000,-31.1557000000,1636.4180828598,95.5500000000,1540.8680828598,-1667.5737828599,-1.6675737829,55.6701030928,0.8612171227,-1.3258595170,-1.7328508371,3509.1429761399,3.4974482822,-8.5957411488,135.3453608247,15.0000000000,66.0000000000,113.0000000000,334.2139175258,140.7216494845
0.5000000000,3.7500000000,125.0000000000,48390.0000000000,404.0000000000,124.0000000000,404.0000000000,1199.0000000000,1858.4936000000,3409.1073419596,200.0180000000,3209.0893419596,-1550.6137419596,-1.5506137420,24.5049504950,0.8818287716,-1.3271913325,-1.7711827196,2614.2600193997,2.6142600194,-3.8381528266,49.0346534653,295.0000000000,24.0000000000,85.0000000000,35.3638613861,265.2289603960
0.5000000000,4.0000000000,125.0000000000,48390.0000000000,394.0000000000,124.0000000000,394.0000000000,1209.0000000000,1750.0292000000,3324.7603357996,195.3000000000,3129.4603357996,-1574.7311357997,-1.5747311358,24.6192893401,0.8768263510,-1.3364353630,-1.8023200251,2888.9535025198,2.8889535025,-3.9967795325,50.9467005076,287.0000000000,21.0000000000,86.0000000000,35.4060913706,283.2487309645
4.2500000000,2.2500000000,125.0000000000,48390.0000000000,186.0000000000,124.0000000000,186.0000000000,1417.0000000000,-118.7255000000,1568.7435864198,91.4970000000,1477.2465864198,-1687.4690864199,-1.6874690864,54.3010752688,0.8586514193,-1.3447854881,-1.7863615786,3996.7019394199,3.9868700559,-9.0724144431,143.8440860215,19.0000000000,56.0000000000,111.0000000000,298.6653225806,158.1169354839
2.0000000000,6.5000000000,125.0000000000,48390.0000000000,187.0000000000,124.0000000000,187.0000000000,1416.0000000000,-190.2497000000,1578.5389474598,93.0510000000,1485.4879474598,-1768.7886474598,-1.7687886475,46.5240641711,0.8506757808,-1.3487453021,-1.8567240063,2897.7285477799,2.8977285478,-9.4587628206,147.2620320856,67.0000000000,4.0000000000,116.0000000000,142.1711229947,462.0561497326
7.0000000000,2.0000000000,125.0000000000,48390.0000000000,180.0000000000,124.0000000000,180.0000000000,1423.0000000000,-262.5757000000,1518.0273268599,88.5430000000,1429.4843268599,-1780.6030268599,-1.7806030269,53.8888888889,0.8380714853,-1.3506378245,-1.7115670436,3326.1965981399,3.3151115977,-9.8922390381,151.6055555556,3.0000000000,59.0000000000,118.0000000000,491.9055555556,140.5444444444
4.2500000000,3.0000000000,125.0000000000,48390.0000000000,166.0000000000,124.0000000000,166.0000000000,1437.0000000000,-350.4437000000,1400.3785756599,82.0890000000,1318.2895756599,-1750.8222756599,-1.7508222757,52.4096385542,0.8501493689,-1.3616711662,-1.8269212743,4034.4483051799,4.0247462111,-10.5471221425,170.2771084337,18.0000000000,34.0000000000,114.0000000000,300.2394578313,211.9337349398
